payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P034,C001922,T011118,I00008,S00465,5,cans,16.25
P018,C006401,T011283,I00177,S0086,3,ct,35.0
P027,C001367,T075519,I00124,S00102,8,ct,15.0
P016,C008638,T063984,I00051,S00556,9,cans,23.0
P013,C007801,T032226,I00097,S0002,8,cartons,19.0
P017,C004835,T047913,I00024,S00211,10,cans,16.25
P037,C006900,T053999,I00005,S00391,11,cans,6.75
P012,C005442,T049376,I00106,S00361,4,oz,17.0
P018,C005510,T099818,I00165,S00264,3,bags,16.0
P014,C004918,T071040,I00230,S0087,1,pk,15.0
P017,C005607,T061168,I00071,S00588,4,bottles,$17.5
P039,C004436,T090730,I00158,S00124,3,,17.0
P025,C007267,T068447,I00143,S00220,11,ct,16.0
P021,C004091,T095312,I00140,S00598,1,ct,29.0
P034,C004727,T024351,I00151,S00191,10,bags,17.0
P023,C005968,T023790,I00002,S00691,5,cans,6.75
P028,C004661,T088654,I00248,S00130,2,rolls,$26.0
P021,C002716,T080820,I00096,S00460,8,bottles,20.0
P007,C005050,T037307,I00151,S00481,6,bags,17.0
P035,C008768,T05370,I00117,S00376,8,ct,46.0
P036,C004771,T016048,I00225,S00141,8,ct,$17.0
P013,C000387,T088782,I00075,S00314,5,cans,15.5
P024,C006075,T04552,I00063,S00269,3,cans,$40.0
P015,C004087,T011685,I00163,S00518,7,bags,15.0
P016,C007160,T022111,I00007,S0089,4,cans,$6.75
P010,C004850,T035151,I00078,S00544,5,bottles,$17.0
P003,C004076,T042209,I00089,S0037,8,bottles,9.0
P010,C005477,T034138,I00133,S00519,11,ct,15.0
P021,C002680,T059492,I00090,S00568,1,bottles,9.0
P024,C001025,T057317,I00208,S00486,2,ct,$14.0
P017,C002749,T038031,I00024,S00642,2,cans,16.25
P024,C002396,T067696,I00066,S0008,3,bottles,20.0
P016,C003823,T053791,I00133,S00571,10,ct,15.0
P005,C007355,T044359,I00011,S00402,11,cans,6.75
P023,C001921,T079757,I00100,S00678,8,oz.,$10.0
P019,C004294,T040454,I00162,S00496,9,Bags,16.0
P010,C001116,T01829,I00129,S00507,3,pk,18.0
P002,C002064,T00836,I00020,S00211,3,cans,6.75
P025,C004836,T07296,I00034,S00412,5,cans,16.0
P020,C005888,T038226,I00237,S00710,1,ct,16.0
P001,C001727,T059968,I00191,S00708,2,bars,24.0
P007,C001035,T027959,I00116,S00707,11,ct,48.0
P021,C008822,T073237,I00051,S00573,8,cans,23.0
P033,C007840,T016045,I00033,S00225,5,cans,16.0
P009,C001781,T063876,I00129,S00590,8,pk,18.0
P011,C005361,T085515,I00213,S0078,5,ct,12.0
P033,C006723,T071176,I00216,S00138,6,ct,16.5
P023,C005578,T030076,I00217,S00102,11,oz,20.5
P036,C005774,T041071,I00197,S0048,1,bars,15.0
P013,C000911,T013341,I00049,S00537,11,cans,8.0
P009,C000567,T092093,I00060,S00115,9,bottles,22.0
P020,C008055,T084215,I00088,S00631,4,bottles,17.0
P019,C006426,T06393,I00232,S00360,10,ct,12.0
P002,C006761,T027813,I00190,S00120,3,ct,16.0
P028,C008217,T076442,I00025,S00222,3,cans,$11.5
P019,C000440,T018427,I00019,S00635,11,cans,6.75
P009,C004614,T059285,I00002,S00608,8,cans,6.75
P036,C008626,T053102,I00067,S00429,6,bottles,8.0
P025,C005519,T058317,I00057,S00318,4,bottles,24.0
P006,C002280,T062673,I00127,S00543,7,pk,$12.5
P036,C002322,T036756,I00187,S00258,9,ct.,13.0
P007,C005554,T048720,I00002,S00464,10,cans,6.75
P039,C008964,T048084,I00210,S00629,3,ct,15.0
P037,C008718,T012875,I00197,S00522,3,bars,15.0
P022,C008756,T01237,I00162,S00293,6,Bags,16.0
P030,C001674,T056926,I00254,S00130,5,oz,13.0
P035,C007814,T042386,I00014,S00321,3,cans,6.75
P011,C003624,T059492,I00039,S00600,8,bottles,26.0
P018,C006778,T023752,I00101,S00240,8,tubs,15.0
P033,C003597,T062075,I00226,S00353,4,lb,15.0
P020,C004378,T08832,I00074,S0076,9,bottles,20.0
P038,C004321,T011761,I00171,S00236,10,ct,16.0
P003,C007111,T074591,I00092,S00643,1,bottles,10.0
P002,C008441,T012449,I00010,S00302,4,cans,$6.75
P011,C006425,T076662,I00065,S00607,7,bottles,20.0
P035,C006401,T01657,I00065,S00154,10,bottles,20.0
P025,C004302,T060316,I00013,S00701,1,cans,6.75
P018,C004923,T084288,I00025,S00144,10,cans,11.5
P018,C002312,T042209,I00167,S00176,6,ct,14.0
P011,C004628,T059583,I00047,S00258,9,cans,$8.0
P007,C000146,T063408,I00069,S00398,11,bottles,17.5
P035,C004857,T010886,I00240,S00377,3,ct,14.0
P005,C006051,T071593,I00175,S00241,7,oz,19.0
P039,C004765,T00635,I00012,S00354,8,cans,16.25
P031,C003793,T065038,I00114,S00254,7,ct,$44.0
P004,C005707,T087527,I00175,S00378,1,oz,19.0
P012,C003577,T014783,I00176,S00124,4,ct,19.0
P010,C001230,T051125,I00181,S00341,10,ct,26.0
P031,C005280,T053820,I00083,S0085,10,bottles,14.0
P012,C007583,T050614,I00245,S0019,6,rolls,26.0
P028,C001840,T093796,I00049,S00326,9,cans,8.0
P013,C006635,T037932,I00170,S00563,10,ct.,15.0
P001,C003910,T051990,I00132,S00153,7,ct,$14.0
P021,C006143,T066582,I00053,S00653,3,cans,$40.0
P025,C004408,T087216,I00188,S00657,1,ct,14.0
P018,C002974,T071382,I00227,S00571,5,pk,$15.0
P001,C004338,T084180,I00063,S00272,1,cans,40.0
P013,C001142,T056926,I00147,S00618,9,ct,15.0
P035,C005500,T038703,I00224,S00340,6,oz,11.0
P021,C006399,T089349,I00060,S00239,11,bottles,22.0
P039,C003262,T068858,I00016,S00321,1,cans,16.25
P006,C003867,T074950,I00155,S0039,1,bags,17.0
P001,C000379,T017550,I00002,S00178,9,cans,6.75
P001,C001209,T076662,I00099,S00174,9,oz,6.0
P008,C007175,T065687,I00160,S00640,9,bags,17.0
P016,C000211,T068662,I00043,S00416,9,bottles,24.0
P005,C001345,T057780,I00150,S00625,7,bags,16.0
P031,C002687,T051192,I00192,S00139,7,ct,24.0
P017,C000518,T091700,I00220,S00511,3,ct,14.0
P006,C003005,T040767,I00153,S00365,3,bags,15.0
P003,C001579,T092128,I00146,S00371,10,ct,$21.0
P018,C007043,T027035,I00206,S00416,7,ct,15.0
P035,C000490,T084274,I00241,S00417,4,ct,12.0
P002,C003396,T05571,I00099,S00564,10,oz,6.0
P010,C006573,T07782,I00145,S0069,11,ct,17.0
P018,C001150,T050826,I00057,S00722,8,bottles,24.0
P025,C000913,T053040,I00231,S00386,3,pk,16.0
P004,C003916,T037223,I00134,S00460,6,ct,16.0
P034,C001362,T062652,I00130,S00537,5,ct,14.0
P026,C008583,T016420,I00174,S00590,1,oz,18.0
P021,C008962,T058616,I00140,S00363,3,ct,29.0
P034,C000095,T017344,I00224,S00395,8,oz,11.0
P028,C001518,T013707,I00157,S00221,3,bags,17.0
P031,C008467,T013769,I00052,S00624,2,cans,$40.0
P015,C006176,T077797,I00178,S00412,5,ct,26.0
P029,C002525,T048742,I00202,S00221,1,ct.,12.0
P024,C007907,T011283,I00047,S00521,7,cans,8.0
P036,C003409,T080751,I00146,S00430,4,ct,21.0
P024,C007990,T034580,I00186,S00193,1,ct,13.0
P019,C001129,T029356,I00153,S00357,8,bags,15.0
P019,C006007,T07007,I00101,S00658,8,tubs,15.0
P028,C002406,T092869,I00119,S00534,3,ct,53.0
P009,C000824,T05788,I00155,S00321,4,bags,$17.0
P012,C000388,T036802,I00029,S00533,5,cans,$11.5
