payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P021,C006770,T087181,I00047,S00363,5,cans,8.0
P023,C009180,T068816,I00205,S00672,8,ct,$16.0
P029,C003977,T010958,I00188,S00682,7,ct,14.0
P022,C008113,T019622,I00025,S00595,11,cans,11.5
P030,C008199,T049040,I00005,S0017,2,cans,6.75
P035,C002529,T081934,I00133,S00410,4,ct,15.0
P021,C005923,T049893,I00094,S00400,1,bottles,11.0
P039,C001647,T055283,I00031,S0049,11,cans,16.0
P037,C004944,T057530,I00215,S00460,2,ct.,$14.0
P020,C003853,T092913,I00005,S0027,1,cans,6.75
P030,C001670,T029016,I00128,S0021,9,pk,16.0
P021,C005324,T054208,I00194,S00587,6,bars,23.0
P027,C001931,T080532,I00188,S00603,5,ct,14.0
P006,C008322,T011285,I00162,S00495,11,Bags,16.0
P010,C003607,T026182,I00174,S00238,2,oz,18.0
P038,C007538,T076498,I00086,S00321,9,cans,18.0
P005,C008780,T077696,I00096,S00268,6,bottles,20.0
P030,C005780,T062456,I00115,S00340,5,ct,53.0
P039,C007648,T070632,I00165,S00340,3,bags,16.0
P036,C004608,T074178,I00226,S00163,5,lb,15.0
P037,C004970,T057247,I00217,S00419,10,oz,20.5
P035,C005414,T067465,I00245,S00366,6,rolls,26.0
P021,C003340,T089821,I00170,S00721,4,ct.,15.0
P036,C007815,T032174,I00148,S00693,5,ct,15.0
P029,C006894,T010662,I00032,S00246,6,cans,16.0
P007,C005127,T05714,I00182,S00652,3,oz,15.0
P013,C008960,T026166,I00156,S00368,4,bags,17.0
P004,C008866,T096140,I00006,S00670,6,cans,16.25
P005,C003670,T091032,I00059,S0096,5,bottles,22.0
P023,C005249,T076905,I00076,S00549,4,cans,6.75
P039,C005445,T056115,I00142,S00240,8,ct,12.5
P013,C008738,T050949,I00155,S00325,2,bags,17.0
P015,C007260,T011295,I00214,S00181,10,oz,19.5
P027,C001793,T018513,I00076,S00526,2,cans,$6.75
P005,C008577,T016248,I00050,S00560,4,cans,8.0
P034,C006400,T030360,I00050,S00565,4,cans,8.0
P025,C000775,T041450,I00005,S00432,10,cans,6.75
P001,C002190,T011312,I00071,S0027,5,bottles,$17.5
P001,C000376,T064386,I00150,S00322,7,bags,16.0
P031,C003588,T014533,I00103,S00667,7,tubs,15.0
P019,C002410,T054711,I00010,S00387,8,cans,6.75
P017,C000338,T017583,I00137,S00663,7,ct,24.0
P001,C006817,T065471,I00091,S00222,1,bottles,7.5
P029,C002972,T09705,I00156,S00229,2,bags,17.0
P019,C002946,T087018,I00262,S00502,10,ct,14.0
P034,C004046,T044951,I00121,S00290,10,ct,17.0
P029,C001123,T059161,I00025,S00635,2,cans,11.5
P038,C006071,T07345,I00052,S00438,4,cans,40.0
P027,C006026,T024598,I00247,S00120,3,oz,15.0
P031,C007506,T050970,I00075,S0004,2,cans,15.5
P033,C008213,T030247,I00261,S00292,2,ct,33.0
P019,C002651,T038522,I00189,S00646,6,ct.,13.0
P002,C003718,T096090,I00081,S00507,2,bottles,29.0
P028,C004086,T044350,I00014,S00580,4,cans,6.75
P021,C002215,T087669,I00064,S00456,4,cans,40.0
P017,C001848,T061286,I00173,S00147,7,ct,19.0
P006,C007379,T065096,I00177,S00420,1,ct,35.0
P001,C000449,T091073,I00068,S00208,11,bottles,20.0
P007,C008754,T096669,I00252,S0004,4,ct,11.0
P024,C003603,T096140,I00073,S00282,7,bottles,20.0
P035,C004289,T080834,I00126,S00332,10,ct,25.0
P038,C003398,T036627,I00227,S00535,7,pk,15.0
P029,C004738,T011774,I00238,S00103,5,ct,$12.0
P021,C005289,T052579,I00008,S00419,1,cans,16.25
P030,C009107,T05872,I00101,S0046,3,tubs,15.0
P013,C008479,T025177,I00215,S00438,3,ct.,$14.0
P015,C005678,T016997,I00156,S00202,7,bags,17.0
P011,C000708,T044882,I00051,S0061,9,cans,23.0
P035,C005883,T060410,I00108,S00137,2,oz,15.0
P022,C006037,T083431,I00093,S0096,7,bottles,13.0
P029,C008410,T010806,I00216,S00680,8,ct,16.5
P015,C006263,T046817,I00128,S0005,7,pk,16.0
P008,C003996,T025217,I00136,S00718,4,ct,19.5
P018,C006220,T054711,I00010,S0024,5,cans,6.75
P038,C003132,T075993,I00122,S0023,10,ct,15.0
P002,C001151,T057332,I00136,S00537,5,ct,19.5
P030,C004022,T081052,I00153,S00139,4,bags,15.0
P008,C006801,T092976,I00213,S00583,8,ct,12.0
P028,C006010,T011145,I00189,S00707,6,ct.,13.0
P039,C003095,T076884,I00207,S0064,3,ct,14.0
P014,C008005,T061216,I00158,S0023,4,,17.0
P033,C004286,T04188,I00261,S00400,9,ct,33.0
P012,C000741,T017308,I00170,S00394,7,ct.,15.0
P002,C002236,T021374,I00173,S00172,6,ct,19.0
P002,C008543,T068869,I00095,S00659,2,botlltes,16.0
P010,C004321,T081427,I00071,S00105,6,bottles,17.5
P029,C007341,T017908,I00184,S00241,7,ct,12.0
P013,C001511,T029721,I00025,S00422,7,cans,11.5
P012,C000823,T080834,I00114,S00148,10,ct,44.0
P009,C004678,T080145,I00248,S00466,6,rolls,$26.0
P007,C008711,T065445,I00033,S00644,7,cans,$16.0
P026,C000179,T053238,I00069,S00609,4,bottles,17.5
P013,C007601,T020697,I00072,S0048,1,bottles,20.0
P033,C001907,T050365,I00242,S00495,10,pk,12.0
P005,C004032,T081427,I00049,S00571,1,cans,8.0
P027,C005109,T06451,I00150,S00679,6,bags,16.0
P028,C004157,T011098,I00049,S00596,4,cans,8.0
P010,C001959,T041618,I00178,S00505,10,ct,26.0
P006,C007349,T080269,I00254,S00686,10,oz,13.0
P017,C004929,T030536,I00083,S00639,4,bottles,14.0
P005,C001003,T033741,I00031,S0008,8,cans,16.0
P039,C005702,T094714,I00152,S00240,7,bags,15.0
P037,C003593,T07403,I00070,S00369,10,bottles,$17.5
P028,C002970,T053254,I00217,S00523,9,oz,20.5
P020,C001488,T017972,I00105,S00490,4,ct,$16.5
P035,C001216,T068215,I00117,S00568,3,ct,46.0
P007,C001908,T050948,I00179,S00357,2,ct,19.0
P002,C002070,T076943,I00133,S00252,7,ct,$15.0
P009,C009007,T082891,I00043,S00463,9,bottles,24.0
P003,C008922,T016674,I00117,S00289,9,ct,46.0
P021,C000107,T092602,I00248,S00430,6,rolls,26.0
P019,C005767,T077442,I00191,S00470,6,bars,24.0
P005,C003987,T06456,I00262,S0065,7,ct,14.0
P012,C005991,T081864,I00264,S00297,7,Ct,15.0
P032,C007773,T034674,I00146,S00237,2,ct,21.0
P032,C002928,T037127,I00083,S00561,8,bottles,14.0
P002,C004665,T010924,I00157,S00185,3,bags,17.0
P005,C000315,T046353,I00195,S00485,10,ct,12.5
P021,C008586,T089118,I00242,S00522,2,pk,$12.0
P012,C001015,T036387,I00200,S00508,6,bars,20.0
P021,C008600,T042729,I00039,S00513,5,bottles,26.0
P037,C006648,T080834,I00108,S00107,3,oz,15.0
P036,C004294,T014302,I00129,S00549,9,pk,18.0
P009,C002494,T012267,I00231,S0041,6,pk,16.0
P004,C008315,T033472,I00165,S00321,2,bags,16.0
P017,C006417,T093705,I00195,S0075,6,ct,12.5
P017,C003040,T095602,I00105,S00662,6,ct,16.5
P002,C002337,T078669,I00244,S00140,6,oz,18.0
P016,C002658,T086860,I00039,S00503,11,bottles,26.0
P015,C007982,T065253,I00095,S00105,5,botlltes,16.0
P001,C001937,T073113,I00052,S00588,3,cans,40.0
P018,C000755,T00165,I00063,S00227,7,cans,40.0
P012,C008385,T029390,I00160,S00315,10,bags,17.0
P032,C005865,T078651,I00229,S00434,3,ct,13.0
P036,C008139,T08449,I00170,S0063,2,ct.,$15.0
P027,C006899,T056115,I00007,S00470,2,cans,6.75
P029,C008493,T064364,I00124,S00200,3,ct,15.0
P033,C005381,T027006,I00259,S00181,1,pack,26.0
P020,C002424,T010357,I00221,S00430,10,ct,$14.0
P008,C006247,T034681,I00115,S00638,7,ct,53.0
P036,C008872,T026182,I00119,S0098,7,ct,53.0
P016,C001809,T055283,I00012,S0080,5,cans,16.25
P011,C003766,T089443,I00078,S00241,5,bottles,17.0
P002,C006185,T077334,I00253,S00483,2,bags,21.0
P025,C008989,T089831,I00160,S00578,10,bags,$17.0
P026,C008695,T014686,I00071,S00147,8,bottles,17.5
P019,C003038,T089945,I00152,S00179,5,bags,15.0
P035,C004191,T041135,I00051,S0059,1,cans,23.0
P038,C008467,T035961,I00075,S00702,4,cans,15.5
P028,C007369,T041317,I00227,S00119,6,pk,15.0
P023,C004398,T081198,I00230,S00186,9,pk,15.0
P033,C003950,T039046,I00044,S00501,7,cans,8.0
P025,C004296,T072019,I00120,S00674,8,ct,$9.0
P034,C006529,T029704,I00056,S00265,8,bottles,24.0
P015,C000676,T057899,I00010,S00471,11,cans,6.75
P005,C003451,T063797,I00059,S00602,2,bottles,22.0
P009,C004496,T067054,I00243,S00227,3,oz,16.0
P033,C001507,T063767,I00136,S00125,3,ct,19.5
P028,C000570,T090811,I00142,S00396,3,ct,12.5
P034,C008040,T087560,I00154,S00456,6,Bags,15.0
P022,C008446,T068225,I00019,S00413,3,cans,6.75
P014,C002796,T062438,I00048,S00256,4,cans,$8.0
P009,C008831,T087287,I00212,S00455,3,ct,12.0
P030,C004286,T046518,I00251,S00602,5,oz,13.0
P007,C002698,T075526,I00214,S0044,1,oz,19.5
P038,C000318,T03652,I00104,S00123,8,ct,$14.0
P001,C001874,T064881,I00222,S00242,6,ct,12.0
