payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P004,C004921,T031338,I00257,S00140,1,ct,21.0
P036,C005118,T01367,I00201,S00397,2,bars,23.0
P025,C003907,T044059,I00008,S00270,3,cans,16.25
P009,C005242,T047532,I00226,S0084,6,lb,15.0
P031,C007000,T016056,I00156,S00292,9,bags,17.0
P028,C006545,T043314,I00005,S00450,11,cans,6.75
P028,C001740,T058942,I00175,S00709,9,oz,19.0
P011,C001847,T086004,I00029,S00469,2,cans,$11.5
P015,C002561,T061365,I00119,S00212,7,ct,53.0
P006,C006173,T034939,I00067,S00139,10,bottles,8.0
P027,C004496,T060225,I00130,S0080,1,ct,14.0
P001,C006411,T097423,I00050,S00343,11,cans,8.0
P002,C005248,T040552,I00168,S00700,5,ct,18.0
P004,C007116,T07061,I00246,S00367,10,ct,20.0
P038,C007611,T080865,I00234,S00243,2,ct,13.0
P026,C006955,T021864,I00178,S0082,10,ct,26.0
P023,C005525,T091860,I00141,S00108,10,ct,18.0
P028,C003045,T072775,I00042,S00165,4,bottles,28.0
P034,C005233,T028298,I00223,S00231,4,ct,13.5
P038,C005481,T060566,I00173,S0025,11,ct,19.0
P035,C002752,T027246,I00032,S0030,3,cans,16.0
P031,C000975,T089671,I00013,S00285,11,cans,6.75
P008,C007814,T088222,I00006,S0031,10,cans,16.25
P004,C007083,T037698,I00160,S00271,2,bags,17.0
P036,C007736,T066031,I00247,S00531,8,oz,15.0
P027,C002605,T081337,I00020,S00716,5,cans,6.75
P006,C000552,T020250,I00175,S00686,2,oz,$19.0
P001,C003112,T058997,I00016,S00343,6,cans,16.25
P022,C007973,T090767,I00120,S00224,1,ct,9.0
P003,C000919,T010540,I00039,S00507,11,bottles,26.0
P001,C008956,T049487,I00236,S00405,7,tins,12.0
P006,C006720,T028160,I00191,S00403,2,bars,24.0
P015,C004119,T096949,I00182,S00325,1,oz,15.0
P022,C004532,T030603,I00179,S00655,10,ct,19.0
P017,C009121,T080254,I00085,S00161,4,bottles,$18.0
P030,C000874,T012293,I00176,S00510,7,ct,19.0
P023,C001211,T00191,I00074,S00394,3,bottles,20.0
P007,C001127,T023479,I00251,S0062,1,oz,13.0
P013,C005659,T09664,I00049,S0026,4,cans,8.0
P027,C003456,T041650,I00234,S00244,10,ct,13.0
P008,C007583,T017352,I00103,S00177,11,tubs,15.0
P016,C002200,T058093,I00175,S00518,6,oz,19.0
P032,C002913,T089839,I00048,S00575,8,cans,8.0
P023,C005298,T062473,I00086,S00428,7,cans,$18.0
P016,C002655,T041650,I00166,S00644,11,bags,17.0
P005,C002439,T045205,I00221,S00120,7,ct,14.0
P034,C009032,T03838,I00021,S00515,5,cans,6.75
P039,C005497,T017706,I00260,S00685,3,ct,15.0
P038,C000315,T038882,I00185,S00127,10,ct,14.0
P018,C006807,T037957,I00197,S0070,5,bars,15.0
P022,C005725,T034643,I00033,S00164,8,cans,16.0
P030,C004610,T09830,I00144,S00561,8,ct,20.0
P026,C002875,T036118,I00213,S00106,9,ct,$12.0
P005,C006146,T074147,I00050,S0055,7,cans,8.0
P024,C002668,T062772,I00210,S0096,11,ct,15.0
P014,C007925,T061710,I00125,S00497,7,ct,15.0
P032,C000653,T046426,I00223,S00113,4,ct,13.5
P002,C001786,T017280,I00157,S00623,2,bags,17.0
P027,C004025,T03838,I00184,S00283,6,ct,12.0
P028,C000276,T026650,I00031,S00510,9,cans,$16.0
P010,C008068,T047620,I00145,S00265,1,ct,17.0
P011,C005290,T08637,I00105,S00597,6,ct,16.5
P030,C006260,T057789,I00197,S00405,3,bars,15.0
P001,C001324,T094690,I00221,S0070,3,ct,14.0
P025,C000877,T033655,I00084,S0021,6,bottles,18.0
P021,C001460,T058438,I00119,S00458,5,ct,53.0
P009,C004264,T098044,I00084,S00275,5,bottles,18.0
P039,C003586,T025048,I00141,S00285,10,ct,18.0
