payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P006,C005604,T072845,I00233,S00174,5,ct,12.0
P019,C008485,T086283,I00038,S00295,2,bottles,23.0
P008,C006426,T047898,I00084,S00133,7,bottles,$18.0
P007,C003070,T08669,I00169,S00458,4,ct,17.0
P020,C000127,T020457,I00100,S0010,6,oz.,10.0
P027,C003777,T02324,I00076,S00171,7,cans,6.75
P016,C004595,T047707,I00260,S00222,9,ct,15.0
P009,C003721,T012426,I00200,S00648,7,bars,20.0
P027,C004979,T033893,I00162,S00725,8,Bags,16.0
P031,C005840,T031239,I00203,S00544,8,ct,18.0
P035,C004828,T094027,I00160,S00496,10,bags,17.0
P026,C004406,T060401,I00240,S00528,10,ct,$14.0
P003,C004679,T014289,I00056,S00375,1,bottles,24.0
P018,C005320,T033514,I00122,S0075,3,ct,15.0
P002,C000729,T068555,I00152,S00271,2,bags,15.0
P038,C009161,T035109,I00036,S00184,9,cans,$16.0
P002,C006028,T05901,I00127,S00394,6,pk,12.5
P001,C003321,T022283,I00227,S00543,6,pk,15.0
P018,C003112,T06674,I00093,S00357,11,bottles,13.0
P014,C005679,T03881,I00198,S00181,7,ct,12.0
P025,C008734,T066947,I00082,S0045,6,ct,$15.0
P023,C005080,T067385,I00082,S00623,11,ct,15.0
P001,C005361,T04428,I00020,S00303,9,cans,6.75
P025,C009067,T093066,I00108,S00709,6,oz,15.0
P025,C009051,T079059,I00122,S00701,9,ct,15.0
P002,C003552,T096089,I00152,S00108,5,bags,15.0
P007,C004338,T067995,I00245,S0072,11,rolls,$26.0
P031,C002308,T048580,I00109,S00319,9,oz,17.0
P002,C001943,T077540,I00184,S00139,5,ct,12.0
P034,C003330,T034581,I00076,S00158,1,cans,$6.75
P027,C003528,T010793,I00096,S00204,7,bottles,20.0
P008,C000254,T077492,I00193,S00297,3,ct,18.0
P034,C007013,T059461,I00222,S00693,2,ct,12.0
P001,C001344,T072894,I00034,S00474,6,cans,16.0
P008,C005062,T015330,I00141,S00426,1,ct,18.0
P029,C007579,T017403,I00048,S0003,3,cans,8.0
P009,C002729,T095034,I00079,S00359,3,bottles,17.0
P004,C006365,T08153,I00264,S00133,5,Ct,15.0
P037,C006819,T056737,I00033,S00346,6,cans,16.0
P027,C004376,T077258,I00070,S00684,10,bottles,17.5
P026,C002669,T010793,I00176,S00478,7,ct,19.0
P028,C003242,T046998,I00182,S00496,6,oz,15.0
P009,C006162,T030829,I00100,S00680,10,oz.,10.0
P001,C000676,T031992,I00175,S00412,3,oz,19.0
P005,C007382,T014450,I00243,S00188,9,oz,16.0
P023,C006280,T039311,I00149,S00423,10,ct,15.0
P019,C000467,T098220,I00040,S00317,11,bottles,22.0
P006,C002079,T048162,I00105,S0055,9,ct,16.5
P033,C008736,T07307,I00170,S00220,11,ct.,15.0
P032,C006577,T083553,I00106,S00334,4,oz,17.0
P039,C006738,T057937,I00099,S00722,1,oz,6.0
P019,C000847,T063973,I00073,S00165,9,bottles,20.0
P006,C007694,T029126,I00255,S00350,7,pack,20.0
P037,C002713,T056640,I00081,S00405,8,bottles,29.0
P019,C002831,T030010,I00212,S00626,8,ct,12.0
P011,C008191,T069956,I00117,S00128,4,ct,46.0
P038,C003552,T040628,I00150,S00361,9,bags,16.0
P025,C007855,T010793,I00238,S00663,9,ct,12.0
P011,C001534,T064684,I00071,S00557,8,bottles,17.5
P003,C000194,T031000,I00263,S0096,9,Ct,14.0
P028,C006635,T063423,I00225,S00581,7,ct,17.0
P010,C006828,T017334,I00260,S00484,3,ct,15.0
P015,C007202,T06877,I00039,S00100,1,bottles,26.0
P022,C007598,T079642,I00256,S00288,11,pack,20.0
P039,C005343,T059695,I00090,S00699,5,bottles,9.0
P023,C006392,T019961,I00038,S00598,1,bottles,23.0
P002,C003081,T089988,I00040,S00706,11,bottles,22.0
P037,C002537,T099091,I00208,S0051,11,ct,14.0
P024,C003193,T061455,I00028,S00646,5,cans,6.75
P009,C007606,T048872,I00161,S00708,4,Bags,17.0
P034,C007066,T061215,I00181,S00645,4,ct,26.0
P031,C000976,T094506,I00233,S00567,6,ct,12.0
P036,C003246,T037684,I00159,S00403,1,bags,17.0
P020,C005702,T025039,I00189,S00169,7,ct.,13.0
P036,C008588,T070369,I00052,S00137,4,cans,$40.0
P030,C004853,T025603,I00197,S00430,7,bars,15.0
P026,C007456,T012426,I00042,S0018,8,bottles,$28.0
P011,C002450,T078431,I00246,S00477,3,ct,20.0
P038,C006890,T063423,I00037,S00619,9,cans,$16.0
P039,C009095,T067218,I00199,S00353,3,ct,15.0
P007,C008759,T042428,I00170,S00453,1,ct.,15.0
P037,C005972,T030692,I00124,S00400,4,ct,15.0
P037,C004488,T046877,I00068,S00621,3,bottles,20.0
P005,C002069,T026951,I00225,S00178,6,ct,17.0
P001,C001685,T012130,I00158,S00337,7,,$17.0
P028,C000209,T023711,I00132,S00526,4,ct,14.0
P001,C005978,T012342,I00204,S00697,3,ct,17.0
P036,C002351,T041103,I00201,S00305,3,bars,23.0
P029,C000672,T06674,I00205,S0016,8,ct,16.0
P015,C007153,T025685,I00099,S00261,7,oz,6.0
P014,C002711,T041059,I00041,S00339,6,bottles,23.0
P038,C004914,T029441,I00113,S00657,6,ct,42.0
P036,C006334,T082864,I00049,S00617,5,cans,$8.0
P038,C003198,T029616,I00189,S00334,9,ct.,13.0
P017,C003502,T073874,I00244,S00301,7,oz,18.0
P016,C006952,T021653,I00011,S00300,7,cans,6.75
P008,C003175,T063610,I00102,S00331,5,tubs,16.0
P021,C009120,T038651,I00218,S00522,2,ct,6.0
P034,C006999,T065210,I00054,S00275,10,cans,40.0
P016,C007713,T084490,I00090,S00327,9,bottles,9.0
P017,C002764,T087149,I00095,S00532,3,botlltes,16.0
P029,C003153,T064837,I00084,S00647,1,bottles,18.0
P030,C003962,T072200,I00031,S00112,10,cans,16.0
P028,C005157,T011953,I00023,S00707,8,cans,6.75
P034,C001104,T054450,I00236,S00361,3,tins,12.0
P022,C002312,T074254,I00250,S00217,11,pack,19.5
P001,C007108,T025383,I00158,S00200,7,,17.0
P015,C001660,T019892,I00154,S00580,10,Bags,15.0
P006,C000839,T062741,I00198,S00135,5,ct,$12.0
P018,C008226,T044056,I00023,S00496,11,cans,6.75
P013,C002743,T048858,I00126,S00129,1,ct,25.0
P038,C002111,T015330,I00159,S00195,4,bags,17.0
P037,C001830,T036786,I00167,S00676,11,ct,14.0
P012,C002802,T057937,I00121,S00578,9,ct,$17.0
P012,C004186,T085541,I00039,S00196,7,bottles,26.0
P023,C000261,T049857,I00243,S00527,7,oz,16.0
P033,C001731,T050599,I00190,S0084,4,ct,16.0
P022,C005218,T048981,I00212,S0087,5,ct,12.0
P026,C004850,T034207,I00088,S00141,2,bottles,$17.0
P008,C003478,T019895,I00077,S00410,10,cans,6.75
P028,C007257,T031607,I00257,S00280,8,ct,21.0
P038,C003396,T066505,I00044,S00544,11,cans,8.0
P026,C000353,T090882,I00177,S00324,9,ct,35.0
P037,C004619,T094506,I00160,S00409,11,bags,17.0
P005,C001770,T058809,I00193,S00488,11,ct,$18.0
P021,C001629,T088913,I00120,S0085,6,ct,9.0
P006,C009049,T062827,I00238,S0038,3,ct,12.0
P007,C007685,T069520,I00217,S00231,3,oz,20.5
P036,C007003,T052667,I00166,S0021,2,bags,17.0
P030,C007974,T070362,I00219,S00659,3,ct,22.0
P008,C001060,T059212,I00033,S0095,9,cans,16.0
P035,C006982,T038652,I00017,S00154,7,cans,6.75
P011,C005546,T047077,I00033,S00175,11,cans,16.0
P005,C000759,T071006,I00205,S00546,7,ct,16.0
P021,C007494,T094597,I00162,S00678,2,Bags,16.0
P001,C000946,T065769,I00199,S0052,8,ct,15.0
P030,C009029,T070179,I00211,S00218,11,ct.,15.0
P009,C003061,T025438,I00068,S00510,10,bottles,20.0
P028,C004717,T060141,I00102,S0014,3,tubs,16.0
P003,C005623,T092790,I00042,S00385,7,bottles,28.0
P027,C001715,T05282,I00158,S00395,9,,17.0
P034,C000427,T034778,I00123,S00197,8,ct,$45.0
P035,C006864,T074254,I00102,S00630,6,tubs,16.0
P026,C005658,T090925,I00249,S00211,8,pack,16.0
P031,C006286,T096020,I00163,S00114,6,bags,15.0
P015,C005366,T025685,I00072,S00148,6,bottles,20.0
P029,C008757,T01660,I00123,S00151,7,ct,45.0
P011,C004826,T033514,I00159,S00303,5,bags,17.0
P029,C001710,T096389,I00182,S00462,8,oz,15.0
P017,C004639,T061883,I00099,S00604,6,oz,$6.0
P011,C008195,T095191,I00027,S00101,10,cans,16.25
P004,C001096,T087458,I00232,S0039,2,ct,12.0
P012,C000566,T04753,I00101,S00410,1,tubs,15.0
P029,C003321,T050909,I00002,S00286,2,cans,6.75
P008,C002817,T088524,I00141,S00178,4,ct,18.0
P026,C005015,T011840,I00203,S00392,10,ct,18.0
P024,C003014,T046146,I00197,S00188,8,bars,15.0
P011,C002937,T075504,I00074,S00512,1,bottles,20.0
P006,C002789,T083876,I00114,S0097,10,ct,44.0
P039,C001659,T055696,I00014,S00223,2,cans,6.75
P002,C005683,T09538,I00036,S00335,5,cans,16.0
P022,C005490,T058719,I00208,S00342,4,ct,14.0
P015,C006643,T094305,I00220,S00502,6,ct,14.0
P015,C000419,T012003,I00171,S00159,5,ct,16.0
P024,C003788,T029474,I00165,S00669,4,bags,16.0
P004,C002979,T087966,I00225,S00708,7,ct,$17.0
P015,C000734,T016483,I00193,S00359,4,ct,18.0
P001,C003015,T030412,I00048,S00310,3,cans,8.0
P012,C005624,T028304,I00192,S00101,11,ct,24.0
P036,C008742,T070609,I00071,S0011,3,bottles,17.5
P002,C006403,T052087,I00237,S00533,7,ct,16.0
P021,C005970,T045846,I00166,S00342,1,bags,17.0
P021,C007900,T076244,I00039,S00240,8,bottles,26.0
