payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P029,C006475,T028114,I00235,S0001,3,ct,14.0
P003,C000125,T048592,I00179,S00687,10,ct,19.0
P031,C003043,T093232,I00162,S00123,3,Bags,16.0
P024,C007665,T087544,I00046,S00162,3,cans,8.0
P038,C001270,T01000,I00136,S00366,1,ct,19.5
P024,C004333,T084640,I00070,S00251,9,bottles,17.5
P027,C002998,T054404,I00211,S00287,3,ct.,$15.0
P006,C006392,T038356,I00233,S00533,11,ct,12.0
P008,C001743,T048128,I00168,S00372,4,ct,$18.0
P036,C004955,T092530,I00067,S0069,9,bottles,$8.0
P027,C005646,T013900,I00007,S00636,11,cans,6.75
P033,C000386,T053013,I00157,S00108,2,bags,17.0
P029,C004565,T09531,I00228,S00606,3,pk,14.0
P033,C005526,T064003,I00008,S00594,5,cans,16.25
P036,C004746,T064331,I00134,S0005,6,ct,16.0
P001,C001756,T072919,I00041,S00332,5,bottles,23.0
P004,C006652,T017779,I00255,S00399,8,pack,20.0
P008,C003092,T00800,I00185,S00698,7,ct,14.0
P006,C007513,T091297,I00126,S0024,2,ct,25.0
P018,C008928,T053013,I00083,S0011,10,bottles,14.0
P033,C004980,T017000,I00020,S00420,3,cans,6.75
P024,C003951,T022234,I00115,S00222,10,ct,53.0
P031,C004907,T039450,I00117,S00147,11,ct,46.0
P007,C000216,T019319,I00249,S00253,3,pack,16.0
P006,C000215,T049830,I00038,S0093,9,bottles,23.0
P008,C003422,T085891,I00041,S00201,7,bottles,23.0
P015,C007431,T073218,I00093,S00414,1,bottles,13.0
P037,C003214,T084920,I00059,S00671,4,bottles,22.0
P004,C000163,T026136,I00084,S00312,7,bottles,18.0
P006,C006108,T035604,I00059,S00625,4,bottles,22.0
P018,C005415,T037328,I00061,S00428,5,cans,55.0
P028,C000077,T071837,I00224,S00263,3,oz,$11.0
P028,C006968,T023747,I00028,S00257,2,cans,6.75
P026,C000412,T00205,I00047,S00599,4,cans,8.0
P026,C003415,T054404,I00080,S00325,9,bottles,22.0
P036,C000861,T06329,I00095,S00516,10,botlltes,16.0
P031,C001731,T015519,I00111,S00136,3,ct,16.0
P001,C000383,T023251,I00002,S00500,8,cans,6.75
P012,C002783,T073218,I00099,S00365,3,oz,6.0
P002,C003973,T093219,I00112,S00344,10,ct.,14.0
P024,C002842,T065677,I00125,S00189,4,ct,15.0
P025,C003224,T098950,I00190,S00271,7,ct,$16.0
P022,C001787,T038900,I00148,S0039,11,ct,15.0
P031,C001823,T039327,I00151,S00147,1,bags,17.0
P035,C001716,T068698,I00214,S00333,8,oz,19.5
P007,C005603,T048592,I00069,S00498,8,bottles,17.5
P017,C000520,T094772,I00108,S00529,10,oz,15.0
P031,C006409,T00666,I00020,S00164,8,cans,6.75
P011,C003610,T053181,I00212,S00615,7,ct,12.0
P037,C001863,T097645,I00136,S0055,1,ct,19.5
P020,C008389,T068827,I00148,S00177,2,ct,15.0
