payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P024,C006542,T029049,I00253,S0058,4,bags,21.0
P004,C002573,T080975,I00091,S00123,4,bottles,$7.5
P006,C005234,T017596,I00148,S00394,5,ct,15.0
P013,C003294,T073390,I00141,S00184,11,ct,18.0
P024,C008261,T024798,I00142,S00179,9,ct,$12.5
P022,C008369,T049427,I00132,S00259,5,ct,14.0
P012,C000672,T040223,I00071,S0062,2,bottles,$17.5
P023,C008322,T085764,I00071,S00236,1,bottles,17.5
P033,C007917,T082798,I00024,S0065,10,cans,16.25
P029,C004402,T036039,I00143,S00308,6,ct,16.0
P016,C005587,T013917,I00089,S0059,11,bottles,$9.0
P031,C003029,T081441,I00042,S00624,10,bottles,28.0
P014,C004112,T067599,I00101,S00382,5,tubs,15.0
P003,C003997,T029023,I00159,S00486,2,bags,$17.0
P032,C006229,T042926,I00024,S00126,8,cans,$16.25
P008,C002180,T06576,I00178,S00430,4,ct,26.0
P012,C006888,T014597,I00212,S00260,5,ct,12.0
P009,C008126,T067019,I00144,S00324,8,ct,20.0
P019,C008295,T060938,I00052,S00393,6,cans,40.0
P001,C004888,T045724,I00162,S00355,8,Bags,16.0
P005,C006551,T042052,I00214,S00592,6,oz,19.5
P015,C004921,T035399,I00091,S00314,1,bottles,$7.5
P017,C005097,T082918,I00175,S0028,10,oz,19.0
P012,C000392,T056884,I00092,S00332,2,bottles,10.0
P012,C000420,T018862,I00147,S00561,5,ct,15.0
P004,C001298,T061869,I00098,S0031,8,oz,10.0
P015,C001745,T018940,I00220,S00213,4,ct,14.0
P015,C002912,T019030,I00100,S00204,2,oz.,10.0
P006,C002111,T073899,I00105,S00603,10,ct,16.5
P025,C005940,T083638,I00230,S00645,1,pk,15.0
P001,C003060,T030493,I00098,S00454,10,oz,10.0
P009,C002662,T018245,I00194,S00356,1,bars,23.0
P035,C006265,T069582,I00052,S00355,8,cans,40.0
P029,C001788,T067033,I00188,S00187,6,ct,14.0
P010,C001134,T04092,I00172,S0019,6,oz,19.0
P004,C002928,T095314,I00055,S00353,1,cans,40.0
P008,C006194,T068820,I00218,S0044,5,ct,6.0
P015,C005716,T026631,I00212,S00336,11,ct,12.0
P039,C002691,T049680,I00062,S00656,8,cans,37.0
P008,C004532,T077862,I00157,S00631,3,bags,17.0
P029,C004228,T058668,I00159,S00106,1,bags,17.0
P036,C000165,T030020,I00051,S00618,6,cans,23.0
P007,C001541,T078529,I00100,S00320,7,oz.,10.0
P018,C008082,T018445,I00142,S00499,10,ct,12.5
P005,C003406,T078490,I00064,S00128,11,cans,40.0
P002,C001695,T046645,I00102,S00519,8,tubs,16.0
P006,C000380,T040170,I00252,S00439,5,ct,11.0
P037,C001002,T079542,I00071,S0044,3,bottles,17.5
P017,C000251,T024207,I00264,S00229,9,Ct,15.0
P033,C005218,T082436,I00190,S00580,6,ct,16.0
