payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P023,C001664,T018530,I00092,S00449,5,bottles,$10.0
P033,C004459,T055787,I00038,S00268,4,bottles,23.0
P011,C006596,T075693,I00160,S00222,8,bags,17.0
P023,C005496,T09398,I00259,S00113,11,pack,26.0
P015,C000191,T033332,I00241,S00232,6,ct,12.0
P014,C006615,T094801,I00203,S00140,5,ct,18.0
P026,C004495,T031309,I00209,S00100,2,ct,13.0
P010,C002373,T010601,I00249,S00512,7,pack,16.0
P002,C000547,T094776,I00008,S00353,6,cans,16.25
P001,C003459,T069469,I00038,S00106,7,bottles,23.0
P002,C003581,T089178,I00107,S00216,5,oz,20.0
P034,C003666,T045612,I00047,S00466,8,cans,8.0
P036,C002520,T052158,I00082,S00322,4,ct,$15.0
P007,C002893,T01361,I00091,S00565,6,bottles,7.5
P024,C004530,T019151,I00098,S00470,7,oz,10.0
P033,C008572,T012160,I00017,S00491,9,cans,6.75
P024,C003955,T050180,I00013,S0007,10,cans,6.75
P039,C000107,T093890,I00091,S00670,4,bottles,7.5
P029,C000918,T037785,I00178,S00623,1,ct,$26.0
P003,C006003,T014267,I00124,S00223,7,ct,15.0
P012,C009118,T029043,I00195,S00327,4,ct,12.5
P025,C002494,T095240,I00125,S00633,9,ct,15.0
P037,C008603,T019928,I00081,S00664,4,bottles,29.0
P027,C007818,T091752,I00188,S00431,8,ct,14.0
P027,C000757,T097698,I00112,S00633,7,ct.,14.0
P012,C008911,T079895,I00052,S00232,10,cans,$40.0
P016,C006970,T047465,I00129,S00198,1,pk,18.0
P034,C008209,T051604,I00041,S00195,11,bottles,23.0
P031,C003133,T071335,I00118,S00302,9,ct,42.0
P003,C003504,T035208,I00085,S00609,7,bottles,18.0
P029,C004747,T045579,I00126,S00295,1,ct,25.0
P034,C003699,T012900,I00148,S00296,3,ct,15.0
P037,C001256,T038310,I00184,S00490,7,ct,$12.0
P016,C006760,T019209,I00175,S00308,6,oz,19.0
P024,C000349,T074366,I00176,S00407,4,ct,19.0
P029,C008635,T046545,I00159,S00406,10,bags,17.0
