payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P029,C002149,T020453,I00125,S00429,5,ct,15.0
P006,C003549,T024780,I00124,S00649,9,ct,15.0
P027,C002958,T036106,I00134,S00650,11,ct,16.0
P002,C000084,T036128,I00187,S00421,3,ct.,13.0
P002,C007729,T093636,I00231,S00315,9,pk,16.0
P018,C002933,T097194,I00014,S00106,11,cans,6.75
P009,C007823,T031638,I00038,S00338,3,bottles,23.0
P039,C005004,T092532,I00230,S00328,4,pk,15.0
P016,C002939,T022750,I00263,S00307,5,Ct,14.0
P010,C002257,T085459,I00058,S00441,6,bottles,22.0
P034,C003192,T084038,I00221,S00373,2,ct,14.0
P035,C003212,T05743,I00045,S00357,10,cans,8.0
P037,C008706,T060555,I00192,S00537,10,ct,24.0
P029,C007962,T011520,I00008,S0035,3,cans,16.25
P008,C006531,T069305,I00151,S00202,2,bags,$17.0
P012,C009106,T01073,I00043,S00351,6,bottles,$24.0
P009,C005377,T090843,I00107,S00193,3,oz,20.0
P029,C006884,T028445,I00183,S00406,1,ct,35.0
P038,C008542,T04772,I00155,S00380,10,bags,17.0
P035,C002746,T02911,I00089,S00153,10,bottles,9.0
P017,C008583,T00131,I00252,S00569,3,ct,11.0
P020,C002640,T073334,I00015,S00718,1,cans,6.75
P014,C001459,T00840,I00026,S00718,1,cans,6.75
P011,C007844,T026429,I00102,S00676,5,tubs,16.0
P029,C001162,T097052,I00107,S00157,8,oz,20.0
P031,C002820,T03227,I00206,S00625,7,ct,15.0
P008,C007633,T031879,I00038,S00324,4,bottles,23.0
P021,C008691,T062577,I00208,S00388,10,ct,14.0
P036,C001639,T096073,I00012,S00281,6,cans,16.25
P011,C004501,T070771,I00119,S00149,8,ct,53.0
P039,C008772,T061946,I00234,S00273,11,ct,13.0
P022,C000460,T092208,I00093,S00468,9,bottles,13.0
P028,C007402,T010581,I00106,S00672,2,oz,17.0
P013,C008391,T022109,I00073,S00475,10,bottles,$20.0
P014,C005153,T086154,I00029,S00383,1,cans,11.5
P008,C000786,T044440,I00054,S00253,1,cans,40.0
P015,C004095,T069302,I00041,S00676,3,bottles,23.0
P008,C007444,T051895,I00218,S00468,3,ct,6.0
P033,C002199,T046241,I00003,S0099,6,cans,6.75
P004,C000262,T078038,I00232,S00527,9,ct,$12.0
P008,C003333,T030663,I00244,S00724,3,oz,18.0
P008,C001415,T093154,I00164,S00307,7,ct,16.0
P030,C003648,T088780,I00241,S00671,5,ct,12.0
P031,C008141,T011194,I00011,S00516,9,cans,6.75
P015,C001969,T091818,I00178,S00718,1,ct,26.0
P030,C004218,T084189,I00016,S00152,9,cans,16.25
P032,C003282,T091818,I00027,S00307,11,cans,16.25
P019,C004556,T062522,I00257,S00267,1,ct,21.0
P036,C004103,T056046,I00240,S00385,4,ct,14.0
P039,C006712,T090442,I00041,S00368,3,bottles,23.0
P034,C006887,T055925,I00117,S00393,1,ct,46.0
P013,C008321,T083931,I00244,S00400,4,oz,18.0
P030,C003578,T039973,I00250,S00419,11,pack,19.5
P012,C002965,T097364,I00194,S00293,6,bars,23.0
P011,C004643,T047929,I00157,S00135,2,bags,17.0
P021,C002807,T031228,I00129,S00184,11,pk,18.0
P008,C002568,T045349,I00021,S0038,7,cans,6.75
P004,C007747,T052631,I00076,S00454,7,cans,6.75
P004,C006021,T051229,I00240,S00186,10,ct,14.0
P007,C004557,T039515,I00161,S00673,4,Bags,17.0
P037,C000570,T01888,I00007,S00296,2,cans,6.75
P015,C001687,T083931,I00050,S0061,1,cans,8.0
P011,C005534,T041695,I00006,S00509,2,cans,16.25
P022,C001025,T026041,I00011,S00326,11,cans,6.75
P021,C004684,T024780,I00240,S00158,11,ct,14.0
P002,C007040,T021823,I00146,S00197,10,ct,21.0
P038,C007933,T099938,I00117,S00594,1,ct,$46.0
P033,C002749,T073186,I00023,S00401,4,cans,6.75
P037,C000178,T024435,I00122,S00446,9,ct,15.0
P015,C007939,T037296,I00057,S0058,2,bottles,24.0
