payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P012,C002242,T030882,I00195,S0039,3,ct,12.5
P022,C005227,T085708,I00156,S00515,2,bags,17.0
P013,C006078,T080309,I00189,S0096,1,ct.,13.0
P024,C007490,T082646,I00138,S00690,10,ct,32.0
P017,C002730,T036599,I00142,S00293,11,ct,$12.5
P039,C004991,T030882,I00144,S00692,11,ct,$20.0
P021,C001011,T036116,I00144,S00680,7,ct,20.0
P026,C000232,T078935,I00059,S00512,3,bottles,22.0
P009,C001508,T063742,I00202,S0056,4,ct.,12.0
P034,C006186,T045795,I00264,S0072,3,Ct,15.0
P031,C002207,T080191,I00025,S00334,11,cans,11.5
P024,C006930,T067782,I00021,S0044,2,cans,6.75
P002,C002691,T092605,I00128,S00405,7,pk,16.0
P017,C001454,T092272,I00216,S00287,7,ct,16.5
P026,C000100,T084444,I00094,S00416,2,bottles,11.0
P031,C002251,T02773,I00202,S00144,5,ct.,12.0
P039,C003932,T098457,I00020,S00286,5,cans,6.75
P033,C003514,T018388,I00058,S00444,3,bottles,22.0
P031,C007695,T060594,I00238,S00580,6,ct,12.0
P004,C008060,T024457,I00159,S00340,6,bags,17.0
P038,C003221,T052719,I00109,S00572,9,oz,17.0
P009,C003300,T021219,I00203,S00377,6,ct,18.0
P018,C002998,T084910,I00233,S00254,7,ct,12.0
P017,C003769,T06056,I00210,S00203,3,ct,15.0
P027,C007231,T078296,I00165,S00561,10,bags,16.0
P036,C004563,T040830,I00195,S00315,11,ct,12.5
P034,C003518,T061149,I00173,S00573,10,ct,19.0
P026,C001554,T013988,I00089,S00559,10,bottles,9.0
P017,C005269,T015957,I00226,S00655,11,lb,15.0
P008,C002048,T083391,I00247,S00396,8,oz,15.0
P022,C005673,T078353,I00021,S00294,3,cans,6.75
P027,C007058,T063000,I00205,S00623,9,ct,16.0
P016,C005504,T091929,I00202,S00667,6,ct.,12.0
P015,C006042,T080456,I00120,S00523,11,ct,9.0
P031,C003025,T054633,I00228,S0033,10,pk,14.0
P003,C000216,T084610,I00241,S00428,1,ct,12.0
P012,C007002,T015629,I00139,S00189,5,ct,24.0
P005,C002654,T070471,I00171,S00617,11,ct,16.0
P033,C007875,T029300,I00202,S00198,8,ct.,12.0
P008,C005763,T010965,I00055,S00256,5,cans,40.0
P026,C007489,T066752,I00172,S0046,10,oz,19.0
P036,C001423,T034327,I00262,S00661,7,ct,14.0
P021,C006987,T022575,I00060,S00195,1,bottles,22.0
P035,C008994,T071120,I00124,S00410,10,ct,$15.0
P026,C000624,T088068,I00167,S00224,7,ct,14.0
P011,C002048,T040294,I00103,S0033,7,tubs,15.0
P025,C007257,T034183,I00237,S00588,11,ct,16.0
P014,C006948,T081918,I00219,S00349,6,ct,22.0
P020,C002481,T082646,I00006,S00202,5,cans,16.25
P034,C002878,T080064,I00213,S00507,2,ct,12.0
P035,C001338,T015006,I00201,S00187,11,bars,23.0
P003,C008703,T057197,I00262,S00442,1,ct,14.0
P037,C005579,T019977,I00195,S00433,8,ct,$12.5
P028,C006003,T028405,I00131,S0023,10,ct,14.0
P017,C008688,T028702,I00072,S00210,10,bottles,20.0
P003,C006273,T056407,I00043,S00622,2,bottles,24.0
P015,C002987,T019068,I00239,S00427,10,pk,14.0
P024,C007483,T045214,I00215,S00167,11,ct.,14.0
P013,C007178,T047064,I00234,S00389,11,ct,13.0
