payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P010,C009014,T082949,I00090,S00586,10,bottles,9.0
P011,C005335,T079600,I00157,S00410,4,bags,17.0
P019,C007661,T090028,I00121,S0019,10,ct,17.0
P026,C008069,T028843,I00039,S00302,2,bottles,26.0
P014,C003768,T02982,I00064,S00164,8,cans,40.0
P029,C008879,T045111,I00207,S00350,9,ct,14.0
P010,C006173,T064793,I00026,S00570,5,cans,6.75
P026,C005257,T07058,I00099,S00133,8,oz,6.0
P006,C000729,T014604,I00101,S00207,3,tubs,15.0
P028,C005451,T073779,I00078,S00625,1,bottles,17.0
P002,C001942,T085153,I00215,S0086,3,ct.,14.0
P001,C002365,T039637,I00069,S00246,3,bottles,17.5
P003,C004962,T027004,I00252,S00239,2,ct,11.0
P003,C003807,T043917,I00201,S00590,11,bars,23.0
P021,C002695,T076384,I00130,S00715,6,ct,14.0
P036,C008176,T087242,I00160,S00503,4,bags,$17.0
P021,C008373,T030769,I00140,S0067,2,ct,29.0
P024,C005400,T094255,I00137,S0038,9,ct,24.0
P037,C007356,T080595,I00051,S00608,4,cans,23.0
P033,C005709,T089732,I00081,S00676,5,bottles,$29.0
P009,C002609,T070971,I00163,S00718,6,bags,15.0
P024,C006536,T078166,I00005,S00391,8,cans,6.75
P019,C003763,T095086,I00144,S00718,10,ct,20.0
P010,C001453,T093023,I00064,S0064,9,cans,40.0
P010,C006175,T058867,I00020,S00485,2,cans,6.75
P015,C003622,T04363,I00106,S00355,6,oz,17.0
P014,C004591,T049837,I00160,S00161,6,bags,17.0
P029,C000319,T084877,I00104,S00283,7,ct,14.0
P008,C004583,T02422,I00205,S00189,8,ct,16.0
P007,C003837,T036640,I00256,S00547,6,pack,20.0
P005,C007662,T072942,I00067,S00343,2,bottles,8.0
P028,C003763,T022161,I00126,S00124,10,ct,25.0
P019,C002596,T046850,I00096,S00212,1,bottles,20.0
P018,C001895,T085391,I00117,S00463,7,ct,46.0
P018,C000804,T037263,I00173,S00644,7,ct,19.0
P009,C001984,T084343,I00057,S00357,10,bottles,24.0
P004,C007792,T068696,I00229,S00323,7,ct,13.0
P007,C007476,T022451,I00026,S00490,8,cans,6.75
P034,C009142,T01931,I00209,S00107,5,ct,13.0
P005,C008565,T012724,I00065,S00310,5,bottles,20.0
P005,C004687,T045645,I00198,S0056,7,ct,12.0
P026,C000923,T072738,I00121,S00331,4,ct,17.0
P002,C004318,T086583,I00211,S00289,3,ct.,15.0
P006,C007595,T038983,I00249,S00418,6,pack,16.0
P029,C006148,T025361,I00221,S00195,1,ct,14.0
P038,C004821,T044302,I00060,S00704,9,bottles,$22.0
P002,C007955,T071781,I00231,S00307,4,pk,16.0
P011,C006114,T041595,I00083,S00219,11,bottles,14.0
P012,C007653,T064023,I00172,S00375,6,oz,19.0
P001,C005953,T070678,I00232,S00401,1,ct,12.0
P034,C000357,T038340,I00110,S0033,7,oz,$22.5
P013,C002004,T070937,I00113,S00328,5,ct,42.0
P037,C002032,T044886,I00232,S00670,9,ct,12.0
P016,C006611,T05307,I00044,S00681,7,cans,8.0
P034,C005745,T012825,I00208,S00321,9,ct,14.0
P039,C001230,T064835,I00053,S0013,9,cans,40.0
P037,C009073,T020554,I00163,S00641,5,bags,15.0
P010,C004216,T086996,I00222,S0024,10,ct,12.0
P036,C001072,T09477,I00240,S00158,9,ct,14.0
P014,C008679,T084877,I00197,S00288,4,bars,15.0
P002,C003497,T025736,I00247,S00369,3,oz,15.0
P037,C003297,T015984,I00160,S00554,6,bags,17.0
P011,C008360,T07540,I00208,S00653,7,ct,14.0
P032,C003794,T026966,I00036,S00368,5,cans,$16.0
P010,C005960,T05216,I00186,S00674,3,ct,13.0
P026,C006190,T066184,I00032,S00283,7,cans,16.0
P011,C007031,T054162,I00053,S00482,6,cans,40.0
P019,C006156,T091486,I00222,S00306,1,ct,12.0
P013,C000989,T038495,I00120,S00314,3,ct,9.0
P010,C008596,T035351,I00177,S00308,2,ct,35.0
P006,C007033,T07699,I00143,S00434,3,ct,16.0
P036,C000035,T020554,I00123,S00337,4,ct,45.0
P025,C007068,T058799,I00226,S00648,9,lb,15.0
P028,C000747,T030814,I00014,S00383,8,cans,6.75
P014,C001662,T00002,I00206,S0027,3,ct,15.0
P039,C002524,T061492,I00214,S00191,3,oz,19.5
P034,C002991,T065757,I00100,S00429,6,oz.,10.0
P017,C003592,T017184,I00150,S00177,11,bags,16.0
P035,C007799,T093023,I00083,S00534,1,bottles,$14.0
P039,C002010,T043917,I00091,S00104,2,bottles,7.5
P037,C002613,T069932,I00049,S00674,8,cans,8.0
P037,C006356,T015178,I00037,S00312,8,cans,16.0
P032,C000072,T065699,I00154,S0027,1,Bags,15.0
P010,C006599,T013063,I00149,S00575,11,ct,15.0
P001,C002181,T067145,I00022,S00469,5,cans,16.25
P005,C005014,T042082,I00218,S00436,1,ct,6.0
P027,C008297,T062498,I00009,S00364,7,cans,16.25
P016,C002384,T015178,I00013,S00152,5,cans,6.75
P016,C003788,T012609,I00029,S00404,1,cans,11.5
P028,C008507,T041056,I00160,S00314,2,bags,17.0
P006,C003618,T091637,I00129,S00123,6,pk,18.0
P001,C006451,T019797,I00203,S00177,3,ct,$18.0
P015,C004074,T086996,I00046,S00635,3,cans,8.0
P032,C000613,T025645,I00148,S00399,2,ct,15.0
P009,C007975,T083511,I00050,S0033,6,cans,8.0
P037,C003151,T082949,I00146,S00624,2,ct,21.0
P032,C002853,T011667,I00238,S00383,4,ct,12.0
P014,C006352,T028843,I00230,S00468,2,pk,15.0
P028,C006140,T053966,I00050,S00227,10,cans,8.0
P009,C006966,T049718,I00032,S0030,5,cans,16.0
P019,C007577,T041226,I00138,S00659,10,ct,32.0
P017,C006262,T090754,I00229,S00319,3,ct,13.0
P035,C001301,T067549,I00038,S0038,1,bottles,23.0
P030,C007324,T014823,I00162,S0001,5,Bags,16.0
P031,C004791,T040719,I00257,S00235,5,ct,21.0
P023,C008617,T067502,I00135,S00321,7,ct.,14.0
P027,C003347,T020554,I00070,S0048,10,bottles,17.5
P033,C004043,T00521,I00158,S00131,5,,17.0
P018,C008286,T095655,I00046,S00131,5,cans,8.0
P039,C008925,T091486,I00189,S00661,5,ct.,13.0
P024,C008651,T065757,I00244,S00222,3,oz,18.0
P014,C005906,T083511,I00251,S00681,9,oz,13.0
P019,C005219,T021082,I00247,S00683,9,oz,15.0
P005,C007366,T010692,I00227,S00142,10,pk,15.0
P035,C003214,T089634,I00107,S00614,10,oz,20.0
P011,C005794,T042941,I00058,S00211,5,bottles,22.0
P002,C008147,T033210,I00021,S00273,3,cans,6.75
P023,C001436,T061718,I00044,S00510,10,cans,8.0
P007,C007198,T036865,I00120,S00316,6,ct,$9.0
P006,C004109,T073213,I00015,S00121,5,cans,6.75
P039,C006299,T096261,I00162,S00667,3,Bags,16.0
P032,C006731,T00851,I00254,S00198,3,oz,13.0
P006,C008107,T02585,I00031,S00461,10,cans,16.0
P032,C007703,T041583,I00197,S00396,9,bars,15.0
P037,C008487,T06249,I00009,S00137,4,cans,16.25
P036,C003625,T027449,I00199,S00221,6,ct,15.0
P005,C006420,T013768,I00255,S00428,1,pack,20.0
P033,C006419,T092452,I00184,S00456,1,ct,$12.0
P015,C001258,T039103,I00059,S00572,4,bottles,22.0
P019,C005649,T017437,I00156,S00452,4,bags,17.0
P013,C002675,T054371,I00144,S00381,7,ct,20.0
P031,C005317,T025042,I00029,S00439,8,cans,11.5
P037,C001491,T07870,I00066,S00716,2,bottles,20.0
P028,C008888,T029111,I00085,S00625,9,bottles,$18.0
P029,C005422,T076797,I00070,S00492,3,bottles,17.5
P032,C000270,T040371,I00076,S0095,3,cans,$6.75
P005,C003092,T023122,I00164,S00167,1,ct,16.0
P018,C003007,T03472,I00180,S00548,1,ct,19.0
P015,C006288,T088019,I00226,S00310,10,lb,15.0
P016,C008431,T071860,I00218,S0024,8,ct,6.0
P017,C008902,T086859,I00225,S00675,10,ct,17.0
P031,C006521,T066875,I00178,S00306,6,ct,26.0
P025,C005690,T051157,I00060,S00636,7,bottles,22.0
P010,C002363,T027657,I00247,S00177,11,oz,15.0
P006,C008457,T096519,I00182,S00166,5,oz,15.0
P013,C002604,T084248,I00051,S00238,2,cans,23.0
P019,C007446,T052652,I00141,S00105,4,ct,$18.0
P022,C000566,T099884,I00199,S0092,5,ct,15.0
P037,C008884,T014568,I00035,S00712,8,cans,16.0
P033,C001343,T090040,I00172,S00166,2,oz,19.0
P017,C001769,T016619,I00156,S00469,7,bags,17.0
P018,C000833,T090035,I00015,S00399,2,cans,6.75
P006,C004381,T041056,I00201,S00159,1,bars,23.0
P022,C000885,T010254,I00091,S00650,7,bottles,7.5
P004,C004710,T02075,I00072,S00181,9,bottles,20.0
P038,C002054,T042869,I00046,S00600,10,cans,8.0
P032,C005566,T029709,I00126,S00256,3,ct,25.0
P008,C005527,T074614,I00234,S00699,1,ct,13.0
P025,C001361,T099231,I00156,S00113,3,bags,17.0
P006,C006509,T076431,I00161,S00192,6,Bags,$17.0
P024,C003947,T021606,I00103,S00536,11,tubs,15.0
P032,C003170,T066562,I00015,S00133,7,cans,6.75
P034,C003718,T00851,I00009,S00426,1,cans,16.25
P021,C001665,T059155,I00189,S00585,6,ct.,13.0
P001,C006532,T094381,I00127,S00450,9,pk,12.5
P008,C003784,T05143,I00106,S00411,5,oz,17.0
P028,C001038,T096010,I00172,S00158,11,oz,19.0
P005,C007128,T025906,I00166,S00674,5,bags,17.0
P034,C008799,T028808,I00151,S00153,6,bags,$17.0
P036,C008572,T031464,I00048,S00357,4,cans,8.0
P021,C007546,T030814,I00146,S00533,9,ct,21.0
P014,C005291,T096097,I00058,S00456,8,bottles,22.0
P028,C004678,T062854,I00229,S00257,4,ct,$13.0
P007,C004233,T014419,I00019,S00497,2,cans,6.75
P036,C008122,T090834,I00101,S00633,4,tubs,15.0
P002,C006638,T052159,I00107,S00280,5,oz,20.0
P033,C007708,T079736,I00153,S00180,2,bags,$15.0
P028,C006982,T029676,I00255,S00425,8,pack,20.0
P032,C001279,T093023,I00143,S00224,3,ct,16.0
P032,C002972,T068051,I00047,S0021,4,cans,8.0
P038,C006819,T090028,I00066,S00170,7,bottles,20.0
P033,C003215,T08800,I00110,S00411,1,oz,22.5
P001,C002977,T090045,I00040,S00646,5,bottles,22.0
P008,C004517,T042882,I00240,S00121,8,ct,14.0
P024,C000569,T093825,I00187,S00694,1,ct.,13.0
P008,C003085,T059718,I00024,S00626,5,cans,16.25
P027,C006855,T065694,I00227,S00426,9,pk,15.0
P036,C005167,T079003,I00263,S0061,3,Ct,14.0
P018,C005986,T042480,I00195,S00553,8,ct,12.5
P021,C002518,T057175,I00072,S00170,4,bottles,20.0
P005,C008924,T075758,I00205,S00184,11,ct,16.0
P003,C004693,T054771,I00112,S00344,3,ct.,14.0
P020,C007197,T027449,I00231,S00653,6,pk,16.0
P004,C001080,T066589,I00238,S0057,7,ct,12.0
P028,C003628,T02321,I00216,S00382,5,ct,16.5
P019,C004827,T040876,I00228,S00203,4,pk,14.0
P005,C002574,T091664,I00151,S0087,2,bags,$17.0
P013,C006010,T085539,I00245,S00710,3,rolls,$26.0
P012,C001481,T064023,I00114,S00298,1,ct,44.0
P034,C004175,T018485,I00103,S00724,3,tubs,15.0
P011,C004818,T071111,I00259,S00707,9,pack,26.0
P006,C006927,T039555,I00051,S00434,4,cans,23.0
P025,C001384,T069573,I00106,S00681,8,oz,17.0
P020,C008302,T015864,I00130,S00626,10,ct,14.0
P004,C006193,T044099,I00249,S00342,2,pack,16.0
P010,C008928,T042941,I00116,S00561,10,ct,48.0
P038,C005220,T099781,I00057,S00697,1,bottles,24.0
P019,C005027,T012238,I00196,S0038,2,ct,16.0
P029,C008745,T085462,I00227,S00497,2,pk,15.0
P023,C000934,T015178,I00063,S00443,4,cans,40.0
P036,C001375,T083628,I00038,S00566,2,bottles,23.0
P022,C005863,T076098,I00095,S00329,4,botlltes,16.0
P030,C004453,T054029,I00187,S00224,5,ct.,13.0
P024,C008437,T039555,I00036,S00126,9,cans,16.0
P011,C003465,T06037,I00222,S00401,1,ct,12.0
P022,C003552,T029795,I00117,S00268,5,ct,46.0
P015,C003645,T019797,I00221,S00417,4,ct,14.0
P021,C000414,T093015,I00136,S00411,8,ct,19.5
P024,C008127,T078754,I00113,S00403,2,ct,42.0
P021,C008084,T059480,I00133,S00517,2,ct,15.0
P021,C007665,T069381,I00261,S00683,4,ct,33.0
P013,C001710,T02997,I00245,S00312,11,rolls,26.0
P014,C007036,T098136,I00055,S0023,2,cans,40.0
P008,C008580,T067601,I00099,S00105,8,oz,6.0
P024,C005646,T076409,I00063,S00226,10,cans,40.0
P007,C000096,T044493,I00034,S00420,2,cans,16.0
P034,C006004,T052568,I00077,S00719,5,cans,6.75
P021,C004095,T02183,I00174,S00261,10,oz,18.0
P038,C007934,T057570,I00151,S00281,9,bags,17.0
P013,C003694,T088604,I00072,S0056,5,bottles,20.0
P007,C002465,T036640,I00063,S00645,10,cans,40.0
P007,C005744,T034748,I00219,S00253,4,ct,22.0
P005,C001701,T025035,I00029,S00226,11,cans,11.5
P030,C005607,T02422,I00157,S00186,6,bags,17.0
P038,C002284,T019152,I00228,S0041,9,pk,14.0
P021,C008724,T098072,I00217,S00363,7,oz,20.5
P011,C003667,T094969,I00100,S00583,2,oz.,$10.0
P034,C002928,T054043,I00106,S00475,3,oz,17.0
P005,C007332,T048308,I00073,S00668,4,bottles,$20.0
P005,C008869,T042340,I00205,S00454,1,ct,16.0
