payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P005,C000070,T017061,I00234,S00546,11,ct,13.0
P024,C006785,T098459,I00080,S0007,8,bottles,$22.0
P022,C005075,T055978,I00047,S00297,10,cans,8.0
P013,C004212,T011279,I00234,S00645,2,ct,13.0
P002,C002700,T056809,I00071,S00726,10,bottles,17.5
P037,C003781,T096700,I00023,S00304,9,cans,6.75
P032,C007858,T064601,I00098,S0011,2,oz,10.0
P039,C008157,T012394,I00197,S00467,5,bars,15.0
P014,C007668,T02196,I00116,S00674,3,ct,48.0
P015,C001994,T035225,I00122,S00668,10,ct,15.0
P018,C007978,T066611,I00083,S00516,6,bottles,14.0
P022,C003165,T081740,I00172,S00529,11,oz,19.0
P039,C007735,T053015,I00178,S00113,4,ct,26.0
P032,C002200,T088950,I00074,S00250,5,bottles,20.0
P014,C000693,T058282,I00102,S00353,1,tubs,16.0
P016,C003297,T074623,I00135,S00202,11,ct.,14.0
P022,C001857,T095197,I00193,S00631,5,ct,18.0
P038,C007874,T038492,I00070,S00149,2,bottles,17.5
P037,C000634,T012394,I00187,S00221,3,ct.,13.0
P021,C001125,T048582,I00192,S00308,2,ct,24.0
P018,C006138,T010312,I00016,S00573,10,cans,16.25
P011,C005436,T035989,I00107,S00460,7,oz,20.0
P003,C005257,T082795,I00061,S00102,4,cans,55.0
P012,C006219,T03098,I00173,S0044,3,ct,19.0
P014,C005204,T091982,I00153,S00334,9,bags,15.0
P039,C004552,T095117,I00179,S00701,7,ct,19.0
P024,C002197,T066891,I00075,S00413,6,cans,$15.5
P001,C003137,T089946,I00120,S00481,7,ct,9.0
P032,C000825,T019506,I00059,S00261,1,bottles,22.0
P037,C002104,T081182,I00179,S00194,9,ct,19.0
P039,C003452,T06740,I00123,S00630,2,ct,45.0
P031,C001095,T089798,I00037,S00321,5,cans,16.0
P016,C003821,T023351,I00072,S00537,10,bottles,20.0
P001,C007931,T096615,I00011,S00657,2,cans,6.75
P019,C006110,T049932,I00251,S00201,10,oz,13.0
P031,C005728,T092642,I00001,S00386,5,cans,11.5
P029,C002120,T095197,I00052,S0044,2,cans,40.0
P020,C003699,T082234,I00034,S00343,1,cans,16.0
P028,C005192,T017061,I00181,S00264,9,ct,26.0
P007,C009084,T045377,I00139,S00649,4,ct,24.0
P003,C008139,T088334,I00003,S00332,6,cans,6.75
P037,C000396,T088517,I00191,S00390,6,bars,24.0
P023,C006366,T067869,I00018,S00679,3,cans,6.75
P028,C002669,T023409,I00159,S00604,6,bags,17.0
P013,C007114,T069097,I00182,S00212,7,oz,15.0
P001,C001076,T036174,I00033,S00183,2,cans,$16.0
P026,C006763,T091803,I00197,S0045,1,bars,15.0
P003,C006925,T021543,I00105,S00721,7,ct,16.5
P037,C006604,T045586,I00184,S0087,1,ct,12.0
P013,C006610,T02622,I00023,S00490,1,cans,6.75
P038,C003495,T060552,I00032,S00569,10,cans,16.0
P030,C003711,T018376,I00156,S0052,1,bags,17.0
P002,C006983,T014575,I00003,S00372,11,cans,6.75
P008,C006502,T052352,I00071,S00607,3,bottles,17.5
P024,C003433,T087402,I00132,S00688,6,ct,14.0
P038,C000927,T046908,I00052,S00526,7,cans,$40.0
P003,C004925,T090876,I00105,S0016,10,ct,16.5
P035,C001758,T011088,I00224,S00209,3,oz,11.0
P017,C006162,T082972,I00101,S00614,9,tubs,15.0
P039,C008308,T075490,I00188,S00544,1,ct,$14.0
P001,C006849,T018585,I00063,S00185,11,cans,40.0
P005,C006964,T016681,I00088,S00342,7,bottles,17.0
P006,C006608,T023769,I00201,S00367,10,bars,23.0
P007,C008066,T049305,I00254,S00306,4,oz,13.0
P014,C000390,T027505,I00115,S00166,5,ct,$53.0
P006,C000130,T070510,I00214,S00345,5,oz,19.5
P001,C002482,T088950,I00080,S00141,2,bottles,22.0
P003,C005468,T012256,I00212,S00618,6,ct,12.0
P025,C004406,T044474,I00034,S0062,8,cans,16.0
P008,C002055,T072530,I00100,S00254,5,oz.,10.0
P008,C004007,T058274,I00013,S00413,5,cans,6.75
P024,C000133,T053850,I00012,S0075,10,cans,16.25
P027,C004513,T046686,I00170,S0063,8,ct.,15.0
P033,C003101,T013297,I00089,S00445,1,bottles,9.0
P029,C004780,T064681,I00174,S0077,7,oz,$18.0
P020,C004646,T035213,I00252,S00151,4,ct,11.0
P030,C000453,T067324,I00184,S00451,1,ct,12.0
P005,C000619,T077189,I00050,S0008,3,cans,8.0
P005,C007997,T082972,I00227,S00103,5,pk,15.0
P033,C003848,T055945,I00048,S00596,1,cans,8.0
P014,C006019,T027780,I00048,S00588,3,cans,8.0
P019,C005491,T056366,I00175,S00576,5,oz,19.0
P039,C002049,T035942,I00239,S00136,11,pk,14.0
P009,C008484,T051842,I00080,S00332,11,bottles,22.0
P005,C003262,T010702,I00218,S00570,6,ct,6.0
P011,C002039,T087144,I00260,S00108,9,ct,15.0
P019,C000004,T072563,I00055,S00261,5,cans,40.0
P009,C000851,T053022,I00145,S00549,4,ct,17.0
P002,C000903,T057665,I00004,S00553,10,cans,6.75
P008,C001548,T057573,I00202,S0002,3,ct.,12.0
P034,C006982,T037321,I00007,S00361,7,cans,6.75
P006,C007297,T087144,I00228,S0011,10,pk,14.0
P009,C008176,T061008,I00147,S00456,3,ct,15.0
P009,C004872,T029081,I00246,S00218,2,ct,20.0
P020,C004486,T015368,I00098,S00430,9,oz,10.0
P019,C000943,T057367,I00188,S00174,7,ct,14.0
P026,C004977,T064313,I00036,S00720,11,cans,16.0
P039,C000872,T076338,I00252,S0040,3,ct,11.0
P006,C001477,T037149,I00203,S00378,5,ct,18.0
P034,C008632,T058282,I00230,S00240,11,pk,15.0
P032,C005665,T066104,I00076,S00232,9,cans,6.75
P029,C000903,T082799,I00092,S0082,9,bottles,10.0
P039,C004958,T01111,I00241,S00219,10,ct,12.0
P034,C002619,T038193,I00003,S00427,9,cans,6.75
P030,C002417,T091069,I00211,S00227,8,ct.,15.0
P008,C000275,T074090,I00075,S00409,1,cans,15.5
P026,C002115,T037303,I00260,S00465,7,ct,15.0
P005,C003430,T033837,I00217,S00104,1,oz,20.5
P030,C004799,T085055,I00057,S00503,7,bottles,24.0
P026,C005622,T088950,I00215,S00322,9,ct.,14.0
P011,C007007,T019799,I00106,S0013,2,oz,17.0
P011,C007337,T038769,I00259,S00600,9,pack,26.0
P039,C007529,T043257,I00026,S00407,8,cans,6.75
P012,C003712,T098333,I00170,S00166,7,ct.,15.0
P015,C004580,T051261,I00211,S00351,7,ct.,15.0
P005,C002670,T03480,I00003,S00319,11,cans,6.75
P032,C007040,T045625,I00142,S00419,5,ct,12.5
P015,C000342,T06664,I00116,S0026,8,ct,48.0
P037,C008783,T018517,I00101,S00579,6,tubs,15.0
P032,C002181,T058817,I00158,S0030,2,,17.0
P008,C001387,T028103,I00264,S00718,11,Ct,15.0
P003,C007924,T070175,I00035,S00708,10,cans,16.0
P029,C003668,T065224,I00192,S00242,8,ct,24.0
P028,C000213,T086909,I00094,S00716,1,bottles,$11.0
P004,C006197,T035671,I00083,S00713,1,bottles,14.0
P012,C001555,T067886,I00151,S00454,5,bags,17.0
P003,C008524,T085763,I00115,S00385,7,ct,53.0
P028,C002685,T070073,I00249,S00593,8,pack,16.0
P036,C000826,T026203,I00212,S00584,3,ct,12.0
P006,C007107,T042372,I00242,S0048,8,pk,12.0
P009,C002426,T070073,I00200,S0006,7,bars,20.0
P017,C000399,T020796,I00190,S00634,10,ct,16.0
P009,C003685,T071223,I00141,S0095,3,ct,18.0
P014,C008407,T067381,I00021,S00594,8,cans,6.75
P009,C003254,T071061,I00051,S00692,1,cans,23.0
P006,C004716,T030505,I00204,S00230,8,ct,17.0
P022,C002476,T040258,I00188,S00187,11,ct,14.0
P017,C005122,T085055,I00249,S00617,1,pack,16.0
P014,C009150,T084895,I00020,S00441,11,cans,6.75
P013,C001251,T077774,I00074,S00285,6,bottles,20.0
P001,C003271,T050524,I00262,S00585,3,ct,14.0
P010,C000527,T06219,I00088,S00688,6,bottles,17.0
P016,C005693,T076057,I00045,S00524,6,cans,8.0
P037,C004061,T018921,I00099,S0077,2,oz,6.0
P025,C003190,T028103,I00225,S00419,1,ct,17.0
P004,C006961,T023968,I00049,S00678,2,cans,8.0
P012,C006909,T061206,I00106,S00175,6,oz,17.0
P024,C007157,T090031,I00216,S00549,2,ct,16.5
P007,C003788,T072041,I00013,S00106,6,cans,6.75
P024,C000831,T035133,I00077,S00133,8,cans,$6.75
P037,C008388,T073263,I00118,S00169,4,ct,42.0
