payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P012,C005496,T02658,I00237,S00201,10,ct,$16.0
P001,C005638,T00887,I00146,S00577,6,ct,21.0
P017,C008297,T063197,I00083,S00344,5,bottles,14.0
P028,C006523,T012502,I00081,S00325,5,bottles,29.0
P024,C002674,T095109,I00124,S00624,2,ct,15.0
P004,C009020,T065632,I00035,S00677,4,cans,16.0
P018,C006981,T068648,I00035,S00465,5,cans,16.0
P035,C001945,T088909,I00177,S00478,5,ct,35.0
P006,C001249,T080869,I00065,S00577,5,bottles,20.0
P002,C003739,T098357,I00135,S00590,2,ct.,14.0
P014,C003504,T077892,I00069,S0053,9,bottles,17.5
P011,C004566,T082300,I00197,S00517,2,bars,15.0
P010,C005217,T017031,I00106,S00673,8,oz,17.0
P039,C003337,T072227,I00013,S00570,9,cans,6.75
P024,C000734,T043559,I00161,S00539,2,Bags,17.0
P014,C004189,T094361,I00208,S0056,3,ct,14.0
P034,C005087,T089086,I00260,S00543,2,ct,15.0
P025,C004905,T099225,I00013,S00624,4,cans,6.75
P023,C007787,T064052,I00104,S00344,7,ct,14.0
P006,C008913,T016701,I00214,S00255,9,oz,19.5
P005,C005126,T022905,I00189,S00376,5,ct.,13.0
P029,C006365,T082300,I00045,S00542,9,cans,8.0
P004,C005909,T085989,I00135,S00671,6,ct.,14.0
P008,C001856,T092092,I00128,S00479,1,pk,16.0
P038,C002174,T040964,I00215,S00690,3,ct.,$14.0
P018,C008961,T097818,I00156,S00406,3,bags,17.0
P019,C005004,T01926,I00147,S00235,6,ct,15.0
P002,C000676,T086221,I00236,S00372,4,tins,12.0
P029,C005354,T042645,I00237,S00672,2,ct,16.0
P038,C007255,T039707,I00012,S00673,2,cans,16.25
P009,C003449,T05990,I00088,S0062,5,bottles,17.0
P015,C008080,T095330,I00092,S00222,11,bottles,10.0
P003,C002512,T083063,I00262,S00548,6,ct,14.0
P032,C001469,T055404,I00071,S00189,9,bottles,17.5
P027,C004358,T05454,I00013,S0055,11,cans,6.75
P022,C002185,T017638,I00260,S00320,11,ct,15.0
P019,C000835,T08118,I00254,S0057,5,oz,13.0
P015,C004893,T025194,I00038,S00302,9,bottles,23.0
P024,C001855,T083934,I00256,S00670,1,pack,20.0
P026,C008107,T07298,I00056,S00104,6,bottles,24.0
P027,C004090,T096257,I00213,S0049,3,ct,12.0
P011,C004541,T056075,I00140,S00564,2,ct,29.0
P036,C007439,T090140,I00061,S00609,2,cans,55.0
P008,C003971,T083089,I00047,S0012,2,cans,8.0
P030,C009020,T016839,I00053,S00153,11,cans,40.0
P020,C003033,T043559,I00106,S00499,2,oz,17.0
P036,C006439,T086346,I00175,S00574,1,oz,19.0
P002,C002354,T045584,I00242,S00410,11,pk,12.0
P003,C000276,T037272,I00101,S0003,10,tubs,15.0
P027,C004335,T015126,I00210,S0014,1,ct,15.0
P031,C003647,T01411,I00258,S0032,2,pk,21.0
P009,C004318,T035088,I00113,S00218,7,ct,42.0
P039,C000671,T051070,I00241,S00289,11,ct,12.0
P010,C002800,T073346,I00029,S00213,4,cans,11.5
P010,C004023,T040054,I00129,S00131,10,pk,18.0
P009,C002246,T077778,I00187,S00710,6,ct.,13.0
P009,C003701,T079929,I00207,S0046,10,ct,$14.0
P023,C002219,T090412,I00059,S00458,11,bottles,22.0
P030,C003549,T098662,I00044,S00635,6,cans,8.0
P014,C003084,T044355,I00251,S00255,2,oz,13.0
P019,C004260,T063083,I00070,S00126,4,bottles,17.5
P030,C007686,T034387,I00195,S00246,9,ct,12.5
P011,C002072,T036228,I00127,S00121,1,pk,12.5
P005,C000021,T096936,I00238,S00718,8,ct,12.0
P001,C008466,T010447,I00105,S00504,6,ct,16.5
P028,C003131,T089411,I00052,S00346,11,cans,40.0
P014,C000711,T061429,I00208,S00402,5,ct,14.0
P017,C000971,T056857,I00263,S00397,5,Ct,14.0
P021,C006614,T050279,I00029,S00160,9,cans,11.5
P022,C007884,T086875,I00070,S00365,2,bottles,17.5
P035,C004433,T022537,I00020,S00507,7,cans,6.75
P021,C000571,T079844,I00036,S0053,9,cans,16.0
P036,C004585,T090867,I00190,S00570,8,ct,16.0
P010,C005731,T014167,I00027,S00152,4,cans,16.25
P012,C007674,T082220,I00028,S00724,2,cans,$6.75
P013,C003969,T075947,I00171,S00172,4,ct,16.0
P005,C008708,T036227,I00193,S00124,5,ct,18.0
P026,C007332,T079165,I00213,S00627,2,ct,12.0
P031,C006431,T025473,I00240,S00583,7,ct,14.0
P022,C002581,T061625,I00189,S00470,5,ct.,$13.0
P009,C004874,T093979,I00171,S00681,3,ct,16.0
P018,C005000,T059988,I00056,S00301,11,bottles,24.0
P028,C007923,T064641,I00116,S00493,1,ct,48.0
P018,C001205,T084896,I00098,S00394,1,oz,$10.0
P014,C002651,T035608,I00237,S00265,8,ct,$16.0
P037,C005236,T01378,I00186,S0021,5,ct,13.0
P026,C006231,T013950,I00144,S0006,1,ct,20.0
P016,C003886,T099671,I00165,S00413,8,bags,16.0
P014,C006934,T025381,I00214,S00684,10,oz,19.5
P001,C007058,T013502,I00191,S00217,6,bars,24.0
P019,C001628,T018695,I00048,S00469,5,cans,8.0
P008,C005852,T068063,I00037,S0069,8,cans,16.0
P007,C008344,T042802,I00019,S00438,7,cans,6.75
P009,C002040,T04470,I00077,S00652,4,cans,6.75
P014,C004838,T01325,I00191,S00585,2,bars,24.0
P004,C001636,T072593,I00118,S00450,7,ct,42.0
P003,C009140,T04379,I00122,S00416,3,ct,15.0
P022,C001478,T022537,I00055,S00332,8,cans,40.0
P014,C001239,T039646,I00111,S00651,5,ct,16.0
P023,C003743,T029545,I00236,S00320,7,tins,12.0
P024,C006364,T052767,I00035,S0053,5,cans,16.0
P011,C004447,T086556,I00078,S00635,6,bottles,17.0
P024,C006071,T023513,I00250,S00221,1,pack,19.5
P011,C008493,T088128,I00145,S00154,11,ct,17.0
P013,C006893,T094361,I00036,S00319,1,cans,16.0
P014,C004905,T063197,I00097,S00654,8,cartons,19.0
P001,C007169,T084294,I00149,S00223,4,ct,15.0
P033,C004109,T037187,I00056,S0085,9,bottles,24.0
P033,C002202,T050279,I00047,S00721,8,cans,$8.0
P008,C000785,T075458,I00189,S00645,11,ct.,13.0
P017,C002267,T076584,I00182,S00545,4,oz,15.0
P006,C004000,T09586,I00086,S00477,8,cans,18.0
P005,C003863,T018017,I00001,S00392,8,cans,11.5
P007,C007927,T061991,I00256,S00142,4,pack,20.0
P029,C008893,T090216,I00190,S0037,8,ct,16.0
P036,C002730,T020863,I00145,S00439,3,ct,17.0
P014,C004347,T022922,I00009,S00626,6,cans,16.25
P020,C006510,T01325,I00057,S00310,11,bottles,24.0
P007,C005977,T076838,I00218,S00547,5,ct,6.0
P030,C001144,T034796,I00180,S00583,7,ct,19.0
P014,C005170,T098396,I00198,S00400,11,ct,12.0
P027,C007888,T010434,I00179,S00600,7,ct,19.0
P031,C002602,T026119,I00191,S0040,5,bars,24.0
P032,C000716,T070990,I00099,S0061,3,oz,6.0
P010,C000377,T068702,I00056,S0006,1,bottles,24.0
P021,C009142,T021580,I00105,S00113,6,ct,16.5
P014,C001303,T093745,I00068,S0049,2,bottles,20.0
P017,C004440,T02662,I00032,S00427,1,cans,16.0
P014,C008488,T074128,I00090,S00251,2,bottles,9.0
P016,C001998,T060246,I00150,S00320,8,bags,16.0
P009,C008884,T089500,I00097,S00366,2,cartons,19.0
P028,C004904,T054589,I00118,S00173,5,ct,42.0
P015,C005645,T040054,I00060,S00151,6,bottles,22.0
P004,C003725,T028519,I00037,S00450,3,cans,16.0
P031,C004210,T098440,I00084,S00595,9,bottles,18.0
P030,C000187,T029382,I00166,S00552,3,bags,17.0
P035,C006705,T070202,I00124,S00179,11,ct,$15.0
P039,C007618,T067001,I00092,S00569,9,bottles,10.0
P030,C001557,T039707,I00126,S00269,10,ct,25.0
P026,C004163,T090608,I00079,S00503,4,bottles,17.0
P007,C004397,T011379,I00054,S00625,8,cans,40.0
P039,C008783,T088317,I00200,S00558,6,bars,20.0
P019,C008528,T046233,I00050,S00344,7,cans,8.0
P019,C001042,T064851,I00111,S0042,6,ct,16.0
P011,C009137,T039778,I00185,S00470,7,ct,14.0
P003,C008131,T053662,I00097,S0072,1,cartons,19.0
P022,C006384,T091595,I00024,S00255,2,cans,16.25
P039,C002110,T036105,I00013,S00178,1,cans,6.75
P039,C002032,T051801,I00090,S00264,5,bottles,9.0
P025,C002951,T050223,I00097,S00361,10,cartons,19.0
P024,C008680,T065136,I00062,S00566,9,cans,37.0
P016,C002467,T091017,I00098,S00157,8,oz,10.0
P015,C008015,T014426,I00253,S00627,9,bags,21.0
P009,C002513,T090691,I00220,S00283,3,ct,14.0
P001,C005300,T081283,I00182,S00230,10,oz,15.0
P013,C006320,T09770,I00102,S00697,11,tubs,16.0
P036,C003220,T040312,I00095,S00164,5,botlltes,16.0
P008,C007902,T038104,I00181,S00147,3,ct,26.0
P020,C007511,T093672,I00014,S00392,4,cans,6.75
P033,C005176,T030310,I00139,S00600,10,ct,24.0
P017,C005369,T062268,I00058,S00470,7,bottles,22.0
P008,C004632,T09057,I00248,S00254,4,rolls,26.0
P036,C005352,T076393,I00110,S00161,9,oz,22.5
P028,C006121,T06049,I00197,S00588,7,bars,15.0
