payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P034,C000832,T047350,I00263,S0084,6,Ct,14.0
P013,C007502,T013919,I00164,S0017,7,ct,16.0
P031,C000773,T07717,I00118,S00634,9,ct,42.0
P016,C006350,T035639,I00076,S00116,8,cans,6.75
P016,C003197,T084492,I00255,S00251,2,pack,20.0
P006,C000766,T028648,I00022,S00258,5,cans,16.25
P018,C000202,T090959,I00066,S00465,2,bottles,20.0
P014,C002415,T02166,I00066,S00496,4,bottles,20.0
P014,C002878,T07889,I00224,S00544,2,oz,11.0
P017,C002083,T013073,I00135,S00708,10,ct.,14.0
P028,C004185,T044742,I00170,S00536,7,ct.,15.0
P033,C003824,T088809,I00223,S00407,6,ct,13.5
P029,C001182,T044395,I00207,S0028,8,ct,14.0
P029,C006813,T095962,I00058,S00191,6,bottles,22.0
P007,C003140,T07865,I00101,S00293,3,tubs,15.0
P023,C007546,T016228,I00263,S00172,3,Ct,14.0
P028,C008196,T096731,I00026,S00144,1,cans,6.75
P018,C000244,T062564,I00246,S00198,1,ct,$20.0
P032,C002586,T012453,I00103,S00137,4,tubs,15.0
P008,C007731,T05035,I00092,S00660,9,bottles,10.0
P015,C003576,T053291,I00039,S00180,6,bottles,26.0
P003,C004738,T031403,I00255,S00392,3,pack,20.0
P033,C000852,T080812,I00154,S00274,4,Bags,15.0
P015,C000922,T079869,I00191,S00563,5,bars,$24.0
P031,C006138,T060124,I00070,S00179,2,bottles,17.5
P026,C007995,T070341,I00033,S00414,8,cans,16.0
P022,C002937,T09825,I00063,S00411,10,cans,40.0
P024,C001848,T021407,I00016,S00452,10,cans,16.25
P025,C002771,T055634,I00127,S0031,5,pk,12.5
P015,C004666,T016303,I00204,S00424,8,ct,17.0
P005,C000089,T016773,I00010,S00276,6,cans,6.75
P034,C004972,T050681,I00114,S00131,1,ct,44.0
P014,C005648,T026720,I00259,S00218,10,pack,26.0
P017,C001804,T099534,I00085,S0043,2,bottles,18.0
P004,C000252,T08636,I00172,S00503,10,oz,19.0
P029,C006725,T071808,I00237,S00458,7,ct,16.0
P009,C008499,T02166,I00239,S00217,10,pk,14.0
P002,C008461,T044748,I00186,S00696,3,ct,13.0
P035,C008863,T029483,I00196,S00679,5,ct,16.0
P007,C004706,T081769,I00012,S00716,3,cans,16.25
P036,C008403,T038167,I00231,S00469,2,pk,$16.0
P014,C001893,T035006,I00159,S00563,6,bags,17.0
P004,C005519,T01455,I00026,S00341,4,cans,6.75
P036,C001216,T035522,I00103,S00184,9,tubs,15.0
P018,C003915,T053174,I00057,S00296,10,bottles,24.0
P037,C003677,T075800,I00192,S00151,4,ct,24.0
P004,C005733,T051269,I00016,S00617,2,cans,16.25
P022,C005224,T043378,I00202,S00251,2,ct.,12.0
P038,C008910,T069629,I00230,S00717,5,pk,15.0
