payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P037,C001823,T027706,I00195,S00309,2,ct,12.5
P007,C002403,T047214,I00152,S00280,5,bags,15.0
P023,C006524,T047821,I00049,S0071,5,cans,8.0
P024,C009091,T099537,I00099,S00342,9,oz,6.0
P001,C008103,T095850,I00225,S00540,5,ct,17.0
P035,C001110,T09160,I00162,S00344,6,Bags,$16.0
P009,C001254,T096868,I00222,S00565,11,ct,$12.0
P001,C006686,T060425,I00186,S00167,2,ct,13.0
P015,C005705,T051482,I00136,S00706,7,ct,19.5
P012,C002739,T088090,I00007,S00666,2,cans,6.75
P029,C003774,T058813,I00029,S00712,11,cans,11.5
P003,C003218,T080982,I00207,S00507,2,ct,14.0
P024,C004099,T083749,I00132,S00219,10,ct,$14.0
P022,C002036,T060334,I00134,S00310,5,ct,16.0
P017,C005213,T04648,I00003,S00242,2,cans,6.75
P035,C007012,T01094,I00245,S00704,3,rolls,26.0
P039,C007879,T06783,I00118,S00711,6,ct,42.0
P006,C007072,T011017,I00160,S00431,2,bags,17.0
P014,C001689,T034087,I00200,S0073,3,bars,20.0
P001,C004649,T09373,I00231,S00241,7,pk,16.0
P007,C005554,T046003,I00004,S0083,6,cans,6.75
P019,C000166,T025593,I00155,S0054,2,bags,17.0
P038,C002930,T073270,I00019,S00450,7,cans,6.75
P012,C006225,T065554,I00090,S00304,3,bottles,9.0
P039,C005762,T010782,I00212,S0010,10,ct,12.0
P017,C004788,T091730,I00250,S00596,1,pack,19.5
P009,C002849,T091743,I00071,S00156,11,bottles,17.5
P030,C007990,T023457,I00049,S00402,4,cans,$8.0
P006,C001944,T067147,I00094,S00669,4,bottles,11.0
P036,C006904,T047621,I00237,S00436,8,ct,$16.0
P030,C008153,T088683,I00228,S00609,8,pk,$14.0
P013,C003245,T09273,I00070,S00408,1,bottles,17.5
P033,C001236,T037495,I00033,S0091,11,cans,16.0
P030,C008469,T082792,I00144,S00660,8,ct,20.0
P026,C002462,T088048,I00081,S00193,6,bottles,29.0
P027,C005442,T017246,I00243,S00598,3,oz,16.0
P022,C000881,T083036,I00030,S00483,10,cans,16.0
P018,C005258,T03351,I00151,S00161,9,bags,17.0
P028,C007711,T010293,I00001,S00514,7,cans,11.5
P036,C007010,T073832,I00104,S00315,10,ct,14.0
P039,C000832,T02182,I00175,S00138,9,oz,19.0
P029,C006472,T090539,I00051,S00722,5,cans,23.0
P034,C002187,T075109,I00053,S00125,9,cans,40.0
P022,C002992,T088458,I00019,S00614,5,cans,6.75
P035,C002703,T034863,I00184,S00649,5,ct,12.0
P004,C006829,T039531,I00235,S00410,5,ct,14.0
P021,C000936,T00633,I00114,S00652,7,ct,$44.0
P011,C007092,T08003,I00018,S0091,4,cans,6.75
P021,C005750,T017717,I00028,S00448,2,cans,6.75
P039,C005318,T09942,I00212,S00255,11,ct,12.0
P020,C007849,T063698,I00239,S0091,10,pk,14.0
P003,C007925,T029491,I00009,S00591,10,cans,16.25
P022,C006874,T076428,I00174,S00455,4,oz,18.0
P023,C005462,T027954,I00070,S00601,10,bottles,17.5
P013,C002432,T076428,I00188,S00575,9,ct,14.0
P020,C002912,T079241,I00133,S00168,11,ct,15.0
P033,C002964,T050796,I00244,S00489,5,oz,$18.0
P020,C002179,T074068,I00093,S00402,2,bottles,13.0
P027,C004008,T016115,I00062,S0019,1,cans,37.0
P013,C008535,T091786,I00168,S00198,1,ct,$18.0
P001,C008951,T046515,I00245,S00181,6,rolls,26.0
P033,C002866,T051502,I00138,S0015,2,ct,$32.0
P003,C000964,T030399,I00169,S00363,11,ct,17.0
P011,C007757,T053086,I00073,S00413,1,bottles,20.0
P024,C007894,T030630,I00201,S00266,11,bars,23.0
P009,C002122,T00280,I00121,S00169,9,ct,17.0
P017,C005790,T016330,I00011,S00324,2,cans,6.75
P012,C005859,T099537,I00177,S00485,11,ct,35.0
P005,C006268,T096636,I00108,S00425,2,oz,15.0
P019,C004329,T090894,I00110,S00551,6,oz,22.5
P036,C006266,T064722,I00104,S00272,9,ct,$14.0
P024,C002560,T034913,I00115,S00465,10,ct,53.0
P009,C006993,T081510,I00124,S0060,3,ct,15.0
P022,C002892,T061715,I00254,S00302,6,oz,13.0
P026,C003912,T097581,I00107,S00408,10,oz,20.0
P001,C006088,T092789,I00234,S0022,11,ct,13.0
P012,C008188,T028268,I00210,S00584,4,ct,15.0
P002,C005506,T035494,I00118,S00441,3,ct,42.0
P038,C008373,T045278,I00116,S00353,3,ct,48.0
P035,C008187,T058753,I00025,S00713,7,cans,11.5
P004,C006920,T048179,I00220,S00709,2,ct,14.0
