payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P031,C000041,T03763,I00045,S0007,8,cans,8.0
P010,C006654,T084109,I00048,S00273,11,cans,8.0
P016,C008937,T022408,I00065,S00625,1,bottles,20.0
P030,C005702,T076154,I00222,S00571,11,ct,12.0
P002,C008306,T028809,I00039,S00318,7,bottles,26.0
P036,C004997,T06869,I00105,S00506,9,ct,16.5
P005,C000802,T071835,I00137,S00634,3,ct,24.0
P017,C005859,T032933,I00204,S0060,11,ct,17.0
P039,C001119,T09022,I00187,S00164,6,ct.,13.0
P018,C004120,T062186,I00069,S00328,5,bottles,17.5
P003,C002622,T030791,I00246,S00142,3,ct,20.0
P025,C002205,T097858,I00083,S00563,7,bottles,14.0
P014,C008050,T040879,I00219,S0079,8,ct,$22.0
P001,C008920,T070160,I00092,S00267,10,bottles,10.0
P025,C008838,T09284,I00052,S00613,7,cans,40.0
P027,C001297,T027165,I00032,S00713,9,cans,16.0
P029,C003937,T021319,I00259,S00137,9,pack,26.0
P030,C002952,T015398,I00133,S00568,2,ct,15.0
P032,C007044,T078262,I00174,S00118,7,oz,18.0
P012,C004035,T044134,I00023,S00705,8,cans,6.75
P008,C007084,T066720,I00066,S00477,5,bottles,20.0
P018,C001991,T058168,I00163,S00664,6,bags,15.0
P011,C008692,T011485,I00264,S00550,3,Ct,15.0
P010,C005295,T054057,I00001,S00544,5,cans,11.5
P010,C008280,T052785,I00010,S00146,4,cans,6.75
P025,C007991,T077757,I00088,S0016,9,bottles,17.0
P038,C006500,T097648,I00075,S00503,11,cans,15.5
P032,C002627,T049374,I00164,S00424,7,ct,16.0
P005,C002291,T028273,I00104,S00593,2,ct,14.0
P015,C005146,T035802,I00171,S00408,10,ct,16.0
P001,C000143,T086504,I00255,S00129,9,pack,$20.0
P035,C007279,T069554,I00234,S00351,4,ct,13.0
P010,C003107,T014342,I00246,S0075,8,ct,$20.0
P036,C003196,T025384,I00040,S00413,11,bottles,22.0
P031,C008593,T00201,I00235,S00701,8,ct,14.0
P019,C009188,T00283,I00139,S00316,9,ct,24.0
P023,C004813,T088741,I00112,S00348,3,ct.,14.0
P019,C000017,T099750,I00236,S00311,6,tins,12.0
P033,C009118,T02966,I00222,S00673,4,ct,12.0
P031,C009090,T01705,I00245,S00589,1,rolls,26.0
P024,C006007,T074067,I00137,S0029,4,ct,24.0
P001,C008149,T040076,I00087,S00127,7,bottles,15.0
P017,C006329,T028963,I00160,S00136,10,bags,17.0
P030,C008051,T020876,I00016,S00718,7,cans,16.25
P038,C001863,T081730,I00201,S00250,5,bars,23.0
P001,C004629,T086504,I00024,S0058,4,cans,16.25
P004,C006791,T01429,I00240,S0012,1,ct,14.0
P005,C006013,T047960,I00149,S00160,5,ct,15.0
P031,C004344,T054459,I00023,S00638,9,cans,6.75
P027,C002548,T040242,I00112,S00215,1,ct.,14.0
P024,C003184,T068302,I00162,S00396,5,Bags,16.0
P030,C008374,T051770,I00163,S00208,2,bags,15.0
P023,C001027,T010530,I00216,S00696,2,ct,16.5
P029,C007253,T010106,I00046,S00668,4,cans,8.0
P036,C002619,T062363,I00264,S00259,1,Ct,15.0
P036,C007892,T064376,I00156,S00278,7,bags,17.0
P022,C000282,T01818,I00056,S00388,2,bottles,24.0
P002,C006054,T032501,I00237,S00332,2,ct,16.0
P002,C002096,T079694,I00071,S00207,7,bottles,17.5
P006,C001257,T092683,I00062,S00567,9,cans,$37.0
P022,C003819,T057942,I00159,S00603,1,bags,$17.0
P023,C006768,T093936,I00058,S00544,6,bottles,22.0
P002,C003339,T09819,I00080,S0042,1,bottles,22.0
P031,C005552,T031851,I00234,S00349,2,ct,$13.0
P001,C009173,T027165,I00005,S00668,11,cans,6.75
P024,C003578,T081029,I00112,S00518,6,ct.,14.0
P037,C008185,T065378,I00112,S00451,8,ct.,14.0
P030,C003875,T091364,I00023,S00312,2,cans,6.75
P020,C006718,T052210,I00138,S0072,6,ct,32.0
P013,C005122,T00399,I00024,S00266,7,cans,16.25
P020,C008717,T094345,I00043,S00115,6,bottles,24.0
P017,C003667,T00543,I00019,S0097,7,cans,6.75
P036,C000397,T076706,I00147,S00143,4,ct,15.0
P026,C001096,T017699,I00116,S00289,1,ct,48.0
P037,C007351,T047588,I00003,S00363,8,cans,$6.75
P015,C008557,T058043,I00097,S00103,3,cartons,19.0
P030,C008095,T076770,I00192,S00406,2,ct,24.0
P018,C004357,T036745,I00033,S00646,3,cans,16.0
P013,C008932,T043138,I00037,S00525,4,cans,16.0
P012,C002113,T077644,I00006,S00269,2,cans,16.25
P023,C006250,T018859,I00076,S00468,9,cans,6.75
P032,C003264,T042294,I00202,S0071,6,ct.,12.0
P032,C008579,T096081,I00196,S00342,6,ct,16.0
P020,C000727,T096456,I00094,S00407,2,bottles,11.0
P015,C006285,T054781,I00009,S00695,11,cans,16.25
P034,C007382,T038405,I00067,S00447,10,bottles,8.0
P031,C000846,T081826,I00203,S00189,11,ct,18.0
P020,C001900,T035271,I00216,S00436,3,ct,16.5
P033,C000113,T070772,I00241,S00239,9,ct,12.0
P003,C003188,T040457,I00252,S00485,4,ct,11.0
P027,C008479,T02242,I00170,S00456,1,ct.,15.0
P026,C004893,T052700,I00186,S00340,10,ct,13.0
P025,C002516,T056188,I00158,S00389,3,,17.0
P008,C002631,T010932,I00071,S00557,2,bottles,17.5
P013,C002342,T010786,I00134,S00626,10,ct,16.0
P020,C007526,T057044,I00223,S00273,3,ct,$13.5
P018,C005531,T076064,I00200,S00383,11,bars,20.0
P010,C008786,T085234,I00030,S00518,2,cans,16.0
P036,C003381,T010214,I00079,S00235,7,bottles,17.0
P034,C005788,T037480,I00032,S00289,10,cans,16.0
P030,C008789,T095425,I00093,S00149,11,bottles,13.0
P024,C002484,T058741,I00197,S00624,11,bars,15.0
P008,C004749,T018607,I00152,S00160,1,bags,15.0
P016,C004604,T059186,I00048,S00646,5,cans,$8.0
P009,C006269,T060221,I00236,S00248,5,tins,12.0
P026,C008500,T010712,I00141,S00350,10,ct,18.0
P001,C006825,T010786,I00201,S00365,5,bars,23.0
P033,C007165,T095529,I00008,S00481,7,cans,16.25
P024,C004550,T043675,I00159,S00345,2,bags,17.0
P011,C000104,T025477,I00158,S00121,7,,17.0
P011,C005360,T086644,I00037,S00236,6,cans,16.0
P022,C006707,T047960,I00137,S00505,9,ct,24.0
P010,C006638,T058043,I00191,S00585,7,bars,24.0
P005,C002057,T087967,I00263,S00695,8,Ct,$14.0
P008,C000160,T093514,I00235,S00557,5,ct,14.0
P015,C008570,T070289,I00080,S00421,10,bottles,22.0
P032,C002662,T02552,I00192,S0056,5,ct,24.0
P038,C003561,T081254,I00263,S00349,1,Ct,14.0
P009,C005268,T068627,I00200,S00726,6,bars,20.0
P030,C005365,T017282,I00153,S00309,1,bags,15.0
P018,C004041,T056065,I00069,S00462,7,bottles,17.5
P019,C000882,T076021,I00219,S00332,6,ct,22.0
P011,C005108,T065873,I00046,S00317,5,cans,8.0
P001,C004835,T092396,I00188,S00385,3,ct,14.0
P023,C008110,T090092,I00223,S0031,3,ct,13.5
P003,C008453,T028357,I00075,S00284,6,cans,15.5
P035,C005362,T076770,I00205,S0077,1,ct,16.0
P003,C004811,T087889,I00164,S00228,9,ct,16.0
P022,C004855,T033121,I00019,S00649,6,cans,$6.75
P036,C008202,T083861,I00085,S00357,9,bottles,18.0
P009,C008713,T031691,I00145,S00655,2,ct,17.0
P017,C004331,T012075,I00084,S0046,5,bottles,$18.0
P013,C000826,T08752,I00181,S0054,2,ct,$26.0
P019,C005039,T087028,I00124,S0091,6,ct,15.0
P034,C004530,T017763,I00155,S00546,7,bags,17.0
P024,C004379,T048494,I00196,S00706,11,ct,16.0
P004,C007492,T058848,I00038,S00463,7,bottles,23.0
P036,C009034,T085249,I00168,S0002,10,ct,18.0
P011,C002008,T085543,I00138,S0094,5,ct,32.0
P030,C005019,T098551,I00238,S00322,9,ct,12.0
P034,C008090,T091796,I00075,S0004,11,cans,15.5
P001,C009102,T065540,I00033,S00329,11,cans,16.0
P015,C007355,T022143,I00048,S00390,11,cans,8.0
P026,C001816,T068037,I00151,S00421,7,bags,17.0
P012,C001797,T075774,I00130,S00578,7,ct,14.0
P037,C001687,T023496,I00226,S00505,3,lb,15.0
P017,C009106,T057044,I00114,S0010,1,ct,44.0
P024,C005996,T030635,I00246,S00206,3,ct,20.0
P028,C003983,T079212,I00184,S00688,7,ct,12.0
P008,C005455,T08620,I00029,S00649,2,cans,11.5
P025,C008420,T091499,I00177,S00625,6,ct,35.0
P005,C000636,T05250,I00233,S00245,5,ct,12.0
P026,C009100,T051599,I00106,S00697,4,oz,17.0
P003,C004356,T096857,I00255,S00607,5,pack,20.0
P026,C002054,T047570,I00204,S00480,1,ct,17.0
P020,C006957,T027165,I00176,S00503,8,ct,19.0
P032,C001507,T035802,I00154,S0069,10,Bags,15.0
P036,C007916,T00399,I00218,S00529,8,ct,6.0
P005,C004822,T051419,I00138,S00670,9,ct,32.0
P003,C003114,T034706,I00145,S00491,3,ct,17.0
P024,C007699,T042651,I00087,S0089,4,bottles,$15.0
P027,C005965,T020387,I00105,S00656,3,ct,$16.5
P002,C003798,T026534,I00180,S00266,6,ct,$19.0
P025,C000593,T046090,I00078,S00348,1,bottles,17.0
P031,C009091,T085164,I00024,S0060,11,cans,16.25
P010,C005477,T095152,I00041,S00672,11,bottles,23.0
P020,C001180,T095627,I00219,S00200,11,ct,22.0
P028,C006862,T095004,I00086,S00243,9,cans,18.0
P023,C008883,T059186,I00082,S00122,7,ct,$15.0
P021,C008594,T092523,I00221,S00349,2,ct,14.0
P033,C004632,T00713,I00172,S00659,9,oz,19.0
P032,C000039,T092422,I00029,S00115,9,cans,$11.5
P026,C003786,T091551,I00018,S0021,4,cans,6.75
P029,C008014,T073836,I00156,S00343,5,bags,17.0
