payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P019,C001589,T058986,I00034,S00371,11,cans,16.0
P002,C000596,T042921,I00220,S00209,4,ct,14.0
P026,C002132,T076944,I00238,S00210,3,ct,12.0
P019,C007035,T085654,I00065,S00654,5,bottles,20.0
P005,C006296,T083589,I00253,S00423,9,bags,21.0
P036,C000376,T090910,I00069,S00672,2,bottles,17.5
P002,C005357,T03839,I00137,S00304,1,ct,24.0
P033,C001957,T010176,I00183,S00672,10,ct,35.0
P009,C003916,T03179,I00208,S00669,6,ct,$14.0
P036,C007868,T032531,I00055,S00158,6,cans,40.0
P011,C008446,T087691,I00207,S0070,5,ct,14.0
P008,C004063,T043501,I00094,S0032,6,bottles,11.0
P033,C000156,T057713,I00038,S0037,7,bottles,23.0
P031,C009171,T084489,I00046,S00608,4,cans,8.0
P011,C003256,T047008,I00252,S00249,10,ct,11.0
P035,C001327,T023899,I00014,S0095,5,cans,6.75
P032,C005166,T036202,I00137,S0081,7,ct,24.0
P011,C000199,T018159,I00102,S00284,2,tubs,16.0
P015,C006877,T037408,I00202,S00352,11,ct.,12.0
P004,C001323,T059200,I00137,S0033,4,ct,24.0
P005,C000743,T050212,I00125,S00409,4,ct,15.0
P009,C006757,T041490,I00112,S00245,11,ct.,14.0
P015,C004669,T042770,I00062,S00539,4,cans,37.0
P005,C005877,T016097,I00241,S00510,3,ct,12.0
P037,C008106,T059594,I00012,S00690,6,cans,16.25
P034,C000815,T052610,I00024,S0075,4,cans,16.25
P013,C004352,T044958,I00031,S00604,7,cans,16.0
P034,C006284,T070631,I00162,S00248,1,Bags,16.0
P039,C008670,T080380,I00213,S00601,8,ct,12.0
P026,C008928,T037789,I00131,S00673,7,ct,14.0
P030,C008987,T075112,I00019,S00535,4,cans,6.75
P009,C000641,T032147,I00003,S00364,2,cans,$6.75
P023,C006278,T011292,I00175,S00497,4,oz,19.0
P020,C007034,T017319,I00048,S00298,2,cans,8.0
P018,C007780,T016888,I00218,S00185,6,ct,6.0
P019,C007174,T081146,I00190,S00596,11,ct,16.0
P016,C005810,T083949,I00033,S00684,8,cans,16.0
P017,C007195,T04710,I00250,S00588,1,pack,19.5
P034,C000663,T032099,I00173,S00552,2,ct,19.0
P015,C007396,T051512,I00211,S00270,6,ct.,15.0
P039,C000641,T067284,I00155,S00239,9,bags,17.0
P014,C002255,T016030,I00068,S00193,6,bottles,20.0
P008,C005490,T062866,I00180,S00457,7,ct,19.0
P014,C002085,T098401,I00057,S00119,1,bottles,24.0
P028,C002888,T02844,I00141,S00430,10,ct,18.0
P032,C000105,T026174,I00207,S00425,11,ct,14.0
P007,C005562,T065337,I00209,S00384,6,ct,13.0
P011,C008509,T074805,I00038,S00525,10,bottles,23.0
P010,C005611,T02203,I00182,S00369,3,oz,15.0
P003,C003439,T037069,I00034,S00627,10,cans,16.0
P001,C005402,T079485,I00051,S00436,2,cans,$23.0
P036,C001626,T083949,I00204,S0056,5,ct,17.0
P029,C002762,T063074,I00040,S0031,9,bottles,22.0
P027,C000960,T022284,I00190,S00441,1,ct,16.0
P026,C003485,T066878,I00197,S00592,10,bars,15.0
P024,C008505,T027674,I00257,S00473,11,ct,$21.0
P018,C002676,T097344,I00086,S00255,11,cans,18.0
P022,C004535,T013869,I00109,S00632,9,oz,17.0
P011,C006904,T071469,I00137,S00367,6,ct,24.0
P013,C006889,T02995,I00043,S00311,9,bottles,24.0
P029,C000600,T048399,I00194,S00113,11,bars,23.0
P030,C003267,T022420,I00238,S0038,10,ct,12.0
P039,C004383,T033275,I00053,S00671,11,cans,40.0
P037,C003541,T082861,I00161,S00642,6,Bags,17.0
P017,C007472,T038978,I00001,S0091,4,cans,11.5
P015,C003065,T023612,I00042,S00114,2,bottles,28.0
P019,C002156,T071072,I00083,S00123,10,bottles,$14.0
P026,C007942,T066878,I00181,S00692,8,ct,26.0
P031,C000644,T027328,I00124,S00614,1,ct,15.0
P001,C001159,T083021,I00130,S00280,11,ct,14.0
P020,C005322,T051512,I00199,S0066,4,ct,15.0
P038,C006337,T074549,I00233,S00445,4,ct,12.0
P032,C005580,T09604,I00010,S00393,2,cans,6.75
P014,C000886,T070541,I00152,S00497,2,bags,15.0
P014,C004321,T00066,I00141,S00199,5,ct,18.0
P020,C003823,T09146,I00053,S00409,1,cans,40.0
P011,C001473,T043896,I00044,S00224,6,cans,8.0
P036,C004686,T012163,I00132,S00466,1,ct,14.0
P015,C000874,T033880,I00114,S00179,1,ct,44.0
P011,C005018,T07898,I00034,S00664,11,cans,16.0
P027,C003412,T066819,I00224,S00393,8,oz,11.0
P013,C006276,T04595,I00215,S00240,5,ct.,14.0
P034,C000684,T06175,I00133,S00404,2,ct,15.0
P032,C006007,T055433,I00057,S00358,9,bottles,$24.0
P016,C002319,T046507,I00082,S00582,3,ct,15.0
P001,C005576,T062629,I00068,S0006,5,bottles,$20.0
P033,C007083,T012150,I00004,S00406,11,cans,6.75
P003,C002165,T021097,I00224,S00208,10,oz,11.0
P028,C007429,T021294,I00080,S00664,8,bottles,22.0
P035,C000259,T04501,I00002,S00493,3,cans,6.75
P031,C008681,T067271,I00103,S00399,2,tubs,15.0
P005,C004408,T041441,I00100,S00275,10,oz.,10.0
P019,C007571,T068900,I00170,S00598,4,ct.,15.0
P018,C006441,T063077,I00034,S0078,5,cans,16.0
P026,C007953,T089561,I00178,S00592,8,ct,26.0
P021,C007134,T020454,I00150,S00309,1,bags,16.0
P006,C008251,T081713,I00203,S00349,5,ct,18.0
P036,C008137,T058238,I00181,S00689,9,ct,26.0
P035,C004766,T092126,I00055,S00335,10,cans,40.0
P003,C007952,T026171,I00252,S00710,7,ct,$11.0
P001,C000730,T086171,I00213,S00397,6,ct,12.0
P033,C004565,T014161,I00009,S00326,11,cans,16.25
P003,C005044,T087691,I00013,S00467,9,cans,6.75
P015,C008010,T065011,I00227,S00514,11,pk,15.0
P039,C008257,T010925,I00166,S00241,10,bags,17.0
P004,C000469,T043721,I00042,S00656,5,bottles,28.0
P005,C000987,T05746,I00120,S00167,2,ct,9.0
P006,C006984,T040141,I00019,S00393,10,cans,6.75
P035,C008221,T024093,I00167,S00278,8,ct,14.0
P027,C000873,T064577,I00230,S00346,11,pk,$15.0
P007,C005118,T056906,I00180,S00438,8,ct,$19.0
P033,C004330,T038033,I00224,S00528,2,oz,11.0
P029,C006901,T059888,I00130,S00699,11,ct,$14.0
P031,C007475,T098934,I00023,S00411,6,cans,6.75
P020,C003084,T098924,I00002,S00622,7,cans,$6.75
P029,C004303,T04838,I00062,S00175,10,cans,37.0
P002,C004227,T084377,I00014,S00625,4,cans,6.75
P014,C005910,T017319,I00111,S00129,8,ct,16.0
P025,C006557,T035991,I00143,S00639,8,ct,16.0
P005,C004092,T028216,I00176,S00392,4,ct,19.0
P030,C001712,T08814,I00018,S00480,6,cans,6.75
P035,C008420,T069632,I00016,S00223,11,cans,16.25
P038,C005366,T04710,I00112,S00452,11,ct.,$14.0
P015,C003899,T064345,I00264,S00298,10,Ct,15.0
P020,C001179,T084737,I00070,S00508,11,bottles,17.5
P015,C001633,T030271,I00092,S0057,2,bottles,10.0
P007,C008478,T014320,I00107,S00439,5,oz,20.0
P028,C006513,T036264,I00109,S00308,1,oz,17.0
P036,C001256,T027920,I00186,S00216,8,ct,13.0
P026,C006469,T074481,I00254,S0063,4,oz,13.0
P031,C004170,T047280,I00130,S00404,3,ct,14.0
P037,C001639,T037215,I00258,S00348,5,pk,21.0
P031,C007040,T083844,I00214,S00174,3,oz,19.5
P026,C006647,T090434,I00011,S00698,9,cans,6.75
P038,C001325,T048644,I00229,S00400,1,ct,13.0
P011,C005037,T056118,I00148,S00299,11,ct,15.0
P037,C006463,T099327,I00253,S00702,9,bags,21.0
P031,C003916,T047271,I00129,S00684,10,pk,18.0
P002,C001208,T098051,I00062,S00665,5,cans,37.0
P032,C006595,T038740,I00095,S00346,2,botlltes,16.0
P019,C003155,T032249,I00156,S0073,3,bags,17.0
P016,C007642,T039317,I00044,S00374,10,cans,$8.0
P024,C006921,T078433,I00055,S00206,11,cans,40.0
P034,C007746,T047271,I00250,S00263,5,pack,19.5
P021,C000126,T047271,I00036,S00376,4,cans,16.0
P035,C005006,T011264,I00053,S00166,4,cans,40.0
P032,C004744,T051610,I00255,S00366,1,pack,$20.0
P013,C001265,T098153,I00167,S00302,2,ct,14.0
P009,C009168,T051610,I00118,S00361,2,ct,42.0
P030,C002441,T082542,I00202,S00422,8,ct.,12.0
P035,C006645,T039317,I00062,S00540,4,cans,37.0
P011,C005549,T048548,I00154,S00263,1,Bags,15.0
P001,C000170,T056118,I00136,S00354,4,ct,$19.5
P037,C006960,T056383,I00221,S00706,11,ct,14.0
P020,C005342,T087549,I00161,S00111,2,Bags,17.0
P007,C000691,T052490,I00134,S0064,6,ct,16.0
P026,C003212,T038308,I00177,S00455,9,ct,35.0
P039,C003279,T074848,I00146,S0072,10,ct,21.0
P028,C006196,T024577,I00191,S00431,4,bars,24.0
P034,C008993,T024516,I00028,S00266,5,cans,6.75
P039,C001923,T014537,I00169,S00560,11,ct,17.0
P034,C004735,T062085,I00121,S00485,11,ct,17.0
P008,C000273,T078688,I00050,S00592,7,cans,8.0
P008,C003154,T06818,I00010,S00372,11,cans,6.75
P017,C007243,T069855,I00061,S00662,1,cans,55.0
P023,C008569,T021294,I00019,S00682,1,cans,6.75
P027,C003937,T039616,I00087,S00592,11,bottles,15.0
P031,C004102,T048028,I00033,S00451,5,cans,16.0
P027,C009063,T055081,I00178,S00376,4,ct,26.0
P019,C008507,T032490,I00133,S00682,10,ct,15.0
P030,C005945,T047407,I00117,S00582,1,ct,46.0
P018,C003285,T064268,I00002,S00411,3,cans,6.75
P011,C002925,T095155,I00006,S00632,6,cans,16.25
P025,C005958,T098953,I00207,S00419,1,ct,14.0
P029,C001173,T023365,I00008,S00368,3,cans,16.25
P002,C002447,T016654,I00150,S00237,3,bags,$16.0
P023,C005593,T062372,I00165,S00719,8,bags,16.0
P012,C000835,T065011,I00211,S00698,8,ct.,15.0
P023,C002039,T039054,I00172,S0019,8,oz,$19.0
P024,C005419,T042770,I00178,S00184,10,ct,26.0
P008,C002574,T019296,I00245,S0087,10,rolls,26.0
P010,C000029,T063464,I00143,S0057,10,ct,16.0
P010,C000317,T099291,I00264,S00269,10,Ct,15.0
P009,C007143,T051610,I00126,S00599,7,ct,25.0
P030,C003870,T02349,I00131,S0035,6,ct,14.0
P036,C005205,T095155,I00015,S00689,4,cans,6.75
P030,C005957,T089448,I00065,S00691,8,bottles,20.0
P037,C001150,T061847,I00125,S00444,10,ct,15.0
P011,C008177,T021583,I00210,S00500,1,ct,15.0
P021,C003698,T062629,I00111,S00310,7,ct,16.0
P039,C001601,T020732,I00174,S00171,11,oz,18.0
P016,C008439,T020541,I00012,S0034,4,cans,16.25
P010,C007543,T02349,I00146,S00193,1,ct,$21.0
P001,C000484,T070168,I00049,S00454,1,cans,8.0
P033,C005800,T079440,I00040,S00576,2,bottles,22.0
P009,C004112,T097787,I00064,S00599,7,cans,40.0
P025,C000550,T087806,I00121,S0023,5,ct,17.0
P016,C004643,T036616,I00050,S00245,6,cans,8.0
P021,C002112,T013784,I00012,S0047,4,cans,16.25
P022,C007674,T028421,I00098,S00171,3,oz,10.0
P019,C001394,T046442,I00058,S00163,4,bottles,22.0
P011,C007670,T025904,I00057,S00589,11,bottles,24.0
P032,C003441,T070878,I00152,S00458,6,bags,15.0
P017,C006507,T078688,I00241,S00698,8,ct,$12.0
P023,C002537,T037999,I00236,S0050,5,tins,12.0
P020,C000410,T03649,I00200,S00229,10,bars,20.0
P016,C002179,T050778,I00244,S00316,6,oz,18.0
P019,C007263,T065337,I00108,S00661,4,oz,15.0
P016,C005081,T016063,I00022,S00417,4,cans,16.25
P020,C001538,T067952,I00063,S00195,7,cans,40.0
P008,C003318,T016058,I00008,S00524,1,cans,16.25
P013,C003274,T040323,I00006,S00478,5,cans,16.25
P037,C003325,T023612,I00024,S00622,6,cans,16.25
P024,C007308,T062629,I00259,S00131,6,pack,26.0
P030,C006787,T078521,I00128,S00724,5,pk,16.0
P032,C000386,T019296,I00119,S00487,5,ct,53.0
P028,C005301,T039105,I00234,S0058,2,ct,13.0
P017,C002830,T073400,I00221,S00444,3,ct,14.0
P007,C001607,T010176,I00135,S0002,7,ct.,14.0
P009,C003596,T029953,I00236,S00226,8,tins,12.0
P018,C005274,T015927,I00056,S00463,1,bottles,24.0
P038,C003749,T086603,I00019,S00235,5,cans,6.75
P013,C001655,T033568,I00219,S00205,10,ct,22.0
P024,C006057,T071355,I00121,S00271,8,ct,17.0
P025,C008630,T083489,I00255,S00105,8,pack,20.0
P005,C009064,T00945,I00241,S00560,7,ct,12.0
P002,C002395,T056906,I00047,S00453,11,cans,8.0
P026,C008825,T032993,I00024,S00450,9,cans,16.25
P035,C007639,T08024,I00011,S00327,6,cans,6.75
P037,C001657,T080090,I00166,S00516,8,bags,17.0
P039,C000950,T062629,I00226,S00721,9,lb,15.0
P035,C008601,T077306,I00248,S00474,10,rolls,26.0
P013,C009084,T066978,I00160,S0027,11,bags,$17.0
P002,C006428,T03115,I00187,S00680,1,ct.,$13.0
P012,C007849,T051884,I00230,S00510,7,pk,15.0
P038,C000153,T055955,I00128,S00420,10,pk,16.0
P010,C003003,T08409,I00166,S00542,6,bags,$17.0
P006,C005270,T026637,I00165,S00160,6,bags,16.0
P028,C002385,T051438,I00090,S00468,6,bottles,9.0
P023,C008863,T027314,I00018,S00690,9,cans,6.75
P021,C004219,T051592,I00067,S00511,3,bottles,8.0
P017,C008383,T02909,I00022,S00321,7,cans,16.25
P017,C007960,T079310,I00106,S00333,1,oz,17.0
P007,C000890,T044110,I00184,S00367,5,ct,12.0
P006,C003779,T053526,I00240,S00476,1,ct,14.0
P007,C001510,T065564,I00057,S00224,5,bottles,24.0
P002,C006853,T052713,I00186,S00511,2,ct,13.0
P024,C005833,T073716,I00241,S00258,6,ct,12.0
P022,C002389,T082416,I00051,S00617,8,cans,23.0
P039,C004963,T012810,I00077,S00299,8,cans,6.75
P014,C004577,T022656,I00131,S00560,3,ct,14.0
P025,C008133,T024093,I00187,S00340,3,ct.,13.0
P038,C005530,T015243,I00213,S00386,6,ct,12.0
P003,C002646,T047374,I00197,S00144,2,bars,15.0
P015,C000631,T087980,I00228,S00611,10,pk,14.0
P022,C005273,T00933,I00057,S00450,1,bottles,24.0
