payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P029,C000620,T021672,I00209,S00482,1,ct,13.0
P017,C004657,T088588,I00153,S00650,6,bags,15.0
P027,C000927,T017680,I00003,S0047,5,cans,6.75
P007,C007853,T049223,I00054,S00579,10,cans,40.0
P018,C003340,T099054,I00080,S0034,9,bottles,$22.0
P021,C007553,T056356,I00002,S00470,9,cans,6.75
P027,C006047,T020314,I00172,S00604,5,oz,19.0
P037,C003421,T060576,I00078,S00158,1,bottles,17.0
P037,C008415,T070826,I00119,S00666,9,ct,53.0
P020,C005769,T039034,I00080,S00239,8,bottles,$22.0
P024,C009180,T028280,I00079,S00693,11,bottles,17.0
P021,C004294,T067345,I00010,S00694,8,cans,6.75
P008,C005650,T06107,I00081,S0044,11,bottles,29.0
P004,C006942,T071357,I00036,S00670,1,cans,16.0
P020,C004085,T065434,I00130,S00597,9,ct,14.0
P012,C001828,T071116,I00051,S00618,7,cans,23.0
P010,C001675,T073895,I00035,S0083,6,cans,16.0
P020,C003104,T025250,I00063,S00450,6,cans,40.0
P037,C003345,T065754,I00129,S00725,11,pk,$18.0
P019,C000295,T036901,I00087,S0074,4,bottles,15.0
P005,C002499,T046729,I00131,S00644,5,ct,14.0
P015,C006954,T035023,I00241,S00279,9,ct,$12.0
P022,C005367,T096441,I00160,S00332,5,bags,17.0
P008,C002152,T022445,I00160,S00136,5,bags,17.0
P039,C002133,T088225,I00169,S00316,8,ct,17.0
P022,C005492,T066635,I00082,S0075,8,ct,$15.0
P026,C000261,T055555,I00012,S00237,3,cans,16.25
P036,C007768,T07189,I00060,S0080,7,bottles,22.0
P010,C003771,T013381,I00007,S00660,2,cans,6.75
P005,C002122,T041321,I00108,S00411,6,oz,15.0
P011,C008545,T028836,I00100,S00239,9,oz.,10.0
P016,C006612,T09312,I00010,S00428,11,cans,6.75
P023,C001467,T087957,I00199,S00477,2,ct,$15.0
P022,C008052,T087686,I00216,S0021,10,ct,16.5
P009,C006748,T093377,I00239,S00342,11,pk,14.0
P024,C006037,T081512,I00050,S00452,11,cans,8.0
P038,C003079,T059010,I00075,S00678,2,cans,15.5
P021,C000774,T046324,I00153,S00660,4,bags,15.0
P012,C005125,T066235,I00140,S0033,3,ct,29.0
P038,C003549,T09662,I00207,S00692,3,ct,14.0
P024,C006927,T083426,I00026,S00110,10,cans,6.75
P032,C008638,T083650,I00183,S00157,4,ct,35.0
P031,C002721,T020314,I00197,S0079,3,bars,15.0
