payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P012,C001073,T09306,I00201,S00364,3,bars,23.0
P006,C001206,T020395,I00216,S0091,10,ct,16.5
P018,C008178,T060773,I00029,S00599,10,cans,11.5
P024,C001738,T079749,I00071,S00681,11,bottles,$17.5
P027,C002479,T035745,I00144,S00351,4,ct,20.0
P001,C006207,T087361,I00086,S00665,3,cans,18.0
P033,C007329,T047453,I00261,S00384,5,ct,33.0
P035,C004295,T071637,I00184,S00279,5,ct,12.0
P032,C008315,T04114,I00252,S00698,6,ct,11.0
P028,C001060,T038843,I00038,S00275,1,bottles,23.0
P004,C003288,T085533,I00246,S00691,3,ct,20.0
P001,C005155,T099475,I00130,S0084,2,ct,14.0
P022,C002304,T087722,I00240,S00285,8,ct,14.0
P009,C001576,T045220,I00002,S00534,8,cans,6.75
P002,C007036,T08052,I00090,S00518,1,bottles,9.0
P039,C006540,T029516,I00254,S00568,4,oz,13.0
P038,C008270,T02697,I00140,S00508,5,ct,29.0
P008,C003330,T020918,I00076,S00326,8,cans,6.75
P029,C004895,T070010,I00217,S00334,8,oz,20.5
P029,C004919,T024968,I00181,S00194,9,ct,26.0
P039,C001729,T031314,I00261,S00513,4,ct,33.0
P002,C001816,T076398,I00062,S00158,2,cans,37.0
P029,C005406,T037670,I00016,S00548,4,cans,16.25
P001,C001618,T030579,I00034,S00266,10,cans,16.0
P011,C003644,T098659,I00113,S00487,10,ct,42.0
P033,C002731,T04739,I00202,S00589,2,ct.,12.0
P016,C005957,T081271,I00141,S00424,8,ct,18.0
P026,C005575,T079599,I00099,S00325,6,oz,6.0
P017,C000043,T017337,I00150,S00332,11,bags,16.0
P035,C005258,T053361,I00048,S00717,11,cans,8.0
P006,C004169,T098602,I00027,S00287,5,cans,16.25
P030,C005887,T049105,I00240,S00351,6,ct,14.0
P029,C003388,T096036,I00001,S00278,6,cans,11.5
P017,C008172,T041786,I00033,S00266,3,cans,16.0
P008,C001889,T087415,I00080,S00579,4,bottles,22.0
P030,C001771,T081049,I00136,S00113,6,ct,19.5
P007,C002100,T048544,I00016,S00256,4,cans,16.25
P001,C007056,T070855,I00237,S00203,1,ct,16.0
P031,C006130,T050477,I00017,S00287,8,cans,6.75
P034,C007593,T039612,I00076,S00215,2,cans,$6.75
P032,C006961,T044770,I00062,S00147,1,cans,37.0
P021,C001672,T055534,I00031,S00662,2,cans,16.0
P012,C001471,T083799,I00059,S00455,1,bottles,22.0
P024,C003455,T034692,I00142,S00202,3,ct,12.5
P005,C002787,T087304,I00082,S00284,10,ct,15.0
P039,C003432,T044516,I00086,S00532,5,cans,$18.0
P013,C001996,T077388,I00247,S00484,10,oz,15.0
P016,C003800,T05580,I00115,S00524,8,ct,53.0
P008,C003518,T059565,I00133,S00170,2,ct,15.0
P035,C001230,T080023,I00207,S00460,6,ct,$14.0
P030,C005210,T038063,I00068,S00522,9,bottles,20.0
P029,C003387,T084426,I00136,S00349,5,ct,19.5
P004,C008188,T096338,I00160,S0094,7,bags,17.0
P031,C000956,T082802,I00124,S00669,1,ct,15.0
P018,C007611,T011826,I00013,S00708,1,cans,6.75
P034,C004877,T063490,I00227,S00709,8,pk,15.0
P008,C002738,T044361,I00133,S00506,9,ct,15.0
P011,C004129,T060393,I00244,S00210,2,oz,18.0
P011,C004947,T02317,I00215,S00559,8,ct.,14.0
P025,C004991,T083094,I00084,S0095,8,bottles,$18.0
P019,C007978,T061964,I00001,S0069,11,cans,11.5
P035,C006692,T04938,I00006,S00562,6,cans,16.25
P010,C004815,T013284,I00070,S00189,9,bottles,17.5
P029,C005900,T078755,I00014,S00104,4,cans,6.75
P029,C002538,T035537,I00204,S00266,9,ct,$17.0
P032,C004533,T053145,I00185,S0058,1,ct,14.0
P024,C006851,T055385,I00077,S00549,7,cans,6.75
P009,C005251,T015593,I00046,S00668,8,cans,8.0
P028,C008511,T057863,I00132,S00617,1,ct,$14.0
P018,C004912,T05386,I00107,S00572,3,oz,$20.0
P016,C006342,T075981,I00113,S00474,10,ct,42.0
P006,C003261,T012040,I00048,S0084,6,cans,8.0
P039,C001375,T069340,I00158,S00182,3,,$17.0
P007,C007586,T021460,I00015,S00316,2,cans,6.75
P022,C002893,T073745,I00224,S00131,3,oz,11.0
P014,C007494,T062118,I00103,S0044,4,tubs,15.0
P005,C005452,T084529,I00042,S00567,6,bottles,28.0
P019,C007308,T017132,I00139,S00661,3,ct,24.0
P004,C002655,T014290,I00165,S00655,3,bags,16.0
P025,C007136,T080013,I00073,S00441,10,bottles,20.0
P017,C005400,T071546,I00176,S00243,5,ct,$19.0
P006,C002388,T076161,I00075,S0083,8,cans,15.5
P032,C006271,T064532,I00167,S00217,6,ct,14.0
P005,C007451,T094672,I00056,S00457,4,bottles,$24.0
P038,C008503,T018110,I00143,S00440,10,ct,$16.0
P008,C006868,T016696,I00088,S00353,9,bottles,17.0
P002,C004276,T090676,I00232,S00400,6,ct,12.0
P009,C005415,T044111,I00211,S00336,3,ct.,15.0
P002,C005902,T074822,I00240,S0063,1,ct,14.0
P021,C007576,T017105,I00045,S00121,5,cans,8.0
P024,C001824,T019139,I00095,S00400,3,botlltes,16.0
P038,C008811,T097687,I00140,S00194,6,ct,29.0
P022,C003610,T01536,I00178,S00365,7,ct,$26.0
P017,C007129,T060883,I00003,S00503,9,cans,$6.75
P021,C003458,T087754,I00228,S00618,11,pk,14.0
P038,C007319,T05350,I00112,S00143,8,ct.,14.0
P025,C003253,T057863,I00017,S00695,11,cans,6.75
P017,C005819,T090942,I00248,S00477,2,rolls,26.0
P005,C005623,T082700,I00128,S00360,11,pk,$16.0
P036,C009103,T091737,I00141,S00304,11,ct,18.0
P011,C007361,T083614,I00058,S00218,7,bottles,22.0
P011,C007964,T075271,I00036,S00578,8,cans,16.0
P031,C008217,T053196,I00245,S00621,9,rolls,26.0
P013,C003812,T01638,I00133,S00250,11,ct,15.0
P032,C006767,T037925,I00059,S00183,5,bottles,22.0
P038,C001726,T059793,I00134,S00261,5,ct,16.0
P030,C009024,T010350,I00258,S00563,10,pk,21.0
P023,C006340,T090840,I00137,S00268,4,ct,24.0
P038,C004516,T044102,I00083,S00647,3,bottles,14.0
P019,C006288,T076374,I00233,S0045,2,ct,12.0
P028,C007288,T089560,I00208,S00464,10,ct,14.0
P019,C002793,T017242,I00003,S0043,4,cans,6.75
P016,C000846,T034375,I00007,S00367,8,cans,6.75
P016,C005526,T090025,I00091,S00319,11,bottles,7.5
P034,C002110,T039021,I00122,S00650,3,ct,15.0
P006,C000184,T045627,I00157,S0024,8,bags,$17.0
P030,C007900,T025483,I00180,S00105,7,ct,19.0
P033,C001987,T046486,I00190,S00490,1,ct,16.0
P036,C001834,T094977,I00149,S0038,8,ct,15.0
P031,C002214,T059522,I00185,S00718,7,ct,14.0
P028,C001527,T064532,I00207,S00476,8,ct,14.0
P027,C005644,T085916,I00222,S00522,4,ct,12.0
P027,C008123,T047573,I00164,S00119,5,ct,16.0
P013,C005890,T024615,I00053,S00384,4,cans,40.0
P025,C008042,T035744,I00175,S00261,11,oz,19.0
P005,C007569,T050773,I00004,S00718,11,cans,6.75
P013,C007175,T064532,I00255,S00647,8,pack,20.0
P017,C002149,T015593,I00112,S00546,9,ct.,14.0
P020,C005136,T083799,I00060,S00384,6,bottles,22.0
P033,C001941,T04239,I00118,S0024,5,ct,42.0
P023,C006653,T083614,I00214,S00337,3,oz,19.5
P016,C004524,T064262,I00075,S00710,4,cans,15.5
P032,C000541,T031871,I00232,S00718,1,ct,12.0
P034,C006906,T044761,I00065,S00133,3,bottles,20.0
P039,C004173,T097444,I00078,S00677,6,bottles,17.0
P035,C008334,T083201,I00096,S00677,4,bottles,20.0
P018,C005416,T047651,I00040,S00519,1,bottles,22.0
P036,C004327,T016696,I00165,S0061,7,bags,16.0
P032,C003239,T070547,I00132,S00134,5,ct,14.0
P026,C002675,T049517,I00057,S00494,10,bottles,24.0
P012,C009067,T063027,I00196,S00619,9,ct,16.0
P036,C008439,T098659,I00080,S0013,6,bottles,22.0
P035,C005650,T068053,I00177,S00422,9,ct,35.0
P039,C005083,T032652,I00217,S00399,3,oz,20.5
P031,C003971,T037066,I00089,S00571,9,bottles,9.0
P009,C004899,T050916,I00042,S00693,1,bottles,28.0
P013,C003942,T096929,I00119,S00436,6,ct,$53.0
P037,C005909,T06129,I00111,S0066,2,ct,16.0
P033,C002017,T01464,I00077,S00157,8,cans,6.75
P027,C000748,T036012,I00157,S00463,8,bags,17.0
P001,C003976,T019675,I00241,S00662,10,ct,12.0
P015,C000443,T051281,I00047,S00712,6,cans,8.0
P014,C003697,T01846,I00006,S0017,2,cans,16.25
P029,C004129,T066750,I00157,S00148,4,bags,17.0
P013,C008754,T010987,I00066,S0064,11,bottles,20.0
P026,C007500,T06990,I00222,S00376,7,ct,12.0
P024,C006506,T087221,I00054,S00153,11,cans,40.0
P017,C006768,T020442,I00178,S00337,4,ct,26.0
P034,C007820,T079511,I00010,S00437,5,cans,6.75
P019,C001511,T098671,I00094,S00621,8,bottles,11.0
P015,C008550,T070306,I00195,S00287,8,ct,12.5
P039,C003699,T086526,I00212,S00461,7,ct,12.0
P013,C004196,T059793,I00167,S00651,1,ct,14.0
P013,C003659,T040379,I00197,S00177,7,bars,15.0
P029,C005182,T040359,I00052,S00441,1,cans,40.0
P014,C001634,T087672,I00180,S00720,7,ct,19.0
P032,C004138,T02697,I00002,S00302,4,cans,6.75
P032,C007215,T087754,I00155,S00648,2,bags,17.0
P009,C006611,T027034,I00010,S00553,8,cans,6.75
P024,C002234,T085511,I00147,S00244,4,ct,$15.0
P032,C002754,T03474,I00105,S00366,5,ct,16.5
P014,C003903,T08938,I00057,S00577,9,bottles,24.0
P006,C003382,T052035,I00060,S00291,7,bottles,22.0
P031,C000375,T034191,I00081,S00376,1,bottles,29.0
P018,C004381,T082680,I00025,S00118,3,cans,11.5
P013,C004609,T082802,I00178,S0054,6,ct,26.0
P007,C003342,T030529,I00101,S00319,3,tubs,15.0
P039,C000186,T053719,I00134,S00162,9,ct,16.0
P022,C008389,T097128,I00188,S00221,3,ct,14.0
P030,C001224,T066685,I00112,S00525,2,ct.,$14.0
P029,C005977,T046486,I00114,S0087,3,ct,44.0
P030,C000178,T052275,I00185,S00240,8,ct,14.0
P031,C006260,T028825,I00183,S00457,3,ct,35.0
P020,C005724,T095266,I00037,S0047,7,cans,16.0
P018,C000181,T027636,I00259,S0088,11,pack,26.0
P039,C000715,T097821,I00098,S00229,8,oz,10.0
P012,C007444,T050581,I00262,S00692,6,ct,14.0
P030,C002638,T039320,I00073,S0088,2,bottles,20.0
P016,C007967,T076374,I00080,S0078,2,bottles,22.0
P039,C001509,T020776,I00256,S00156,9,pack,20.0
P022,C004581,T059572,I00194,S0033,9,bars,23.0
P017,C004479,T097249,I00181,S00204,7,ct,26.0
P011,C003473,T060883,I00110,S00598,8,oz,22.5
P036,C000213,T070411,I00156,S00121,2,bags,17.0
P008,C006952,T065647,I00124,S00101,9,ct,15.0
P013,C000565,T028639,I00098,S00135,6,oz,10.0
P013,C000652,T04739,I00040,S00154,2,bottles,22.0
P010,C005534,T098903,I00004,S00264,9,cans,6.75
P011,C001842,T088538,I00009,S0012,10,cans,16.25
P013,C001879,T042189,I00088,S0020,6,bottles,17.0
P021,C005908,T035841,I00248,S00591,10,rolls,26.0
P019,C009149,T083357,I00051,S00231,6,cans,23.0
P018,C001781,T088556,I00144,S00430,5,ct,20.0
P018,C004691,T084060,I00252,S00596,8,ct,11.0
P026,C003659,T011826,I00154,S00457,11,Bags,15.0
P022,C005100,T083201,I00195,S00527,8,ct,12.5
P036,C004374,T03471,I00102,S00488,5,tubs,16.0
P026,C002925,T010350,I00167,S00455,8,ct,14.0
P006,C001078,T027245,I00212,S0095,1,ct,12.0
P014,C001671,T05132,I00198,S00553,4,ct,$12.0
P012,C000006,T075293,I00097,S0032,4,cartons,19.0
P010,C002899,T069982,I00032,S00252,3,cans,16.0
P014,C001705,T021773,I00235,S0003,9,ct,14.0
P023,C008385,T079239,I00142,S0074,1,ct,12.5
P008,C005764,T019990,I00140,S00327,2,ct,29.0
P039,C005674,T060164,I00110,S00409,11,oz,22.5
P027,C007985,T081696,I00008,S00707,9,cans,16.25
P022,C003523,T084842,I00236,S00337,10,tins,12.0
P035,C007915,T034026,I00068,S00250,10,bottles,20.0
P025,C001129,T076462,I00024,S00336,4,cans,16.25
P027,C006598,T023116,I00101,S00707,5,tubs,15.0
P021,C006667,T035087,I00242,S00337,3,pk,12.0
P004,C001350,T070547,I00114,S00640,8,ct,44.0
P039,C001455,T077960,I00092,S00325,3,bottles,10.0
P039,C005867,T073192,I00089,S00640,3,bottles,9.0
P027,C009012,T064687,I00247,S00478,7,oz,15.0
P006,C000459,T06494,I00226,S0098,3,lb,15.0
P013,C001582,T064662,I00066,S00536,2,bottles,20.0
P036,C006136,T048544,I00254,S00493,7,oz,13.0
P003,C008448,T073110,I00108,S00542,4,oz,15.0
P016,C007453,T048217,I00204,S00162,10,ct,$17.0
P007,C007074,T07251,I00163,S00315,10,bags,15.0
P016,C007496,T016688,I00187,S00512,10,ct.,13.0
P035,C004979,T04241,I00240,S00489,4,ct,14.0
P036,C006242,T081954,I00215,S00605,7,ct.,14.0
P014,C009087,T063490,I00074,S00579,8,bottles,20.0
P030,C005676,T046486,I00109,S0032,9,oz,17.0
P006,C002259,T094572,I00029,S00700,4,cans,11.5
P034,C001709,T070010,I00168,S00430,1,ct,18.0
P038,C006221,T096329,I00104,S00309,1,ct,14.0
P023,C009075,T016438,I00017,S0085,4,cans,6.75
P027,C006784,T028076,I00063,S0080,8,cans,$40.0
P013,C005137,T091745,I00076,S00392,6,cans,6.75
P031,C005164,T069982,I00192,S00233,11,ct,24.0
P021,C002911,T077960,I00245,S00250,9,rolls,26.0
P021,C007178,T064163,I00006,S00725,8,cans,16.25
P006,C008878,T066794,I00179,S00567,2,ct,19.0
P010,C001253,T02530,I00154,S00261,5,Bags,15.0
P018,C002060,T014290,I00111,S00240,3,ct,16.0
P036,C004529,T034746,I00070,S0036,6,bottles,17.5
P035,C006967,T00208,I00149,S00268,3,ct,15.0
P021,C005789,T096329,I00155,S00381,11,bags,17.0
P009,C003526,T030579,I00226,S00506,5,lb,15.0
P037,C005753,T026795,I00127,S00464,2,pk,12.5
P003,C009090,T016696,I00085,S00134,9,bottles,18.0
P018,C008566,T035841,I00189,S00345,3,ct.,13.0
P001,C006249,T096294,I00149,S00425,5,ct,15.0
P018,C003583,T037243,I00178,S00519,11,ct,26.0
P002,C008887,T06712,I00206,S0017,10,ct,$15.0
P037,C003878,T097821,I00017,S00543,10,cans,6.75
P017,C008865,T019675,I00059,S0089,2,bottles,22.0
P005,C007769,T056191,I00128,S00711,6,pk,16.0
P013,C006791,T046626,I00226,S00256,7,lb,15.0
P016,C004158,T037190,I00124,S00540,7,ct,15.0
P006,C005689,T091417,I00001,S00180,2,cans,11.5
P034,C006524,T021661,I00012,S00429,7,cans,16.25
P005,C007497,T010047,I00212,S00451,6,ct,12.0
P015,C007379,T021491,I00162,S00613,9,Bags,$16.0
P024,C004376,T031043,I00206,S00249,6,ct,15.0
P017,C000923,T057092,I00212,S00132,9,ct,$12.0
P024,C006370,T068941,I00161,S00360,1,Bags,17.0
P023,C007686,T043943,I00018,S00389,8,cans,6.75
P002,C009102,T09306,I00181,S00660,8,ct,26.0
P011,C006610,T098177,I00182,S00190,7,oz,15.0
P033,C006159,T027366,I00098,S00145,7,oz,10.0
P033,C001090,T027366,I00202,S00518,9,ct.,12.0
P012,C007144,T033019,I00084,S00449,3,bottles,18.0
P032,C004773,T00208,I00070,S00484,11,bottles,17.5
P031,C001296,T095014,I00043,S00714,4,bottles,24.0
P037,C004816,T039856,I00159,S0059,6,bags,17.0
P027,C000700,T090840,I00251,S00163,7,oz,13.0
P018,C006175,T011482,I00020,S00470,3,cans,6.75
P034,C004989,T02106,I00219,S00222,6,ct,22.0
P010,C008066,T088063,I00250,S00426,10,pack,19.5
P025,C005037,T015581,I00166,S00208,11,bags,17.0
P021,C004784,T079609,I00003,S00260,2,cans,6.75
P012,C004681,T037872,I00100,S00279,3,oz.,10.0
P003,C002887,T077166,I00044,S00260,4,cans,8.0
P020,C001345,T06335,I00002,S00635,2,cans,$6.75
P005,C000927,T027034,I00182,S00333,1,oz,15.0
P024,C006005,T050105,I00170,S00647,4,ct.,15.0
P005,C008255,T029960,I00250,S0045,3,pack,19.5
P016,C004629,T075293,I00167,S00192,3,ct,14.0
P018,C004447,T027843,I00052,S00242,10,cans,$40.0
P022,C008446,T030955,I00041,S00533,4,bottles,23.0
P003,C004925,T045220,I00015,S00597,11,cans,$6.75
P039,C005766,T049133,I00261,S00226,10,ct,33.0
P029,C000387,T063932,I00120,S00495,5,ct,9.0
P033,C009187,T088118,I00003,S0071,11,cans,$6.75
P001,C001524,T073126,I00008,S00361,1,cans,16.25
P021,C007669,T085138,I00081,S00490,5,bottles,29.0
P013,C006121,T094110,I00209,S00254,5,ct,13.0
P027,C007943,T019623,I00191,S00168,3,bars,24.0
P021,C006245,T034846,I00133,S00549,6,ct,15.0
P004,C001926,T07790,I00144,S00461,6,ct,20.0
P027,C006168,T067925,I00212,S0003,2,ct,12.0
P023,C001021,T034526,I00105,S00683,10,ct,16.5
P011,C001918,T076374,I00032,S00342,1,cans,16.0
P019,C004786,T051013,I00009,S00247,11,cans,16.25
P006,C002542,T077521,I00185,S0019,11,ct,14.0
P030,C002535,T078239,I00054,S00581,1,cans,40.0
P031,C002401,T037125,I00023,S00719,4,cans,6.75
P009,C002434,T00166,I00216,S00348,2,ct,$16.5
P036,C008207,T06990,I00133,S00721,7,ct,15.0
P015,C000181,T097935,I00211,S00331,7,ct.,15.0
P039,C003009,T061813,I00005,S00493,1,cans,6.75
P016,C000761,T024359,I00245,S0078,1,rolls,26.0
P007,C003502,T072256,I00120,S00593,2,ct,9.0
P020,C004529,T050034,I00179,S00637,6,ct,19.0
P006,C000740,T074276,I00194,S00478,1,bars,23.0
P029,C000609,T087361,I00170,S00494,9,ct.,15.0
P034,C007145,T077704,I00058,S00134,3,bottles,22.0
P008,C001154,T050744,I00110,S00650,6,oz,22.5
P002,C005314,T069818,I00257,S00674,5,ct,21.0
P002,C005761,T02191,I00135,S00719,8,ct.,14.0
P039,C000570,T06608,I00197,S00195,4,bars,15.0
P004,C008982,T070248,I00226,S00422,6,lb,15.0
P032,C005304,T034375,I00075,S00395,10,cans,15.5
P027,C007366,T089340,I00151,S00180,9,bags,17.0
P021,C002472,T029053,I00083,S00656,10,bottles,14.0
P033,C009027,T059522,I00050,S0004,6,cans,8.0
P021,C007491,T05386,I00144,S00682,5,ct,$20.0
P036,C001592,T027560,I00046,S00313,3,cans,8.0
P029,C004999,T078475,I00113,S00139,9,ct,42.0
P011,C008544,T010841,I00234,S00268,9,ct,13.0
P008,C006857,T017389,I00070,S00268,9,bottles,17.5
P018,C003030,T028639,I00259,S00716,3,pack,26.0
P023,C008417,T080837,I00098,S00217,3,oz,10.0
P028,C006670,T04249,I00090,S00259,9,bottles,9.0
P027,C005136,T06712,I00140,S00595,8,ct,29.0
P008,C007529,T085852,I00052,S00661,11,cans,40.0
P006,C002312,T017857,I00049,S0078,1,cans,8.0
P015,C006304,T068331,I00138,S0052,8,ct,32.0
P033,C006789,T018972,I00043,S00255,8,bottles,24.0
P008,C000483,T045196,I00112,S00242,3,ct.,14.0
P026,C003789,T053221,I00177,S00663,11,ct,35.0
P018,C002202,T039092,I00001,S00609,5,cans,11.5
P006,C008539,T093122,I00094,S00339,10,bottles,11.0
P039,C005162,T034191,I00201,S00379,1,bars,$23.0
P006,C009182,T078512,I00188,S00409,10,ct,14.0
P010,C009029,T040937,I00200,S00127,8,bars,20.0
P007,C006158,T015581,I00037,S0064,8,cans,16.0
P016,C006919,T093441,I00019,S00240,6,cans,6.75
P014,C006219,T096329,I00171,S0016,10,ct,16.0
P021,C000823,T085089,I00170,S00210,3,ct.,15.0
P004,C002761,T00829,I00244,S00704,3,oz,18.0
P033,C001870,T093121,I00247,S00296,1,oz,15.0
P025,C006451,T048217,I00098,S00185,11,oz,10.0
P011,C003222,T064847,I00129,S00135,2,pk,18.0
P002,C006364,T053719,I00086,S00724,4,cans,18.0
P014,C000939,T060890,I00176,S00630,9,ct,19.0
P005,C005617,T090838,I00194,S00410,10,bars,23.0
P032,C002314,T094081,I00088,S00566,10,bottles,17.0
P018,C005776,T044770,I00239,S00437,3,pk,$14.0
P023,C003539,T040078,I00184,S0078,6,ct,12.0
P010,C006959,T06913,I00168,S00457,1,ct,18.0
P001,C003911,T011744,I00097,S00612,8,cartons,19.0
P018,C009130,T01708,I00132,S00512,7,ct,$14.0
