payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P027,C003352,T020107,I00122,S00574,10,ct,15.0
P011,C008519,T014384,I00053,S00616,5,cans,40.0
P031,C008393,T080528,I00262,S00157,4,ct,14.0
P023,C005709,T043269,I00188,S00559,5,ct,14.0
P012,C005246,T086484,I00092,S00247,8,bottles,10.0
P028,C008972,T088380,I00046,S00348,7,cans,8.0
P039,C000832,T048687,I00170,S00156,6,ct.,15.0
P018,C001146,T07864,I00157,S00291,7,bags,$17.0
P019,C007510,T09204,I00162,S00639,11,Bags,16.0
P038,C008635,T062081,I00164,S00186,2,ct,16.0
P021,C005829,T04332,I00100,S00148,2,oz.,10.0
P006,C002524,T080525,I00191,S00182,8,bars,24.0
P033,C000571,T049070,I00019,S00577,11,cans,6.75
P006,C002259,T02220,I00220,S00243,11,ct,14.0
P015,C005337,T057721,I00218,S0038,6,ct,6.0
P017,C005779,T015636,I00110,S00701,1,oz,22.5
P030,C007593,T026644,I00110,S00505,2,oz,22.5
P009,C003075,T051754,I00132,S00295,11,ct,14.0
P001,C004713,T051165,I00202,S00188,9,ct.,12.0
P028,C001594,T028180,I00015,S00424,6,cans,6.75
P001,C009126,T051331,I00235,S00639,5,ct,14.0
P023,C000170,T090687,I00259,S0018,5,pack,26.0
P002,C007442,T085394,I00090,S00480,4,bottles,$9.0
P019,C003268,T098766,I00185,S00584,7,ct,14.0
P037,C007192,T086982,I00141,S00311,7,ct,$18.0
P030,C000123,T022079,I00108,S00200,4,oz,15.0
P032,C006024,T077834,I00150,S00156,9,bags,16.0
P009,C003642,T031815,I00030,S00611,3,cans,16.0
P006,C008605,T037923,I00148,S00634,5,ct,15.0
P001,C001645,T077834,I00001,S00501,6,cans,11.5
P031,C003262,T071743,I00096,S00449,10,bottles,20.0
P018,C003391,T071244,I00234,S00533,6,ct,13.0
P036,C001190,T010356,I00108,S00413,9,oz,15.0
P035,C004469,T031596,I00229,S00581,3,ct,13.0
P008,C004325,T00405,I00156,S00313,1,bags,17.0
P002,C002536,T080728,I00049,S00599,4,cans,$8.0
P009,C000319,T025673,I00006,S0081,4,cans,16.25
P037,C006808,T033579,I00199,S0095,5,ct,$15.0
P038,C006009,T055718,I00027,S00446,9,cans,16.25
P004,C008596,T086566,I00046,S00669,2,cans,8.0
P009,C003284,T019604,I00251,S0039,4,oz,13.0
P006,C008784,T019725,I00256,S00560,7,pack,20.0
P018,C001915,T051243,I00070,S00202,3,bottles,17.5
P027,C001835,T092097,I00048,S00360,3,cans,8.0
P010,C005526,T051875,I00016,S00721,4,cans,16.25
P014,C000320,T024048,I00004,S00448,7,cans,6.75
P022,C008979,T090593,I00217,S0013,9,oz,20.5
P039,C004824,T060776,I00222,S00430,3,ct,12.0
P029,C002260,T053657,I00087,S00148,2,bottles,15.0
P008,C005583,T051067,I00146,S00391,9,ct,21.0
P033,C002084,T043134,I00199,S00457,4,ct,15.0
P033,C007698,T041034,I00093,S00552,2,bottles,13.0
P024,C005483,T034552,I00003,S00327,9,cans,$6.75
P021,C002590,T033714,I00022,S00377,10,cans,16.25
P005,C005789,T088991,I00045,S00312,3,cans,8.0
P035,C006130,T07956,I00145,S00306,4,ct,17.0
P011,C001326,T012308,I00239,S00203,1,pk,14.0
P003,C008899,T042844,I00051,S00329,8,cans,23.0
P035,C004820,T068785,I00119,S0069,2,ct,53.0
P009,C007760,T02978,I00103,S00140,9,tubs,15.0
P015,C009118,T066849,I00007,S00459,3,cans,6.75
P019,C007821,T053312,I00121,S00385,6,ct,$17.0
P011,C003687,T062016,I00202,S00523,3,ct.,12.0
P038,C002706,T020932,I00205,S00406,10,ct,16.0
P018,C007851,T047688,I00085,S00363,8,bottles,18.0
P023,C004046,T097151,I00199,S00339,6,ct,15.0
P019,C008279,T051331,I00019,S00187,6,cans,$6.75
P004,C000880,T072446,I00194,S00118,8,bars,23.0
P006,C007883,T089976,I00092,S0068,10,bottles,10.0
P008,C005134,T038402,I00022,S00350,6,cans,16.25
P029,C002129,T077616,I00112,S0071,8,ct.,14.0
P009,C008534,T041016,I00256,S00479,1,pack,20.0
P015,C003377,T092810,I00047,S00690,8,cans,8.0
P006,C003590,T021772,I00005,S00279,3,cans,6.75
P007,C008634,T095144,I00009,S0018,7,cans,16.25
P028,C008572,T076713,I00061,S00713,11,cans,55.0
P011,C005387,T053717,I00233,S00193,9,ct,12.0
P038,C008221,T017780,I00161,S00123,10,Bags,17.0
P006,C006136,T058982,I00128,S00199,10,pk,16.0
P007,C006208,T096843,I00225,S00511,9,ct,17.0
P018,C006300,T051207,I00099,S00154,4,oz,6.0
P007,C006058,T088205,I00090,S00379,2,bottles,$9.0
P005,C003985,T062964,I00106,S0084,10,oz,17.0
P021,C000194,T091622,I00118,S00636,5,ct,42.0
P039,C007945,T036715,I00038,S00623,5,bottles,23.0
P037,C004500,T093256,I00236,S00477,4,tins,12.0
P034,C005633,T078796,I00162,S00162,10,Bags,16.0
