payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P034,C007005,T010570,I00002,S00366,10,cans,6.75
P001,C002184,T010306,I00063,S00419,7,cans,40.0
P035,C002777,T098049,I00088,S00493,1,bottles,17.0
P001,C009148,T086191,I00099,S00288,8,oz,6.0
P027,C000190,T056117,I00135,S00604,1,ct.,14.0
P034,C000382,T060726,I00132,S00149,8,ct,14.0
P010,C006896,T045840,I00211,S00160,10,ct.,15.0
P023,C005580,T037645,I00018,S0095,8,cans,6.75
P001,C000950,T043526,I00238,S00463,2,ct,12.0
P011,C004671,T061339,I00072,S00487,8,bottles,20.0
P012,C009154,T069700,I00011,S00726,1,cans,6.75
P008,C008436,T02542,I00110,S00598,8,oz,22.5
P016,C000310,T022247,I00219,S00697,5,ct,22.0
P033,C004610,T016661,I00012,S00645,7,cans,16.25
P020,C005235,T017058,I00197,S00338,4,bars,15.0
P037,C008235,T084539,I00078,S00267,9,bottles,17.0
P006,C001859,T099697,I00171,S00118,3,ct,16.0
P036,C003771,T032452,I00225,S00493,3,ct,17.0
P014,C005080,T072702,I00111,S00474,6,ct,$16.0
P005,C008909,T024147,I00190,S00331,9,ct,16.0
P034,C003116,T018605,I00066,S00288,2,bottles,20.0
P036,C003470,T061339,I00034,S00147,7,cans,16.0
P039,C000095,T041342,I00020,S00692,8,cans,6.75
P017,C007321,T043879,I00078,S00423,5,bottles,17.0
P011,C001219,T019854,I00226,S0005,2,lb,15.0
P017,C000636,T071853,I00005,S00676,9,cans,6.75
P002,C004457,T080056,I00213,S00701,4,ct,12.0
P006,C001621,T054577,I00091,S0043,4,bottles,7.5
P034,C002275,T06732,I00124,S00583,4,ct,$15.0
P012,C002219,T027038,I00076,S00684,5,cans,6.75
P009,C003355,T070931,I00229,S00422,9,ct,13.0
P015,C008709,T050897,I00092,S00428,11,bottles,10.0
P007,C004102,T046992,I00237,S00427,11,ct,16.0
P033,C003471,T095822,I00217,S00466,8,oz,20.5
P011,C003265,T07779,I00139,S00724,9,ct,24.0
P025,C004775,T014027,I00257,S00693,6,ct,21.0
P019,C005199,T063574,I00235,S00537,1,ct,14.0
P020,C007840,T024031,I00211,S00308,4,ct.,15.0
P017,C007819,T042823,I00045,S0060,7,cans,$8.0
P035,C004759,T036436,I00029,S0009,1,cans,$11.5
P032,C005950,T039045,I00028,S00287,10,cans,6.75
P012,C000355,T071853,I00239,S00365,4,pk,14.0
P028,C005441,T021094,I00064,S00236,3,cans,40.0
P026,C001581,T08374,I00052,S00350,11,cans,40.0
P031,C002908,T022731,I00030,S00215,8,cans,16.0
P035,C007051,T07727,I00140,S00718,5,ct,29.0
P017,C000411,T036310,I00143,S0092,4,ct,$16.0
P003,C007659,T025723,I00166,S00668,5,bags,17.0
P028,C005748,T040949,I00156,S00638,2,bags,17.0
P028,C006812,T011280,I00070,S0054,8,bottles,$17.5
P010,C006112,T049705,I00243,S00696,9,oz,16.0
P011,C006209,T082468,I00161,S00499,4,Bags,17.0
P025,C006778,T05429,I00140,S00719,10,ct,29.0
P016,C001515,T053477,I00164,S00552,6,ct,16.0
P026,C005730,T075102,I00246,S00381,7,ct,20.0
P013,C005588,T034093,I00203,S00585,6,ct,18.0
P010,C001511,T034899,I00063,S00118,9,cans,40.0
P030,C006664,T021445,I00167,S00621,6,ct,14.0
P033,C008739,T040146,I00084,S0056,5,bottles,18.0
P038,C002069,T062761,I00095,S00532,7,botlltes,16.0
P020,C002517,T010287,I00179,S00560,4,ct,19.0
P020,C008956,T050709,I00242,S00346,9,pk,12.0
P010,C008416,T043879,I00240,S00598,11,ct,14.0
P010,C003931,T022698,I00227,S00725,3,pk,15.0
P030,C001889,T029279,I00125,S00177,4,ct,15.0
P023,C005621,T057804,I00195,S00209,7,ct,12.5
P002,C006722,T076658,I00070,S00593,3,bottles,17.5
P004,C002539,T016415,I00097,S00463,4,cartons,19.0
P035,C008997,T087661,I00248,S00202,10,rolls,26.0
P038,C008505,T035258,I00186,S00167,5,ct,13.0
P034,C000756,T03506,I00262,S00272,5,ct,14.0
P035,C003241,T081022,I00083,S00187,7,bottles,14.0
P013,C000812,T041289,I00119,S00419,8,ct,53.0
P036,C002459,T068313,I00223,S0015,8,ct,13.5
P039,C007486,T045395,I00213,S00631,6,ct,12.0
P004,C000514,T085285,I00153,S00142,2,bags,15.0
P019,C003770,T076539,I00170,S0060,7,ct.,15.0
P013,C000092,T019854,I00087,S0060,11,bottles,15.0
P025,C004238,T098892,I00038,S00551,3,bottles,23.0
P024,C003681,T033570,I00125,S00449,3,ct,15.0
P013,C008626,T024832,I00093,S00272,6,bottles,13.0
P023,C005540,T029167,I00147,S00613,3,ct,15.0
P022,C006871,T09059,I00035,S00675,1,cans,16.0
P014,C005178,T028921,I00052,S00173,9,cans,40.0
P027,C004738,T018795,I00197,S00446,7,bars,15.0
P020,C002404,T068293,I00080,S00706,11,bottles,22.0
P001,C008940,T032452,I00140,S00658,7,ct,29.0
P012,C008603,T070909,I00097,S00159,10,cartons,19.0
P020,C004830,T070895,I00210,S00189,1,ct,15.0
P014,C007320,T035138,I00026,S0070,6,cans,6.75
P017,C001980,T089809,I00179,S00683,8,ct,19.0
P007,C002324,T085801,I00157,S00234,6,bags,17.0
P038,C000755,T017267,I00048,S00653,8,cans,8.0
P004,C004419,T099562,I00067,S0071,7,bottles,8.0
P015,C001570,T017649,I00038,S00276,3,bottles,23.0
P026,C005226,T093347,I00047,S00125,2,cans,$8.0
P029,C003018,T098892,I00110,S00140,4,oz,22.5
P014,C003781,T038202,I00046,S0076,3,cans,8.0
P019,C000620,T075393,I00014,S0084,4,cans,$6.75
P036,C002905,T012198,I00022,S00101,11,cans,16.25
P034,C004956,T08425,I00025,S00609,9,cans,11.5
P028,C003373,T062761,I00151,S00185,1,bags,$17.0
P007,C003883,T025132,I00153,S0052,6,bags,15.0
P015,C007720,T02432,I00204,S00118,10,ct,17.0
P004,C007299,T045608,I00222,S00128,7,ct,12.0
P033,C002212,T086917,I00131,S00468,3,ct,14.0
P019,C000105,T011944,I00155,S00293,3,bags,17.0
P016,C002545,T095652,I00240,S00386,7,ct,14.0
P039,C007806,T036773,I00209,S0099,8,ct,13.0
P003,C004505,T066696,I00246,S0071,2,ct,$20.0
P028,C002386,T063272,I00095,S00145,1,botlltes,$16.0
P006,C002005,T051860,I00179,S00443,3,ct,19.0
P020,C001350,T037660,I00101,S00584,9,tubs,15.0
P038,C002220,T013536,I00024,S00640,3,cans,16.25
P011,C004957,T086432,I00002,S00227,6,cans,6.75
P029,C008741,T057488,I00171,S00100,5,ct,16.0
P026,C002788,T09036,I00153,S00691,3,bags,15.0
P029,C005143,T085604,I00097,S00319,3,cartons,19.0
P035,C002313,T042823,I00149,S00636,10,ct,15.0
P034,C000584,T043475,I00174,S00429,10,oz,18.0
P016,C001649,T053161,I00223,S00160,5,ct,13.5
P023,C001670,T027038,I00052,S00267,11,cans,40.0
P017,C006048,T084142,I00249,S00400,2,pack,16.0
P016,C000241,T08283,I00126,S0040,11,ct,25.0
