payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P016,C005794,T020643,I00015,S0073,8,cans,6.75
P020,C002607,T053924,I00170,S00441,11,ct.,15.0
P030,C006427,T032236,I00090,S00133,1,bottles,9.0
P030,C005217,T041100,I00063,S0053,4,cans,40.0
P005,C008856,T055279,I00039,S00152,7,bottles,$26.0
P026,C008180,T044660,I00083,S00631,6,bottles,14.0
P032,C007417,T043317,I00049,S00147,11,cans,8.0
P007,C007648,T07292,I00225,S0092,5,ct,17.0
P034,C008082,T069078,I00178,S00440,4,ct,26.0
P018,C006190,T038416,I00202,S00651,6,ct.,$12.0
P031,C007551,T060871,I00099,S00516,9,oz,6.0
P028,C008640,T022065,I00142,S00488,2,ct,12.5
P012,C003788,T00459,I00247,S00446,11,oz,15.0
P018,C000645,T050008,I00214,S00472,6,oz,19.5
P029,C001678,T06439,I00250,S00416,9,pack,19.5
P037,C008239,T00348,I00026,S00514,4,cans,6.75
P031,C004532,T011172,I00092,S00369,9,bottles,10.0
P016,C004617,T020165,I00108,S00393,5,oz,15.0
P024,C004347,T045473,I00068,S0041,8,bottles,20.0
P011,C003802,T050629,I00118,S00115,3,ct,42.0
P016,C003695,T084312,I00248,S00360,6,rolls,26.0
P007,C007990,T041402,I00189,S00519,3,ct.,13.0
P003,C001809,T04849,I00146,S00140,7,ct,21.0
P031,C006859,T031950,I00062,S00522,11,cans,37.0
P031,C007888,T04266,I00232,S0083,2,ct,12.0
P022,C002610,T02103,I00083,S00122,10,bottles,14.0
P017,C000334,T077434,I00187,S00252,10,ct.,13.0
P024,C005642,T097728,I00193,S00522,10,ct,18.0
P033,C007847,T060080,I00095,S00332,3,botlltes,16.0
P036,C001817,T05385,I00256,S00516,4,pack,20.0
P006,C000325,T056025,I00086,S00612,10,cans,18.0
P006,C000380,T082782,I00175,S00290,9,oz,19.0
P008,C007802,T09507,I00118,S00668,5,ct,42.0
P004,C006504,T045497,I00087,S0032,3,bottles,15.0
P039,C007306,T024875,I00193,S00117,9,ct,18.0
