payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P025,C001302,T095637,I00144,S00482,5,ct,20.0
P036,C007900,T035307,I00096,S0082,2,bottles,20.0
P037,C007098,T094446,I00100,S00179,9,oz.,10.0
P033,C002940,T015805,I00167,S00609,3,ct,$14.0
P035,C003744,T089964,I00186,S0079,6,ct,13.0
P008,C009039,T01173,I00061,S00407,10,cans,55.0
P032,C005248,T01384,I00222,S00393,7,ct,$12.0
P015,C004557,T081838,I00036,S00141,4,cans,16.0
P002,C006964,T065684,I00156,S00125,8,bags,17.0
P021,C001989,T056755,I00247,S00219,3,oz,15.0
P033,C004510,T047329,I00216,S0026,6,ct,$16.5
P012,C006739,T057987,I00246,S00632,2,ct,20.0
P036,C001023,T013933,I00226,S00593,2,lb,15.0
P006,C004906,T064322,I00153,S00592,5,bags,15.0
P008,C005782,T037016,I00213,S00401,7,ct,12.0
P031,C003255,T073816,I00077,S00456,9,cans,6.75
P027,C006683,T049025,I00234,S00272,6,ct,13.0
P021,C003651,T066350,I00179,S00115,10,ct,19.0
P034,C002956,T090549,I00050,S00261,3,cans,$8.0
P016,C003902,T020445,I00009,S00644,6,cans,16.25
P004,C007050,T089981,I00110,S00402,3,oz,22.5
P003,C003890,T011918,I00104,S00231,2,ct,14.0
P020,C002448,T022379,I00262,S00368,7,ct,14.0
P010,C002688,T063524,I00024,S00615,2,cans,16.25
P013,C008721,T099444,I00164,S00677,1,ct,16.0
P024,C000582,T086138,I00201,S00421,11,bars,23.0
P010,C000034,T06466,I00199,S00103,7,ct,15.0
P005,C006420,T05808,I00102,S00568,2,tubs,16.0
P025,C004606,T074938,I00141,S00225,11,ct,18.0
P036,C001932,T047745,I00096,S00398,6,bottles,20.0
P008,C004206,T043153,I00209,S00463,1,ct,13.0
P032,C005177,T058244,I00026,S00530,8,cans,6.75
P008,C004433,T018045,I00081,S00385,6,bottles,29.0
P023,C001770,T013252,I00243,S00108,9,oz,16.0
P004,C004639,T023656,I00162,S00194,6,Bags,16.0
P008,C005668,T091322,I00153,S00691,11,bags,15.0
P037,C003901,T067480,I00216,S0073,6,ct,16.5
P002,C007210,T041920,I00219,S00444,4,ct,22.0
P026,C004833,T054958,I00042,S00562,3,bottles,28.0
P012,C004199,T052883,I00204,S00668,10,ct,17.0
P037,C000127,T099519,I00109,S00590,7,oz,17.0
P038,C006963,T096788,I00203,S00575,6,ct,18.0
P001,C003700,T082515,I00003,S0063,9,cans,6.75
P003,C000723,T091135,I00121,S00663,11,ct,17.0
P012,C005657,T040093,I00242,S00642,1,pk,12.0
P014,C005239,T013364,I00116,S00494,6,ct,48.0
P027,C008395,T014625,I00211,S00725,3,ct.,15.0
P026,C005434,T095372,I00164,S00512,7,ct,16.0
P024,C002404,T049402,I00182,S00482,6,oz,15.0
P006,C007744,T015580,I00024,S00534,2,cans,16.25
P003,C007132,T08657,I00055,S00218,9,cans,40.0
P025,C006424,T055133,I00257,S00721,11,ct,21.0
P038,C000178,T023049,I00248,S00651,8,rolls,26.0
P031,C008831,T046425,I00079,S00413,4,bottles,17.0
P001,C007121,T028412,I00083,S00228,3,bottles,14.0
P032,C007744,T079658,I00120,S00271,3,ct,9.0
P034,C005483,T033808,I00213,S00450,2,ct,12.0
P028,C006375,T079486,I00124,S00543,11,ct,15.0
P032,C003045,T030979,I00093,S00516,9,bottles,13.0
P024,C003958,T047906,I00020,S00490,4,cans,6.75
P033,C004289,T083417,I00145,S00168,10,ct,17.0
P002,C001608,T079697,I00118,S00403,11,ct,42.0
P012,C004888,T070778,I00237,S00692,9,ct,16.0
P023,C005418,T050177,I00135,S00251,5,ct.,14.0
P013,C004935,T083797,I00239,S00188,9,pk,14.0
P038,C004460,T06385,I00248,S00514,1,rolls,26.0
P001,C008034,T060682,I00060,S00305,1,bottles,22.0
P032,C001520,T081852,I00076,S00575,9,cans,6.75
P024,C001719,T058244,I00111,S00201,10,ct,16.0
P035,C005528,T096346,I00051,S00452,10,cans,23.0
P007,C004701,T019846,I00078,S00664,3,bottles,17.0
P026,C000631,T071173,I00088,S00175,8,bottles,17.0
P037,C006211,T086777,I00173,S00723,6,ct,$19.0
P003,C004735,T056918,I00032,S00333,1,cans,16.0
P032,C009151,T053241,I00084,S00106,1,bottles,$18.0
P002,C004583,T086764,I00035,S0015,4,cans,16.0
P023,C001816,T056776,I00069,S00341,9,bottles,17.5
P025,C002360,T095637,I00180,S00639,7,ct,19.0
P033,C002778,T086051,I00040,S00688,8,bottles,22.0
P034,C000064,T074938,I00115,S00366,1,ct,53.0
P022,C004890,T074367,I00001,S00437,9,cans,11.5
P009,C006629,T068016,I00086,S00254,6,cans,18.0
P028,C008856,T08124,I00200,S00547,2,bars,20.0
P007,C007579,T086381,I00037,S00525,11,cans,16.0
P039,C006305,T076965,I00249,S00714,10,pack,16.0
P026,C001790,T052730,I00129,S00518,6,pk,18.0
P037,C003073,T029557,I00164,S00274,3,ct,$16.0
P023,C006772,T089841,I00244,S0052,5,oz,$18.0
P016,C003008,T02881,I00246,S00386,11,ct,20.0
P001,C001149,T074073,I00255,S00723,8,pack,20.0
P027,C008948,T051392,I00184,S00549,11,ct,$12.0
P030,C004554,T086121,I00204,S00486,4,ct,17.0
P006,C000269,T080297,I00086,S00240,2,cans,18.0
P019,C005315,T045192,I00241,S00656,3,ct,12.0
