payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P009,C002608,T097330,I00154,S00183,6,Bags,15.0
P007,C004230,T053669,I00003,S0021,7,cans,6.75
P001,C002965,T022529,I00057,S00241,3,bottles,$24.0
P010,C000707,T054886,I00253,S00142,4,bags,21.0
P032,C005137,T044495,I00136,S00611,3,ct,19.5
P034,C004137,T070489,I00062,S00244,3,cans,37.0
P025,C001479,T050123,I00023,S00192,1,cans,6.75
P033,C007853,T027292,I00229,S00687,2,ct,13.0
P038,C005175,T027095,I00096,S00631,10,bottles,20.0
P013,C003153,T040722,I00013,S00478,3,cans,6.75
P036,C008885,T071806,I00139,S00381,8,ct,24.0
P036,C001277,T070523,I00047,S0003,8,cans,8.0
P034,C006282,T095840,I00214,S00363,3,oz,19.5
P001,C008077,T061252,I00174,S0055,9,oz,18.0
P034,C008476,T059334,I00104,S00417,5,ct,14.0
P007,C003183,T030994,I00252,S00142,8,ct,11.0
P025,C005928,T079680,I00221,S00291,2,ct,14.0
P039,C005372,T049537,I00221,S00685,5,ct,14.0
P019,C005741,T042705,I00140,S00174,6,ct,29.0
P017,C003974,T09268,I00006,S0065,7,cans,16.25
P020,C000792,T072476,I00012,S00461,5,cans,16.25
P030,C006473,T094764,I00002,S00227,10,cans,6.75
P034,C004186,T092827,I00055,S00158,5,cans,$40.0
P031,C008489,T056612,I00009,S00124,1,cans,16.25
P032,C001294,T051492,I00134,S00245,10,ct,16.0
P023,C003156,T023685,I00059,S00552,9,bottles,22.0
P018,C008930,T075516,I00137,S00185,6,ct,24.0
P020,C008228,T097272,I00052,S0039,4,cans,40.0
P013,C004937,T022671,I00248,S00652,5,rolls,26.0
P038,C002518,T090862,I00131,S0060,7,ct,$14.0
P021,C005659,T052649,I00233,S00405,1,ct,12.0
P028,C002516,T070890,I00030,S00437,10,cans,16.0
P034,C005745,T030392,I00118,S00377,4,ct,42.0
P032,C008930,T011524,I00160,S00301,3,bags,17.0
P003,C007104,T013487,I00190,S00457,4,ct,16.0
P037,C007868,T063247,I00103,S00128,7,tubs,15.0
P028,C003212,T076408,I00161,S00493,6,Bags,17.0
P035,C008281,T046623,I00249,S00315,8,pack,16.0
P035,C007474,T059940,I00180,S00211,1,ct,19.0
P014,C005430,T034747,I00086,S0053,4,cans,18.0
P029,C007258,T021091,I00132,S00619,7,ct,14.0
P020,C001572,T048198,I00065,S00268,2,bottles,$20.0
P013,C000778,T071626,I00121,S00374,6,ct,$17.0
P008,C001184,T056076,I00244,S00658,9,oz,18.0
P004,C005903,T060414,I00219,S00458,1,ct,22.0
P006,C007755,T020402,I00197,S00160,6,bars,15.0
P002,C005413,T09974,I00108,S00206,3,oz,15.0
P033,C000742,T035359,I00236,S00690,4,tins,$12.0
P022,C008020,T025395,I00098,S00206,11,oz,10.0
P017,C003299,T059382,I00121,S00307,4,ct,17.0
P008,C001734,T00782,I00257,S00129,9,ct,21.0
P017,C002859,T037029,I00189,S00439,5,ct.,13.0
P017,C003057,T041495,I00197,S00609,3,bars,15.0
P008,C007310,T037503,I00101,S00125,9,tubs,15.0
P008,C000701,T028432,I00251,S00326,11,oz,13.0
P037,C006109,T024617,I00049,S0057,4,cans,8.0
P026,C000226,T049537,I00074,S00165,7,bottles,20.0
P027,C006038,T086676,I00218,S0044,3,ct,6.0
P019,C003641,T071227,I00207,S00291,2,ct,14.0
P024,C004427,T038537,I00027,S00220,11,cans,16.25
P037,C000603,T077541,I00096,S00638,10,bottles,20.0
P034,C006988,T091222,I00098,S00203,10,oz,10.0
P013,C008784,T046375,I00134,S00395,2,ct,16.0
