payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P011,C007091,T011988,I00195,S0023,4,ct,12.5
P019,C003970,T097023,I00140,S00606,4,ct,29.0
P013,C004018,T047752,I00070,S00636,5,bottles,17.5
P035,C002849,T019555,I00262,S0040,3,ct,$14.0
P008,C001297,T010998,I00160,S0003,11,bags,17.0
P001,C006380,T031572,I00138,S00363,10,ct,32.0
P002,C008948,T062028,I00101,S00177,5,tubs,$15.0
P013,C000949,T047537,I00009,S00247,6,cans,16.25
P001,C004097,T038915,I00027,S00417,1,cans,16.25
P012,C008108,T049832,I00240,S00433,7,ct,14.0
P010,C004056,T047708,I00145,S00439,4,ct,17.0
P001,C007466,T014953,I00165,S00275,1,bags,$16.0
P025,C002235,T00947,I00260,S00281,7,ct,15.0
P025,C001580,T075707,I00156,S00656,10,bags,17.0
P012,C008054,T077392,I00133,S00260,7,ct,15.0
P020,C002890,T062957,I00036,S00559,11,cans,16.0
P036,C004656,T069714,I00262,S00622,1,ct,14.0
P011,C005718,T04330,I00055,S00242,6,cans,40.0
P013,C004068,T055547,I00079,S00371,11,bottles,17.0
P010,C008844,T017648,I00185,S00421,10,ct,14.0
P009,C005105,T077607,I00166,S00455,8,bags,17.0
P032,C004072,T072553,I00140,S00235,5,ct,29.0
P038,C002860,T031572,I00103,S00242,2,tubs,$15.0
P029,C002395,T060217,I00218,S00462,11,ct,6.0
P038,C006676,T089926,I00104,S00326,3,ct,14.0
P016,C004879,T063393,I00260,S00493,1,ct,15.0
P021,C002713,T081132,I00058,S00720,7,bottles,22.0
P001,C007949,T02351,I00047,S00601,1,cans,8.0
P024,C005122,T00947,I00002,S00422,2,cans,6.75
P008,C006694,T089602,I00114,S00338,10,ct,44.0
P021,C007023,T095165,I00115,S00235,6,ct,53.0
P024,C008100,T09469,I00237,S00260,2,ct,16.0
P008,C002697,T047291,I00013,S00530,10,cans,6.75
P016,C006689,T063893,I00259,S00236,10,pack,26.0
P037,C004367,T094650,I00216,S00682,4,ct,16.5
P009,C004793,T089131,I00263,S00522,1,Ct,14.0
P029,C001352,T042632,I00172,S00245,6,oz,$19.0
P001,C000679,T077075,I00147,S00485,9,ct,15.0
P038,C007234,T034243,I00254,S00362,8,oz,$13.0
P021,C005531,T075669,I00087,S00592,11,bottles,15.0
P023,C001443,T064441,I00184,S00510,3,ct,$12.0
P009,C000532,T017678,I00003,S00695,8,cans,$6.75
P007,C001074,T044757,I00153,S00310,8,bags,15.0
P007,C008812,T08794,I00150,S00375,11,bags,16.0
P036,C008202,T074149,I00216,S00177,10,ct,16.5
P036,C006047,T028127,I00234,S00475,1,ct,$13.0
P002,C001892,T093213,I00260,S00308,10,ct,15.0
P027,C002150,T097129,I00095,S00305,3,botlltes,$16.0
P012,C003537,T043722,I00235,S00322,3,ct,14.0
P038,C006801,T07794,I00242,S00699,11,pk,12.0
P032,C006267,T079412,I00002,S00572,6,cans,6.75
P009,C001658,T011669,I00113,S00127,3,ct,42.0
P005,C002774,T090623,I00175,S00584,8,oz,19.0
P009,C000365,T09489,I00229,S00296,2,ct,13.0
P029,C005477,T035069,I00174,S00655,1,oz,18.0
P027,C006158,T091707,I00264,S00436,2,Ct,15.0
P033,C004467,T034291,I00176,S00380,4,ct,19.0
P014,C005070,T074149,I00147,S00128,1,ct,15.0
P033,C008849,T045721,I00066,S0054,7,bottles,20.0
P012,C004840,T011889,I00208,S0061,10,ct,14.0
P031,C002919,T069832,I00135,S00246,8,ct.,14.0
P017,C006891,T026042,I00097,S00595,3,cartons,19.0
P029,C008850,T035147,I00200,S00213,7,bars,20.0
P030,C002795,T071903,I00040,S00420,8,bottles,22.0
P012,C003102,T026317,I00072,S00155,4,bottles,20.0
P037,C004791,T07210,I00157,S00699,4,bags,17.0
P025,C006851,T086867,I00161,S00583,2,Bags,17.0
P028,C003489,T082205,I00132,S00561,9,ct,14.0
P023,C004113,T064133,I00001,S00471,8,cans,$11.5
P007,C005690,T071359,I00229,S00665,6,ct,13.0
P032,C008145,T037222,I00053,S00243,10,cans,40.0
P035,C003860,T05323,I00203,S00515,8,ct,18.0
P028,C003047,T087557,I00077,S00207,6,cans,6.75
