payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P015,C006334,T053637,I00108,S00264,6,oz,15.0
P017,C006300,T020233,I00254,S00187,10,oz,$13.0
P027,C006324,T087233,I00105,S00293,10,ct,16.5
P021,C001816,T029177,I00181,S00609,7,ct,26.0
P009,C004682,T00650,I00039,S00371,5,bottles,$26.0
P001,C004207,T078465,I00157,S00208,6,bags,17.0
P014,C006873,T054445,I00221,S00312,3,ct,14.0
P013,C006699,T073254,I00213,S0039,3,ct,12.0
P004,C007764,T092698,I00238,S0046,5,ct,$12.0
P008,C002185,T080091,I00118,S00239,10,ct,42.0
P036,C006503,T040644,I00197,S0091,5,bars,$15.0
P034,C002748,T07187,I00218,S0058,10,ct,6.0
P028,C004213,T09748,I00136,S00684,3,ct,19.5
P009,C002421,T068714,I00135,S00587,6,ct.,14.0
P032,C004303,T062104,I00026,S00479,6,cans,6.75
P019,C001873,T017808,I00146,S00404,5,ct,$21.0
P002,C007671,T049168,I00110,S00484,7,oz,$22.5
P035,C005755,T011252,I00042,S00702,2,bottles,28.0
P014,C004415,T079325,I00157,S00306,5,bags,17.0
P019,C003095,T06488,I00172,S00505,7,oz,$19.0
P013,C002807,T050147,I00069,S00278,11,bottles,17.5
P019,C009179,T094586,I00111,S00222,3,ct,16.0
P016,C004432,T06840,I00190,S0074,10,ct,16.0
P018,C007236,T060794,I00026,S0039,1,cans,$6.75
P022,C001678,T079592,I00022,S00685,8,cans,$16.25
P020,C007339,T016142,I00253,S00312,7,bags,21.0
P009,C006511,T055806,I00143,S00644,2,ct,16.0
P023,C005636,T029521,I00030,S00220,6,cans,16.0
P011,C006402,T010626,I00244,S00471,3,oz,18.0
P027,C000288,T092563,I00187,S00105,6,ct.,13.0
P003,C000762,T064708,I00257,S00656,9,ct,21.0
P037,C004790,T070942,I00124,S00696,10,ct,15.0
P027,C002504,T060941,I00091,S0009,10,bottles,$7.5
P022,C001387,T025055,I00249,S00555,5,pack,16.0
P031,C000618,T030637,I00024,S00196,1,cans,16.25
P005,C006463,T010007,I00158,S00524,2,,17.0
P015,C000274,T094655,I00130,S00125,2,ct,14.0
P033,C004972,T045557,I00231,S00537,1,pk,16.0
P034,C003845,T017871,I00008,S00693,1,cans,16.25
P020,C006322,T074243,I00012,S00372,11,cans,16.25
P007,C000606,T024104,I00234,S00644,10,ct,$13.0
P002,C002031,T042640,I00085,S00167,4,bottles,18.0
P019,C001275,T016901,I00145,S00537,1,ct,17.0
P014,C003056,T094176,I00209,S0032,4,ct,13.0
P003,C005382,T031093,I00044,S0058,2,cans,8.0
P025,C005114,T09015,I00039,S00586,8,bottles,26.0
P019,C006772,T091459,I00201,S00384,8,bars,23.0
P009,C005406,T012079,I00021,S00659,9,cans,6.75
P001,C004957,T043203,I00073,S00525,3,bottles,20.0
P034,C000905,T058730,I00069,S00571,7,bottles,17.5
P034,C004305,T00820,I00116,S00643,3,ct,$48.0
P010,C000351,T042973,I00120,S00177,8,ct,9.0
P018,C000470,T088895,I00219,S00704,9,ct,22.0
P027,C008684,T053439,I00101,S0011,11,tubs,15.0
P025,C002273,T055228,I00200,S00683,4,bars,$20.0
P025,C002516,T093573,I00237,S00420,9,ct,16.0
P027,C005020,T025899,I00220,S0087,2,ct,14.0
P009,C002156,T044891,I00164,S00623,10,ct,16.0
P016,C007885,T095076,I00037,S00578,2,cans,16.0
P024,C005469,T012688,I00106,S00684,4,oz,17.0
P015,C001565,T015075,I00150,S0037,10,bags,16.0
P026,C007528,T017904,I00174,S00370,7,oz,18.0
P014,C005435,T054687,I00081,S00234,1,bottles,29.0
P008,C002711,T039742,I00211,S00605,7,ct.,15.0
P038,C007250,T091429,I00186,S0021,9,ct,13.0
P019,C002740,T049450,I00179,S00448,3,ct,19.0
P013,C006214,T049450,I00208,S00660,11,ct,$14.0
P034,C007701,T051573,I00118,S00599,10,ct,42.0
P036,C007694,T077478,I00101,S0013,3,tubs,15.0
P022,C005021,T027575,I00054,S00651,8,cans,40.0
P015,C009176,T070669,I00245,S00602,3,rolls,26.0
P007,C009101,T068600,I00117,S00481,11,ct,46.0
P026,C003468,T016565,I00122,S00440,2,ct,15.0
P038,C003079,T015039,I00045,S00660,11,cans,8.0
P005,C003836,T099538,I00145,S00483,10,ct,17.0
P009,C004600,T025055,I00169,S00277,5,ct,17.0
P037,C002702,T082142,I00073,S00711,1,bottles,20.0
P022,C008523,T078369,I00144,S0062,1,ct,20.0
P010,C002720,T094249,I00226,S00235,11,lb,15.0
P027,C000275,T043742,I00068,S00471,1,bottles,20.0
P032,C008924,T054373,I00164,S0063,2,ct,16.0
P015,C003259,T011980,I00172,S00523,1,oz,19.0
P018,C008793,T04269,I00045,S00640,6,cans,8.0
P027,C006250,T077133,I00068,S00627,1,bottles,20.0
P039,C008813,T060802,I00165,S0084,4,bags,16.0
P029,C008470,T024972,I00073,S00562,4,bottles,20.0
P021,C007708,T037821,I00039,S0057,9,bottles,26.0
P002,C008614,T01687,I00262,S00605,8,ct,14.0
P036,C006693,T098988,I00262,S0039,1,ct,14.0
P021,C007112,T066318,I00020,S0003,10,cans,6.75
P010,C001536,T098468,I00148,S00170,2,ct,$15.0
P014,C000183,T07633,I00080,S00204,7,bottles,$22.0
P009,C008877,T086284,I00189,S00639,1,ct.,13.0
