payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P021,C008370,T085471,I00040,S00642,7,bottles,$22.0
P021,C005160,T077629,I00064,S00649,1,cans,40.0
P030,C002166,T03095,I00051,S0016,2,cans,23.0
P005,C002661,T00790,I00256,S00161,9,pack,20.0
P039,C000402,T00277,I00164,S0049,11,ct,16.0
P006,C000547,T051141,I00230,S00631,9,pk,15.0
P029,C008964,T099779,I00203,S00528,8,ct,$18.0
P033,C000606,T035722,I00176,S00485,9,ct,19.0
P037,C007162,T093161,I00232,S00193,4,ct,12.0
P033,C008002,T085790,I00141,S00696,4,ct,18.0
P005,C001365,T010339,I00223,S00580,10,ct,$13.5
P012,C004503,T013174,I00036,S00435,7,cans,16.0
P023,C006272,T07655,I00193,S00154,9,ct,18.0
P006,C008623,T021884,I00257,S00564,1,ct,21.0
P026,C004499,T095389,I00169,S00566,10,ct,17.0
P019,C005311,T015663,I00065,S00549,1,bottles,20.0
P036,C002180,T034321,I00220,S00681,9,ct,14.0
P026,C005898,T014635,I00009,S00362,10,cans,16.25
P004,C006183,T019904,I00153,S00292,3,bags,15.0
P011,C000131,T035683,I00086,S00109,6,cans,18.0
P022,C005916,T094228,I00179,S00580,3,ct,19.0
P039,C001759,T025534,I00058,S00103,7,bottles,22.0
P002,C003787,T063049,I00107,S00551,5,oz,20.0
P021,C008246,T026603,I00086,S00678,4,cans,18.0
P036,C000967,T031346,I00127,S00479,2,pk,12.5
P010,C007742,T023563,I00166,S00542,5,bags,$17.0
P008,C003192,T029391,I00001,S0049,10,cans,11.5
P024,C008101,T019556,I00012,S00712,11,cans,16.25
P010,C000932,T042813,I00208,S00614,2,ct,14.0
P002,C003956,T06410,I00233,S0088,5,ct,12.0
P030,C003468,T060386,I00036,S00125,1,cans,16.0
P027,C007852,T056491,I00071,S00379,1,bottles,17.5
P013,C008895,T01403,I00232,S00109,8,ct,12.0
P014,C003451,T030370,I00014,S00636,6,cans,6.75
P033,C008486,T057459,I00084,S00517,3,bottles,18.0
P013,C004746,T079867,I00003,S00260,8,cans,$6.75
P019,C003986,T028577,I00085,S00572,4,bottles,18.0
P010,C006995,T04033,I00066,S00375,10,bottles,$20.0
P026,C001768,T086201,I00204,S00474,6,ct,17.0
P024,C004867,T025618,I00110,S00160,2,oz,22.5
P020,C006975,T051141,I00016,S00703,5,cans,16.25
P001,C001662,T082729,I00238,S00475,4,ct,$12.0
P011,C006353,T064862,I00233,S0008,1,ct,12.0
P030,C008447,T046313,I00024,S00610,1,cans,$16.25
P039,C003469,T060873,I00068,S00425,8,bottles,20.0
P007,C001636,T067363,I00204,S00689,6,ct,17.0
P002,C005077,T036952,I00026,S00569,2,cans,6.75
P016,C005640,T069825,I00143,S00215,3,ct,16.0
P014,C006998,T093161,I00204,S00587,4,ct,17.0
P003,C005914,T032271,I00133,S00420,5,ct,15.0
P034,C002225,T033980,I00176,S00542,10,ct,19.0
P006,C000511,T046197,I00214,S00547,9,oz,19.5
P002,C003931,T084272,I00137,S00136,2,ct,24.0
P001,C002181,T07063,I00249,S00688,10,pack,16.0
P027,C006655,T011763,I00221,S00425,9,ct,14.0
P002,C004373,T049661,I00002,S00657,1,cans,6.75
P026,C008160,T038679,I00215,S00369,11,ct.,14.0
P010,C001890,T098978,I00251,S0087,8,oz,13.0
P011,C004691,T018703,I00151,S00649,7,bags,17.0
P013,C001937,T016999,I00137,S0080,2,ct,24.0
P023,C003463,T016541,I00263,S00474,7,Ct,14.0
P033,C007170,T014339,I00145,S00604,10,ct,17.0
P025,C001770,T019394,I00180,S0035,10,ct,19.0
P012,C004495,T090477,I00115,S0024,8,ct,53.0
P005,C003181,T013882,I00104,S0070,5,ct,14.0
P017,C004474,T010263,I00240,S0013,9,ct,14.0
P003,C008361,T067701,I00228,S00478,10,pk,14.0
P022,C001457,T077053,I00215,S00325,8,ct.,14.0
P030,C005306,T08706,I00256,S00170,1,pack,20.0
P015,C002497,T066303,I00103,S00232,5,tubs,$15.0
P005,C007946,T018901,I00211,S0058,6,ct.,15.0
P016,C005299,T049116,I00192,S00482,8,ct,24.0
P010,C001761,T087005,I00237,S00387,2,ct,16.0
P016,C005158,T026187,I00059,S00713,1,bottles,22.0
P012,C003973,T04096,I00030,S00487,5,cans,16.0
P036,C003713,T068788,I00230,S00202,2,pk,15.0
P005,C007521,T067412,I00034,S00142,7,cans,16.0
P005,C001240,T030221,I00203,S00105,9,ct,18.0
P019,C006880,T083236,I00061,S0082,5,cans,55.0
P012,C005760,T048882,I00167,S0088,10,ct,14.0
P022,C008370,T073493,I00077,S00334,8,cans,6.75
P024,C001415,T09547,I00031,S00367,8,cans,16.0
P028,C003442,T084468,I00238,S00663,5,ct,12.0
P013,C006605,T090858,I00100,S00362,4,oz.,10.0
P008,C000048,T04584,I00124,S00301,1,ct,15.0
P035,C005005,T033664,I00047,S00202,1,cans,8.0
P015,C002922,T071408,I00214,S00537,11,oz,19.5
P022,C007095,T057313,I00144,S00558,7,ct,20.0
P007,C004324,T066310,I00023,S00203,3,cans,6.75
P009,C003124,T054484,I00067,S00309,9,bottles,8.0
P019,C005157,T052015,I00058,S00543,9,bottles,22.0
P030,C000880,T080416,I00109,S00370,7,oz,17.0
P017,C002996,T04529,I00044,S0096,10,cans,$8.0
P033,C005649,T034853,I00173,S00542,5,ct,19.0
P028,C000612,T098500,I00034,S00565,5,cans,16.0
P031,C003890,T088703,I00011,S0026,5,cans,6.75
P008,C002816,T087746,I00124,S00196,8,ct,15.0
P002,C004508,T055512,I00014,S00348,11,cans,6.75
P013,C007154,T028931,I00184,S00485,8,ct,12.0
P003,C002737,T068084,I00154,S00217,2,Bags,15.0
