payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P030,C006389,T044719,I00203,S00432,7,ct,18.0
P012,C002073,T056266,I00198,S00421,8,ct,$12.0
P032,C004604,T030649,I00008,S00462,4,cans,16.25
P011,C006686,T023591,I00172,S00634,7,oz,19.0
P033,C008391,T038761,I00007,S0018,7,cans,6.75
P014,C008142,T017675,I00043,S0023,8,bottles,$24.0
P011,C003320,T077007,I00247,S00500,7,oz,15.0
P031,C004746,T098169,I00263,S00467,8,Ct,14.0
P030,C002821,T078320,I00167,S0075,11,ct,14.0
P019,C005174,T035693,I00237,S00176,4,ct,$16.0
P012,C008831,T06875,I00057,S00675,10,bottles,24.0
P006,C001576,T012251,I00210,S00149,6,ct,$15.0
P038,C007813,T019762,I00047,S00667,6,cans,8.0
P005,C007030,T041912,I00177,S00682,10,ct,$35.0
P010,C001364,T014715,I00120,S0022,11,ct,9.0
P029,C000740,T044630,I00047,S00469,1,cans,8.0
P011,C009010,T082354,I00013,S00535,2,cans,$6.75
P010,C001490,T078549,I00183,S0007,11,ct,35.0
P007,C003451,T021122,I00201,S00482,7,bars,23.0
P008,C007432,T046140,I00175,S00457,5,oz,19.0
P025,C000659,T049848,I00135,S00421,4,ct.,14.0
P019,C000293,T040875,I00159,S00156,8,bags,17.0
P031,C004854,T055139,I00032,S00177,2,cans,16.0
P022,C005592,T015680,I00110,S00456,7,oz,22.5
P036,C000320,T058552,I00170,S00585,8,ct.,15.0
P006,C004288,T093650,I00186,S00632,5,ct,13.0
P008,C001935,T015757,I00074,S00467,1,bottles,20.0
P018,C001114,T052715,I00258,S00435,7,pk,21.0
P013,C001057,T011354,I00007,S0025,10,cans,$6.75
P033,C001134,T056430,I00243,S00573,9,oz,16.0
P039,C004969,T078549,I00193,S00247,6,ct,18.0
P029,C000305,T079582,I00013,S00611,10,cans,6.75
P024,C003896,T065882,I00180,S00625,2,ct,19.0
P012,C004656,T058509,I00078,S00627,1,bottles,17.0
P037,C006485,T086850,I00171,S0084,6,ct,16.0
P039,C000716,T072724,I00108,S00145,6,oz,15.0
P009,C001604,T017924,I00042,S00144,10,bottles,28.0
P030,C003076,T011809,I00115,S00327,10,ct,53.0
