payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P018,C003780,T040585,I00006,S00198,1,cans,16.25
P024,C000702,T090957,I00257,S00250,4,ct,21.0
P011,C004345,T074387,I00205,S00396,8,ct,16.0
P033,C004976,T022182,I00048,S00233,3,cans,8.0
P016,C005549,T011148,I00083,S00215,10,bottles,14.0
P027,C001747,T076587,I00006,S0018,1,cans,$16.25
P024,C001666,T028224,I00138,S00394,9,ct,32.0
P011,C002344,T072235,I00214,S0061,9,oz,19.5
P020,C009129,T063786,I00028,S00111,9,cans,6.75
P002,C005751,T074435,I00229,S0050,1,ct,13.0
P018,C003035,T037776,I00049,S0080,1,cans,8.0
P012,C005885,T038950,I00080,S00392,4,bottles,$22.0
P029,C007710,T083943,I00022,S00206,10,cans,$16.25
P019,C007816,T09262,I00187,S00265,3,ct.,13.0
P019,C002548,T076588,I00080,S00202,4,bottles,22.0
P019,C003847,T052252,I00238,S00611,6,ct,12.0
P015,C001891,T071892,I00112,S00247,9,ct.,14.0
P009,C003281,T095644,I00122,S0090,8,ct,15.0
P022,C007295,T026734,I00019,S00158,8,cans,6.75
P016,C003447,T076800,I00129,S00352,5,pk,18.0
P007,C002770,T076607,I00262,S00700,3,ct,14.0
P037,C004797,T073023,I00030,S00392,3,cans,16.0
P006,C007704,T050343,I00108,S00673,3,oz,15.0
P037,C005118,T053856,I00199,S0082,7,ct,15.0
P014,C003729,T063786,I00083,S00721,10,bottles,14.0
P030,C008455,T078491,I00008,S00628,4,cans,16.25
P008,C007409,T046407,I00212,S00335,10,ct,12.0
P033,C006178,T035717,I00192,S0056,2,ct,24.0
P020,C008909,T042579,I00233,S00200,3,ct,12.0
P009,C004355,T092329,I00162,S00642,5,Bags,16.0
P027,C009046,T095290,I00052,S00624,2,cans,40.0
P005,C004820,T070743,I00209,S00455,9,ct,13.0
P018,C005391,T020412,I00167,S00570,4,ct,14.0
P006,C000075,T091079,I00087,S00134,3,bottles,15.0
P004,C003426,T088115,I00162,S00578,7,Bags,16.0
P036,C004321,T074281,I00223,S00709,8,ct,$13.5
P017,C000018,T014377,I00197,S00205,4,bars,15.0
P012,C002018,T057871,I00041,S00651,1,bottles,23.0
P014,C001991,T093079,I00134,S00268,4,ct,16.0
P026,C006614,T082863,I00060,S00335,6,bottles,22.0
P029,C007491,T036117,I00183,S00615,11,ct,35.0
P012,C000646,T072220,I00043,S00703,8,bottles,24.0
P017,C005481,T050020,I00211,S00640,2,ct.,15.0
P016,C007251,T089368,I00116,S00423,8,ct,48.0
P020,C008361,T084776,I00184,S00201,11,ct,12.0
P029,C002325,T090931,I00001,S00190,7,cans,11.5
P018,C002448,T080016,I00056,S0055,11,bottles,24.0
P014,C000742,T098250,I00178,S00296,9,ct,26.0
