payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P029,C002536,T088785,I00204,S00136,3,ct,17.0
P024,C006739,T041486,I00184,S0081,10,ct,12.0
P018,C001555,T030724,I00218,S00578,4,ct,6.0
P017,C006381,T055306,I00082,S00334,11,ct,15.0
P019,C004536,T036696,I00065,S00147,6,bottles,$20.0
P022,C001039,T086653,I00020,S0089,4,cans,6.75
P026,C007295,T031264,I00197,S00507,8,bars,15.0
P019,C004555,T046178,I00033,S00369,7,cans,16.0
P037,C008722,T061993,I00162,S00421,6,Bags,16.0
P003,C006764,T035220,I00155,S0087,3,bags,17.0
P039,C001051,T081598,I00002,S00221,8,cans,6.75
P033,C000649,T097573,I00180,S00641,11,ct,19.0
P022,C004347,T035214,I00200,S00322,1,bars,20.0
P001,C002971,T087890,I00033,S00560,2,cans,16.0
P021,C005256,T052770,I00065,S00475,10,bottles,20.0
P007,C006041,T080365,I00033,S00261,6,cans,16.0
P024,C002307,T04115,I00073,S00233,1,bottles,20.0
P020,C002002,T025650,I00170,S0086,8,ct.,15.0
P032,C005892,T015358,I00138,S00189,5,ct,32.0
P011,C005325,T054011,I00103,S0022,1,tubs,15.0
P028,C007183,T084626,I00032,S00382,9,cans,16.0
P025,C000508,T047632,I00223,S00392,4,ct,13.5
P033,C006491,T011434,I00048,S0022,2,cans,8.0
P037,C004312,T059196,I00122,S00622,7,ct,15.0
P024,C000561,T025650,I00204,S00399,3,ct,17.0
P029,C001582,T021184,I00111,S00711,1,ct,16.0
P014,C005090,T055705,I00120,S00623,6,ct,9.0
P032,C008806,T014065,I00194,S00158,5,bars,23.0
P003,C008136,T044796,I00009,S00387,6,cans,16.25
P019,C008492,T099342,I00253,S00344,7,bags,21.0
P005,C004869,T061045,I00018,S00135,2,cans,6.75
P035,C001677,T055306,I00082,S00267,9,ct,15.0
P037,C007227,T039239,I00075,S00149,1,cans,15.5
P034,C008186,T030724,I00196,S00270,10,ct,16.0
P012,C007570,T098555,I00211,S00201,7,ct.,15.0
P001,C007557,T039753,I00232,S00690,4,ct,12.0
P021,C006043,T011558,I00210,S00259,4,ct,15.0
P011,C004443,T062838,I00163,S00548,9,bags,15.0
P017,C007043,T057523,I00231,S00128,6,pk,16.0
P002,C005170,T064653,I00057,S00307,11,bottles,24.0
P022,C005920,T032450,I00025,S00509,8,cans,11.5
P001,C005553,T02456,I00240,S00712,8,ct,14.0
P034,C008354,T077606,I00042,S0058,6,bottles,28.0
P036,C009005,T063998,I00179,S00457,3,ct,19.0
P036,C009116,T01560,I00151,S00269,5,bags,17.0
P009,C002966,T023058,I00232,S00587,8,ct,12.0
P029,C002217,T060310,I00051,S00257,6,cans,23.0
P022,C007185,T047712,I00185,S00286,3,ct,14.0
P023,C004784,T096292,I00250,S00199,9,pack,19.5
P006,C005973,T019390,I00016,S00190,6,cans,16.25
P024,C008392,T017026,I00179,S00705,6,ct,$19.0
P025,C000294,T034701,I00115,S00229,8,ct,53.0
P024,C007165,T026587,I00138,S00674,1,ct,32.0
P008,C002668,T00648,I00049,S00471,8,cans,8.0
P023,C008955,T08252,I00003,S0029,7,cans,6.75
P032,C005374,T052029,I00191,S00560,4,bars,24.0
P024,C004581,T016708,I00102,S00391,7,tubs,16.0
P010,C008928,T022910,I00121,S00303,10,ct,17.0
P034,C008708,T063068,I00093,S00118,1,bottles,13.0
P039,C001201,T047749,I00014,S00624,8,cans,6.75
P009,C002489,T091224,I00171,S00590,1,ct,$16.0
P026,C002423,T049720,I00194,S0099,5,bars,23.0
P026,C001034,T090851,I00223,S00275,11,ct,13.5
P018,C004490,T091304,I00027,S00558,3,cans,16.25
P037,C003126,T074908,I00149,S00529,4,ct,15.0
P037,C006290,T065176,I00256,S0010,8,pack,20.0
P021,C001832,T023075,I00110,S00130,1,oz,22.5
P024,C001505,T040994,I00015,S00254,4,cans,6.75
P036,C004985,T085571,I00012,S00575,5,cans,16.25
P027,C003756,T013564,I00013,S00664,3,cans,$6.75
P008,C001315,T028481,I00161,S00258,10,Bags,17.0
P030,C007051,T06499,I00070,S00217,2,bottles,17.5
P028,C008305,T027758,I00251,S00464,9,oz,13.0
P026,C001759,T067842,I00131,S00565,2,ct,14.0
P030,C007371,T094088,I00170,S0003,5,ct.,15.0
P032,C004371,T025435,I00079,S0044,10,bottles,17.0
P033,C009021,T01142,I00218,S00335,9,ct,$6.0
P003,C006374,T096409,I00218,S00506,3,ct,6.0
P021,C006756,T099342,I00077,S00210,10,cans,6.75
P038,C005480,T064337,I00198,S00645,8,ct,12.0
P007,C005318,T021120,I00207,S00176,4,ct,14.0
P001,C007482,T036696,I00095,S00290,3,botlltes,16.0
P028,C003405,T03788,I00022,S00694,11,cans,16.25
P034,C004842,T090417,I00225,S00127,3,ct,17.0
P025,C008051,T053120,I00036,S00223,1,cans,16.0
P006,C006820,T045637,I00216,S00254,7,ct,16.5
P036,C007187,T017976,I00098,S00322,1,oz,10.0
P035,C000247,T022401,I00012,S00215,5,cans,16.25
P023,C006185,T06542,I00185,S00173,1,ct,14.0
P024,C009136,T049840,I00100,S0077,11,oz.,10.0
P005,C008605,T068182,I00238,S00386,9,ct,12.0
P020,C005255,T057178,I00151,S00466,9,bags,17.0
P014,C000355,T013203,I00147,S00253,1,ct,15.0
P033,C000764,T04966,I00022,S0052,6,cans,16.25
P025,C008159,T084903,I00041,S00636,7,bottles,23.0
P008,C003754,T016973,I00018,S00570,3,cans,6.75
P004,C000411,T091550,I00057,S00452,11,bottles,24.0
P010,C006173,T079640,I00122,S00594,7,ct,$15.0
P006,C001773,T015358,I00180,S00311,1,ct,19.0
P008,C000894,T042073,I00227,S00462,6,pk,$15.0
P037,C002459,T024977,I00024,S00398,2,cans,16.25
P013,C005882,T085725,I00149,S00548,1,ct,15.0
P032,C001844,T066241,I00047,S00351,8,cans,8.0
P019,C007451,T01546,I00168,S00189,10,ct,18.0
P039,C000391,T084293,I00006,S00567,3,cans,16.25
P037,C007765,T028518,I00192,S00427,7,ct,24.0
P025,C000846,T033360,I00127,S0096,10,pk,12.5
P037,C000788,T012993,I00042,S00334,8,bottles,28.0
P014,C005589,T09088,I00018,S00346,10,cans,6.75
P002,C005540,T013062,I00090,S00186,11,bottles,9.0
P038,C005763,T023075,I00008,S00485,1,cans,16.25
P020,C002880,T027914,I00221,S00622,6,ct,14.0
P009,C001560,T017195,I00220,S00506,1,ct,14.0
P026,C005566,T039599,I00054,S00431,5,cans,40.0
P020,C001965,T091304,I00007,S00190,10,cans,6.75
P015,C000426,T055514,I00048,S00473,8,cans,8.0
P021,C005696,T091558,I00107,S00479,3,oz,20.0
P001,C004807,T022286,I00214,S00688,8,oz,19.5
P034,C002149,T092902,I00166,S00188,10,bags,17.0
P007,C000701,T049720,I00131,S00299,9,ct,14.0
P009,C009053,T063068,I00205,S00331,2,ct,16.0
P013,C006380,T047712,I00150,S00540,6,bags,$16.0
P020,C004202,T045416,I00241,S00405,1,ct,12.0
P030,C003587,T045042,I00179,S00159,2,ct,19.0
P022,C003113,T03788,I00129,S00361,8,pk,18.0
P013,C005582,T054068,I00016,S0085,3,cans,16.25
P033,C000511,T013060,I00211,S00141,2,ct.,15.0
P024,C001472,T09299,I00038,S0069,2,bottles,23.0
P029,C002330,T051632,I00066,S0002,7,bottles,$20.0
P019,C004714,T015553,I00077,S00493,7,cans,6.75
P008,C006822,T072988,I00167,S0040,9,ct,$14.0
P015,C007690,T044544,I00246,S00499,6,ct,20.0
P032,C005261,T011328,I00140,S00233,8,ct,29.0
P032,C004991,T030056,I00059,S00435,8,bottles,22.0
P019,C000686,T026410,I00092,S00332,9,bottles,10.0
P017,C003619,T049110,I00105,S00654,2,ct,16.5
P030,C006164,T032958,I00199,S0013,4,ct,15.0
P016,C006083,T047800,I00170,S00207,11,ct.,15.0
P004,C007143,T033070,I00121,S00374,2,ct,17.0
P004,C001275,T033848,I00200,S0089,6,bars,20.0
P028,C008626,T091518,I00236,S00508,8,tins,12.0
P035,C006117,T028664,I00238,S00406,2,ct,12.0
P036,C000055,T028925,I00106,S00152,3,oz,17.0
P013,C001915,T033322,I00011,S00611,11,cans,6.75
P008,C007452,T073194,I00069,S00103,4,bottles,17.5
P008,C003514,T031084,I00068,S00146,7,bottles,20.0
P035,C000837,T063731,I00145,S00156,10,ct,17.0
P016,C006996,T048290,I00008,S00219,9,cans,$16.25
P035,C001780,T074110,I00165,S00330,1,bags,16.0
P025,C002634,T077094,I00245,S00385,2,rolls,26.0
P036,C008650,T075466,I00034,S00368,2,cans,$16.0
P022,C008687,T038230,I00221,S0005,4,ct,$14.0
P014,C008469,T027876,I00047,S00131,1,cans,8.0
P011,C008643,T014376,I00200,S00109,6,bars,20.0
P034,C004313,T05450,I00214,S00430,9,oz,19.5
P037,C001684,T035220,I00213,S00418,11,ct,12.0
P011,C004033,T050006,I00120,S00712,5,ct,9.0
P016,C008202,T092161,I00154,S0088,6,Bags,15.0
P030,C000275,T052575,I00179,S00567,8,ct,19.0
P017,C004703,T013277,I00219,S00602,11,ct,22.0
P028,C001428,T033060,I00235,S00277,10,ct,$14.0
P033,C006736,T032958,I00020,S00410,5,cans,6.75
P032,C007249,T090804,I00060,S00339,2,bottles,22.0
P035,C001148,T094665,I00005,S00548,9,cans,6.75
P035,C002675,T019390,I00173,S00678,6,ct,19.0
P020,C008391,T059553,I00020,S00391,8,cans,6.75
P039,C008992,T075138,I00008,S00125,4,cans,16.25
