payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P008,C003923,T086252,I00029,S00674,8,cans,11.5
P020,C008196,T035053,I00114,S00524,6,ct,44.0
P011,C003293,T082761,I00064,S0022,6,cans,40.0
P004,C005323,T07137,I00106,S0069,1,oz,17.0
P013,C001717,T038534,I00228,S0076,10,pk,14.0
P024,C002491,T011888,I00036,S0083,5,cans,16.0
P032,C004226,T052901,I00246,S0090,5,ct,20.0
P003,C008626,T08961,I00046,S00445,3,cans,8.0
P036,C006959,T072968,I00220,S0078,10,ct,14.0
P007,C005399,T052602,I00031,S00308,10,cans,16.0
P012,C006894,T01622,I00087,S00154,5,bottles,15.0
P004,C000090,T081911,I00180,S00674,9,ct,$19.0
P010,C005008,T081339,I00032,S00528,1,cans,16.0
P014,C006706,T049507,I00159,S00346,8,bags,17.0
P009,C001372,T087703,I00121,S00159,2,ct,17.0
P018,C000559,T096498,I00209,S00328,2,ct,13.0
P017,C002532,T065364,I00211,S00557,5,ct.,15.0
P019,C002896,T01268,I00179,S00457,4,ct,19.0
P029,C000919,T086671,I00162,S00323,10,Bags,16.0
P039,C002254,T087537,I00031,S00649,8,cans,16.0
P032,C008126,T046884,I00013,S00659,11,cans,6.75
P017,C001374,T092189,I00127,S00631,2,pk,12.5
P036,C006681,T01363,I00112,S0030,10,ct.,14.0
P018,C001285,T070599,I00093,S00318,4,bottles,13.0
P014,C003116,T032288,I00086,S00169,6,cans,18.0
P009,C005747,T028046,I00202,S00318,9,ct.,12.0
P038,C002718,T026107,I00237,S00494,3,ct,16.0
P009,C006653,T025093,I00050,S00473,5,cans,8.0
P024,C006145,T02548,I00028,S00492,8,cans,6.75
P002,C003069,T035658,I00166,S00113,8,bags,$17.0
P012,C003468,T090039,I00149,S0063,6,ct,$15.0
P022,C006363,T067235,I00241,S00688,1,ct,12.0
P013,C008310,T032288,I00004,S00394,8,cans,6.75
P026,C004815,T06593,I00192,S00563,1,ct,24.0
P005,C006646,T021547,I00178,S00681,10,ct,$26.0
P018,C008259,T06469,I00094,S0077,7,bottles,11.0
P033,C002595,T02209,I00246,S0077,2,ct,20.0
P021,C001626,T056947,I00180,S00587,2,ct,19.0
P014,C004335,T09246,I00039,S00406,6,bottles,26.0
P022,C000181,T011251,I00248,S0053,6,rolls,26.0
P028,C007726,T081451,I00110,S00223,3,oz,22.5
P039,C006524,T07180,I00248,S00235,8,rolls,26.0
P024,C001013,T095411,I00156,S00198,8,bags,17.0
P037,C007393,T062769,I00226,S00274,6,lb,15.0
P009,C009179,T058916,I00204,S00115,11,ct,17.0
P029,C004568,T023077,I00029,S00625,4,cans,11.5
P016,C007615,T014818,I00197,S00509,8,bars,15.0
P036,C009068,T01980,I00241,S00475,11,ct,12.0
P010,C005831,T060861,I00086,S00476,10,cans,18.0
P007,C004604,T08780,I00035,S00692,3,cans,16.0
P023,C006591,T071932,I00193,S00353,9,ct,18.0
P037,C003232,T051904,I00091,S00563,3,bottles,7.5
P024,C000726,T032649,I00155,S00457,9,bags,17.0
P020,C001416,T041672,I00135,S0044,3,ct.,14.0
P002,C004724,T033412,I00263,S00695,2,Ct,14.0
P002,C001578,T077765,I00250,S00711,11,pack,19.5
P034,C008562,T095642,I00086,S00668,2,cans,18.0
P019,C007985,T028229,I00260,S00232,2,ct,15.0
P002,C003743,T038088,I00210,S00571,3,ct,$15.0
P005,C007429,T043507,I00123,S00152,7,ct,45.0
P016,C008591,T094746,I00107,S00606,4,oz,20.0
P031,C002125,T067151,I00189,S00701,6,ct.,13.0
P001,C008765,T036241,I00093,S0013,11,bottles,$13.0
P003,C002274,T049145,I00124,S00418,7,ct,15.0
P008,C002258,T065697,I00184,S00608,9,ct,12.0
P037,C003496,T023789,I00164,S00601,8,ct,16.0
P018,C008719,T049888,I00026,S00175,1,cans,6.75
P010,C001037,T017575,I00129,S00348,10,pk,18.0
P035,C002950,T084237,I00073,S00131,9,bottles,$20.0
P009,C000354,T028727,I00131,S00505,3,ct,14.0
P014,C007983,T021030,I00102,S00329,11,tubs,16.0
P036,C004085,T083952,I00006,S00630,2,cans,16.25
P016,C004300,T049708,I00232,S00391,2,ct,12.0
P026,C003810,T076020,I00193,S00590,6,ct,18.0
P010,C000270,T058916,I00126,S00434,8,ct,25.0
P001,C008038,T038534,I00091,S00451,10,bottles,7.5
P021,C005882,T016850,I00031,S00147,10,cans,16.0
P027,C007764,T065272,I00202,S00233,10,ct.,12.0
P031,C001867,T043787,I00086,S00492,8,cans,18.0
P025,C002327,T088908,I00200,S00606,11,bars,20.0
P029,C004123,T046383,I00168,S00239,3,ct,18.0
P035,C006555,T079650,I00061,S00517,7,cans,$55.0
P030,C002867,T069881,I00027,S00688,4,cans,16.25
P009,C004788,T05381,I00074,S00489,9,bottles,20.0
P034,C005159,T016722,I00161,S00440,7,Bags,17.0
P032,C004876,T066181,I00195,S00397,3,ct,$12.5
P025,C000574,T031022,I00217,S00440,7,oz,20.5
P007,C007079,T044688,I00044,S00410,11,cans,8.0
P028,C006774,T012152,I00172,S00548,2,oz,19.0
P016,C003215,T042754,I00257,S00502,6,ct,21.0
P012,C005033,T043054,I00257,S00342,10,ct,21.0
P007,C000631,T038786,I00162,S00421,11,Bags,16.0
P036,C002054,T09904,I00094,S00543,6,bottles,11.0
P009,C004394,T095508,I00120,S00188,6,ct,9.0
P039,C007336,T033251,I00260,S00285,2,ct,15.0
P026,C003474,T090821,I00244,S0036,3,oz,18.0
P027,C008869,T067220,I00060,S00554,8,bottles,22.0
P033,C000974,T082269,I00205,S00356,11,ct,16.0
P010,C002855,T01363,I00146,S00281,11,ct,21.0
P024,C005382,T017340,I00176,S00601,6,ct,19.0
P012,C003922,T084934,I00113,S00465,9,ct,42.0
P023,C002762,T02092,I00167,S00112,8,ct,14.0
P015,C006144,T046205,I00177,S00365,8,ct,35.0
P035,C002466,T045730,I00170,S00602,3,ct.,15.0
P013,C008652,T017145,I00257,S00333,8,ct,21.0
P024,C007442,T019658,I00025,S0008,9,cans,11.5
P026,C008091,T091975,I00138,S0090,3,ct,32.0
P032,C000835,T036800,I00161,S00273,8,Bags,17.0
P012,C007988,T060792,I00160,S00361,2,bags,17.0
P012,C005295,T015356,I00198,S00249,8,ct,12.0
P010,C002963,T00677,I00167,S00321,11,ct,14.0
P027,C006241,T046143,I00151,S00714,6,bags,17.0
P029,C001864,T020257,I00004,S00274,7,cans,6.75
P035,C006983,T031267,I00221,S00649,10,ct,14.0
P024,C004141,T037746,I00215,S00387,5,ct.,$14.0
P020,C008242,T015880,I00092,S00135,5,bottles,10.0
P008,C008455,T038507,I00261,S00158,11,ct,33.0
P022,C007473,T016693,I00083,S00335,1,bottles,14.0
P033,C006439,T088733,I00052,S00636,3,cans,40.0
P015,C008513,T039502,I00185,S00503,9,ct,14.0
P019,C007842,T061413,I00262,S00312,1,ct,14.0
P019,C003073,T048289,I00074,S00614,10,bottles,20.0
P012,C002535,T06030,I00213,S00358,1,ct,12.0
P020,C003869,T096768,I00192,S00238,10,ct,24.0
P034,C007318,T062368,I00242,S00298,7,pk,12.0
P006,C008818,T062971,I00161,S00358,11,Bags,17.0
P032,C007789,T029136,I00055,S00495,8,cans,40.0
P009,C004642,T041465,I00127,S0089,1,pk,12.5
P037,C007432,T057965,I00025,S0040,5,cans,11.5
P032,C003338,T049145,I00035,S00233,5,cans,16.0
P010,C003290,T017438,I00134,S00120,7,ct,16.0
P035,C000565,T084242,I00184,S00280,6,ct,12.0
P019,C008412,T076683,I00238,S00390,5,ct,12.0
P034,C006201,T060792,I00117,S0071,11,ct,46.0
P023,C007335,T035611,I00083,S00347,2,bottles,14.0
P039,C004921,T063517,I00180,S00620,5,ct,19.0
P002,C002639,T075279,I00176,S00328,7,ct,19.0
P012,C001374,T095411,I00159,S0001,8,bags,17.0
P019,C004003,T07953,I00077,S00212,2,cans,$6.75
P016,C005785,T015093,I00122,S00133,3,ct,15.0
P002,C008330,T07170,I00151,S00287,3,bags,17.0
P007,C002223,T03464,I00104,S00471,7,ct,14.0
P039,C004659,T045150,I00240,S00471,1,ct,$14.0
P002,C000340,T026173,I00162,S00716,8,Bags,16.0
P009,C005798,T014329,I00059,S00535,5,bottles,22.0
P021,C007329,T00978,I00216,S00521,4,ct,16.5
P007,C001815,T017340,I00217,S00722,11,oz,20.5
P038,C002018,T040032,I00077,S00449,10,cans,6.75
P026,C007939,T055698,I00050,S0020,1,cans,8.0
P032,C003541,T065020,I00213,S00689,3,ct,12.0
P021,C003701,T013365,I00250,S00180,5,pack,19.5
P016,C007871,T038354,I00166,S00519,5,bags,17.0
P034,C001772,T065077,I00198,S0089,11,ct,12.0
P037,C001461,T054394,I00091,S00553,9,bottles,7.5
P033,C005617,T054990,I00030,S00700,10,cans,16.0
P010,C003019,T069124,I00078,S00268,11,bottles,17.0
P023,C004590,T027450,I00251,S00626,9,oz,13.0
P037,C002571,T038048,I00012,S00201,10,cans,16.25
P002,C005373,T031953,I00030,S00486,11,cans,16.0
P039,C007182,T030057,I00099,S00171,9,oz,6.0
P021,C003311,T094832,I00236,S00356,11,tins,12.0
P018,C009177,T068938,I00072,S00718,5,bottles,20.0
P016,C004777,T019073,I00059,S00418,5,bottles,22.0
