payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P003,C001054,T052493,I00202,S00378,6,ct.,12.0
P025,C004564,T077537,I00223,S00262,3,ct,13.5
P023,C003486,T027659,I00247,S00169,4,oz,15.0
P032,C004978,T084166,I00199,S00629,3,ct,15.0
P018,C008081,T015954,I00087,S00720,7,bottles,15.0
P032,C001802,T081026,I00085,S00416,3,bottles,18.0
P030,C003783,T038835,I00178,S00563,5,ct,26.0
P004,C003539,T079949,I00126,S00391,8,ct,25.0
P035,C007498,T083344,I00157,S00217,6,bags,17.0
P012,C009154,T043885,I00202,S00712,10,ct.,12.0
P010,C005833,T06876,I00024,S00544,4,cans,16.25
P032,C003698,T047947,I00228,S00280,2,pk,14.0
P034,C006953,T049726,I00188,S00510,4,ct,14.0
P015,C006590,T047831,I00090,S00118,10,bottles,9.0
P020,C007253,T094707,I00068,S00121,2,bottles,20.0
P032,C007047,T036972,I00026,S0059,8,cans,6.75
P034,C006206,T049246,I00127,S00451,8,pk,12.5
P012,C004843,T026264,I00089,S00491,8,bottles,9.0
P028,C000848,T059079,I00264,S00591,1,Ct,15.0
P035,C007086,T075124,I00013,S00151,1,cans,6.75
P023,C007614,T037490,I00235,S0037,8,ct,14.0
P017,C002165,T030703,I00219,S00597,11,ct,22.0
P029,C001580,T015891,I00059,S00241,3,bottles,22.0
P032,C008797,T057912,I00191,S00251,6,bars,24.0
P013,C005541,T05049,I00074,S00296,10,bottles,20.0
P028,C006948,T059829,I00181,S00413,9,ct,26.0
P003,C001349,T082555,I00175,S00213,8,oz,19.0
P033,C006388,T025714,I00234,S00697,8,ct,13.0
P038,C003156,T092551,I00077,S00704,6,cans,6.75
P006,C004213,T027260,I00147,S0034,7,ct,15.0
P023,C008665,T073659,I00073,S00234,8,bottles,20.0
P017,C007753,T039286,I00178,S00303,1,ct,26.0
P004,C004920,T075124,I00252,S00681,6,ct,11.0
P008,C008230,T091387,I00051,S00571,6,cans,23.0
P021,C000379,T035878,I00099,S00418,3,oz,6.0
P005,C002841,T081026,I00085,S00322,9,bottles,18.0
P013,C007289,T070754,I00005,S00119,7,cans,6.75
P015,C001600,T035912,I00179,S00217,8,ct,19.0
P010,C000223,T063910,I00203,S00372,4,ct,18.0
P030,C001065,T037323,I00210,S00365,4,ct,15.0
P002,C008820,T069162,I00244,S00246,11,oz,18.0
