payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P038,C003464,T079538,I00078,S00249,1,bottles,$17.0
P027,C004606,T067906,I00015,S00482,3,cans,6.75
P012,C002744,T011909,I00254,S00698,6,oz,13.0
P035,C004455,T070691,I00171,S00119,8,ct,16.0
P012,C004624,T071360,I00098,S00701,5,oz,10.0
P024,C000015,T086533,I00046,S00623,6,cans,$8.0
P027,C003214,T081710,I00242,S00656,4,pk,12.0
P015,C007106,T041883,I00244,S00396,6,oz,18.0
P015,C007010,T048722,I00170,S00509,9,ct.,15.0
P036,C006557,T050963,I00101,S0066,9,tubs,$15.0
P005,C004935,T015319,I00240,S00352,5,ct,14.0
P014,C007819,T081433,I00007,S00676,1,cans,6.75
P027,C005104,T09733,I00161,S00262,11,Bags,17.0
P038,C008562,T064537,I00134,S0052,5,ct,16.0
P008,C007017,T012429,I00204,S0061,1,ct,$17.0
P002,C001263,T00414,I00210,S0053,10,ct,15.0
P028,C004468,T042205,I00045,S00364,1,cans,$8.0
P005,C004405,T015259,I00124,S00531,4,ct,15.0
P022,C005618,T049900,I00116,S00363,6,ct,48.0
P021,C002703,T073943,I00220,S00388,6,ct,14.0
P036,C001890,T05405,I00091,S00463,6,bottles,7.5
P017,C008799,T058596,I00228,S00706,9,pk,14.0
P024,C001787,T026200,I00132,S00439,2,ct,14.0
P024,C008058,T024601,I00034,S00653,4,cans,16.0
P011,C004379,T042213,I00067,S00643,1,bottles,8.0
P026,C004152,T088183,I00084,S00352,5,bottles,18.0
P016,C000338,T014796,I00188,S00646,5,ct,$14.0
P007,C004420,T073325,I00211,S00527,6,ct.,15.0
P038,C000358,T041727,I00044,S00151,6,cans,8.0
P023,C001331,T043883,I00053,S00524,2,cans,40.0
P029,C009026,T017869,I00233,S00111,11,ct,12.0
P031,C001270,T073325,I00207,S0009,3,ct,14.0
P010,C002137,T073077,I00199,S00655,3,ct,15.0
P009,C004378,T031536,I00069,S00436,1,bottles,17.5
P008,C001887,T035650,I00125,S00248,3,ct,15.0
P038,C008208,T088760,I00017,S00645,10,cans,6.75
P026,C001130,T073325,I00087,S00328,11,bottles,15.0
P039,C003232,T054566,I00142,S00325,4,ct,12.5
P011,C007586,T052322,I00031,S0009,2,cans,16.0
P001,C004710,T068976,I00135,S0065,5,ct.,14.0
