payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P031,C001591,T098469,I00150,S00346,3,bags,$16.0
P039,C004296,T038251,I00118,S00463,8,ct,$42.0
P016,C001685,T043840,I00003,S00538,9,cans,6.75
P029,C001644,T032414,I00162,S00185,6,Bags,16.0
P031,C000943,T062066,I00232,S00546,9,ct,$12.0
P003,C001703,T097801,I00132,S00322,1,ct,14.0
P002,C001879,T099496,I00261,S00570,2,ct,$33.0
P034,C000393,T024921,I00180,S00227,11,ct,19.0
P001,C004519,T03749,I00058,S0066,11,bottles,22.0
P008,C007919,T041849,I00193,S00162,8,ct,18.0
P039,C006459,T013801,I00011,S00460,9,cans,6.75
P030,C004517,T093439,I00203,S0059,3,ct,18.0
P026,C000347,T043428,I00133,S00223,9,ct,15.0
P005,C000966,T029633,I00082,S00693,11,ct,15.0
P022,C006498,T065535,I00111,S00676,8,ct,16.0
P012,C001032,T08191,I00217,S0090,11,oz,20.5
P032,C006636,T079434,I00017,S00212,6,cans,6.75
P010,C002861,T016789,I00128,S00165,11,pk,16.0
P002,C007669,T03457,I00255,S00125,11,pack,20.0
P003,C001530,T013451,I00200,S00699,1,bars,20.0
P024,C008327,T093388,I00020,S00161,3,cans,$6.75
P004,C002721,T023717,I00186,S00514,3,ct,13.0
P019,C001276,T02121,I00237,S00126,8,ct,16.0
P004,C009106,T075949,I00111,S00706,7,ct,16.0
P038,C004969,T089983,I00131,S00149,11,ct,14.0
P008,C000504,T064828,I00196,S0059,9,ct,16.0
P020,C000299,T03354,I00194,S00570,10,bars,23.0
P032,C004107,T098210,I00249,S00719,6,pack,16.0
P034,C005152,T010800,I00034,S00473,10,cans,16.0
P011,C007665,T065246,I00157,S00502,3,bags,17.0
P022,C000939,T054956,I00102,S00107,5,tubs,16.0
P012,C007212,T024216,I00085,S00560,4,bottles,18.0
P017,C008367,T030647,I00219,S00358,7,ct,22.0
P015,C008085,T048322,I00213,S00421,3,ct,12.0
P023,C009123,T068339,I00255,S00239,2,pack,20.0
P033,C002860,T026639,I00023,S00324,11,cans,$6.75
P011,C001231,T044598,I00116,S00328,6,ct,48.0
P029,C000778,T057515,I00103,S00705,4,tubs,$15.0
P007,C008296,T043690,I00083,S00436,4,bottles,14.0
P035,C000723,T08414,I00258,S00534,6,pk,21.0
P024,C006190,T039598,I00121,S00180,9,ct,17.0
P030,C002798,T03146,I00130,S00257,3,ct,14.0
P033,C007580,T034308,I00010,S00629,3,cans,6.75
P025,C003785,T021568,I00122,S00261,11,ct,15.0
P038,C007390,T067823,I00247,S00415,8,oz,$15.0
P029,C002040,T043056,I00233,S00422,7,ct,12.0
P019,C005541,T036132,I00002,S00405,8,cans,6.75
P031,C000067,T079434,I00248,S00392,10,rolls,26.0
P026,C003625,T033967,I00070,S00617,4,bottles,17.5
P025,C006530,T062684,I00149,S00329,3,ct,15.0
P013,C000151,T010900,I00156,S0049,2,bags,17.0
P001,C008988,T061116,I00132,S00372,8,ct,14.0
P028,C006094,T08029,I00241,S0045,11,ct,$12.0
P039,C004312,T00226,I00211,S0063,3,ct.,$15.0
P028,C003402,T084659,I00174,S00439,8,oz,18.0
P027,C001900,T071683,I00138,S00256,4,ct,$32.0
P005,C000409,T021991,I00148,S00401,1,ct,15.0
P024,C003398,T021799,I00103,S0057,3,tubs,15.0
P004,C002072,T042648,I00112,S00197,10,ct.,14.0
P025,C003902,T028354,I00263,S00696,9,Ct,14.0
P038,C004436,T077444,I00006,S00384,5,cans,$16.25
P033,C001293,T051524,I00121,S00244,7,ct,17.0
P024,C000448,T024187,I00091,S00661,8,bottles,$7.5
P031,C006339,T062684,I00168,S00605,11,ct,18.0
P003,C008404,T032918,I00035,S00590,6,cans,16.0
P033,C004619,T067090,I00134,S00410,9,ct,16.0
P004,C008604,T066299,I00153,S00155,10,bags,15.0
