payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P012,C002899,T037868,I00153,S00429,10,bags,$15.0
P017,C000775,T023826,I00085,S00144,4,bottles,18.0
P009,C008894,T010894,I00130,S00488,5,ct,14.0
P027,C001233,T040595,I00193,S00175,2,ct,18.0
P028,C003340,T085518,I00181,S0036,5,ct,26.0
P029,C000626,T089871,I00012,S00601,5,cans,16.25
P026,C003752,T052021,I00024,S0092,9,cans,16.25
P028,C007775,T064880,I00130,S00645,2,ct,14.0
P033,C008953,T055687,I00017,S0091,10,cans,6.75
P014,C001206,T096114,I00211,S00181,10,ct.,15.0
P019,C002809,T07204,I00262,S00236,7,ct,14.0
P037,C005290,T020306,I00044,S00473,9,cans,8.0
P017,C002353,T017888,I00014,S00178,11,cans,6.75
P025,C003863,T098147,I00129,S0094,4,pk,$18.0
P019,C006482,T042717,I00164,S00601,3,ct,16.0
P010,C004175,T061342,I00040,S00186,7,bottles,22.0
P014,C001014,T022830,I00072,S00480,8,bottles,20.0
P013,C000784,T057988,I00173,S00652,7,ct,19.0
P038,C007189,T016458,I00032,S00616,4,cans,16.0
P022,C004130,T033231,I00077,S00589,1,cans,6.75
P024,C002450,T026476,I00146,S00396,7,ct,21.0
P020,C008091,T061665,I00051,S00468,5,cans,23.0
P032,C008952,T074768,I00039,S00528,10,bottles,26.0
P030,C005194,T092326,I00097,S00120,5,cartons,$19.0
P002,C008538,T076960,I00148,S00695,7,ct,15.0
P004,C002261,T08648,I00198,S00444,8,ct,12.0
P004,C002998,T074922,I00037,S0069,1,cans,16.0
P031,C005020,T074483,I00253,S0045,5,bags,21.0
P022,C007721,T015664,I00021,S0069,2,cans,6.75
P004,C005721,T027428,I00141,S00348,8,ct,18.0
P015,C004032,T02564,I00046,S00306,5,cans,8.0
P030,C005554,T07367,I00209,S0093,1,ct,13.0
P016,C000948,T095058,I00144,S00247,7,ct,20.0
P005,C005465,T016006,I00002,S00242,7,cans,6.75
P016,C002911,T01494,I00140,S00508,8,ct,29.0
P029,C004935,T063760,I00145,S00269,5,ct,17.0
P037,C007533,T031103,I00081,S00647,1,bottles,29.0
P011,C001863,T017601,I00108,S00200,8,oz,15.0
P014,C004098,T048136,I00189,S0069,6,ct.,13.0
P014,C008864,T074004,I00122,S00281,10,ct,$15.0
P034,C001981,T089037,I00216,S00491,10,ct,16.5
P018,C008429,T066215,I00130,S00551,3,ct,14.0
P031,C000172,T032213,I00242,S00536,6,pk,12.0
P030,C007422,T080996,I00044,S00105,11,cans,8.0
P001,C008343,T074319,I00229,S0009,9,ct,13.0
P015,C007748,T056470,I00213,S0088,2,ct,12.0
P031,C006203,T087470,I00059,S00265,9,bottles,22.0
P023,C001373,T080928,I00100,S00376,7,oz.,10.0
P031,C001649,T069742,I00045,S00643,3,cans,8.0
P031,C009036,T042619,I00194,S0094,10,bars,23.0
P032,C001601,T01317,I00101,S00284,7,tubs,15.0
P019,C002892,T072292,I00027,S00702,8,cans,16.25
P020,C006732,T036417,I00133,S00478,11,ct,15.0
P026,C004406,T063760,I00030,S00482,10,cans,$16.0
P033,C008949,T012650,I00149,S00666,4,ct,15.0
P023,C004274,T067445,I00153,S00434,11,bags,15.0
P004,C001525,T096287,I00032,S00145,10,cans,16.0
P028,C003613,T015298,I00123,S00698,2,ct,$45.0
P006,C002763,T071902,I00103,S00645,1,tubs,15.0
P025,C007303,T070047,I00221,S00329,6,ct,14.0
P017,C008039,T044852,I00212,S00705,10,ct,12.0
P033,C002615,T076590,I00252,S00430,6,ct,11.0
