payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P019,C004335,T099470,I00234,S00687,10,ct,$13.0
P003,C000210,T084745,I00109,S00269,2,oz,17.0
P008,C005624,T059800,I00013,S00491,11,cans,6.75
P022,C001094,T01574,I00059,S00516,9,bottles,22.0
P032,C002891,T01677,I00035,S00358,8,cans,16.0
P024,C006447,T070929,I00158,S00710,2,,17.0
P028,C004740,T027412,I00248,S0050,8,rolls,26.0
P006,C005610,T095391,I00015,S00179,10,cans,6.75
P009,C001618,T015978,I00239,S00359,7,pk,14.0
P038,C001950,T025811,I00241,S00107,11,ct,12.0
P012,C005612,T054229,I00205,S00375,7,ct,16.0
P038,C005506,T013509,I00123,S00328,6,ct,45.0
P025,C006569,T047052,I00009,S00307,9,cans,16.25
P036,C005561,T050833,I00250,S00375,4,pack,$19.5
P023,C009074,T059533,I00142,S00259,3,ct,12.5
P006,C007861,T019596,I00076,S00674,3,cans,$6.75
P002,C001808,T031820,I00173,S00392,8,ct,19.0
P017,C007505,T075968,I00250,S00512,4,pack,19.5
P007,C007099,T036713,I00146,S0010,6,ct,21.0
P039,C005897,T055367,I00085,S00701,4,bottles,$18.0
P039,C004982,T096842,I00079,S00194,3,bottles,17.0
P017,C002040,T031211,I00225,S00721,3,ct,17.0
P011,C002902,T039776,I00227,S00190,10,pk,15.0
P022,C001513,T072610,I00244,S00526,6,oz,18.0
P023,C008604,T084565,I00029,S00688,1,cans,11.5
P039,C004855,T043312,I00104,S0025,3,ct,14.0
P032,C008677,T085106,I00065,S00477,7,bottles,20.0
P007,C007448,T043348,I00011,S00428,1,cans,6.75
P019,C003328,T070558,I00108,S00114,7,oz,15.0
P015,C008757,T025290,I00123,S00106,7,ct,45.0
P015,C007522,T014683,I00114,S00279,2,ct,44.0
P020,C008860,T087652,I00092,S00618,4,bottles,10.0
P032,C008159,T095579,I00233,S00339,1,ct,12.0
P037,C001702,T02957,I00027,S00179,1,cans,16.25
P007,C007784,T065405,I00055,S00199,6,cans,40.0
P016,C006971,T022943,I00164,S00717,5,ct,16.0
P020,C006074,T088503,I00252,S00701,1,ct,11.0
P021,C008227,T085001,I00175,S00148,10,oz,19.0
P024,C003733,T066119,I00110,S0093,8,oz,22.5
P004,C000807,T061556,I00236,S00121,3,tins,12.0
P012,C001185,T064020,I00019,S00684,4,cans,6.75
P027,C005960,T031793,I00229,S00630,9,ct,13.0
P003,C006236,T041844,I00040,S00425,11,bottles,22.0
P036,C002322,T061556,I00194,S00533,5,bars,23.0
P010,C005840,T085367,I00001,S00305,7,cans,11.5
P031,C001032,T084255,I00170,S00171,7,ct.,15.0
P017,C004238,T097585,I00154,S00249,9,Bags,15.0
P011,C007413,T066599,I00108,S00286,7,oz,15.0
P016,C004340,T05163,I00173,S00284,2,ct,19.0
P011,C004653,T030084,I00121,S0029,7,ct,17.0
P006,C005360,T020477,I00225,S00518,1,ct,17.0
P012,C001945,T062780,I00041,S00541,6,bottles,23.0
P035,C006888,T087443,I00232,S00282,11,ct,12.0
P028,C008559,T085569,I00176,S00665,9,ct,$19.0
P037,C001727,T069232,I00019,S00451,9,cans,6.75
P025,C003120,T010261,I00231,S00421,10,pk,16.0
P022,C003556,T078453,I00075,S0012,6,cans,$15.5
P023,C005455,T028643,I00059,S00152,7,bottles,22.0
P032,C008945,T085890,I00044,S0081,9,cans,$8.0
P024,C006759,T09185,I00106,S00617,1,oz,17.0
