payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P029,C005473,T033325,I00034,S00581,11,cans,$16.0
P001,C008989,T03437,I00209,S00669,2,ct,$13.0
P017,C002607,T022478,I00178,S0092,10,ct,26.0
P022,C005984,T087404,I00252,S00708,3,ct,11.0
P019,C001165,T075544,I00143,S0095,4,ct,16.0
P038,C008705,T015421,I00013,S00109,9,cans,6.75
P032,C006879,T039975,I00104,S00393,1,ct,14.0
P038,C004032,T096316,I00195,S00492,4,ct,12.5
P032,C000827,T085617,I00258,S00294,6,pk,21.0
P022,C003221,T088783,I00218,S00450,1,ct,6.0
P022,C007860,T035579,I00087,S00482,2,bottles,15.0
P004,C005302,T082143,I00213,S00525,11,ct,12.0
P035,C008269,T067539,I00167,S00270,1,ct,14.0
P022,C007766,T082870,I00230,S00464,2,pk,15.0
P026,C008008,T083340,I00002,S00185,1,cans,$6.75
P002,C005888,T04746,I00013,S00215,10,cans,6.75
P012,C001214,T070891,I00239,S00309,7,pk,14.0
P015,C006342,T058332,I00221,S00656,7,ct,14.0
P010,C004672,T056177,I00012,S00661,9,cans,$16.25
P028,C005090,T048746,I00047,S0026,8,cans,8.0
P029,C004732,T099955,I00013,S00247,2,cans,6.75
P036,C001134,T056685,I00055,S00595,4,cans,40.0
P038,C008987,T052198,I00008,S00726,4,cans,16.25
P022,C003542,T030260,I00062,S00690,4,cans,37.0
P017,C005284,T043870,I00217,S00610,5,oz,20.5
P013,C008872,T057034,I00158,S0047,5,,17.0
P020,C004310,T084521,I00138,S00141,4,ct,32.0
P027,C001910,T082609,I00065,S00667,1,bottles,20.0
P002,C006172,T075777,I00102,S00674,10,tubs,16.0
P009,C005689,T053268,I00167,S00188,11,ct,14.0
P021,C003577,T056095,I00245,S00448,5,rolls,26.0
P024,C008316,T014269,I00060,S00507,10,bottles,22.0
P014,C007902,T098808,I00071,S00481,10,bottles,17.5
P019,C000139,T012208,I00060,S00391,4,bottles,22.0
P005,C006258,T065490,I00114,S00576,11,ct,44.0
P021,C000353,T05050,I00073,S0008,1,bottles,20.0
P036,C005416,T010537,I00094,S0004,6,bottles,11.0
P009,C003117,T033875,I00244,S00709,5,oz,18.0
P025,C001678,T039960,I00089,S0019,3,bottles,$9.0
P033,C006644,T080792,I00251,S00237,10,oz,13.0
P015,C008193,T018740,I00023,S00171,8,cans,6.75
P039,C000292,T097428,I00187,S00595,10,ct.,$13.0
P003,C002298,T056016,I00253,S00566,9,bags,21.0
P021,C008413,T097428,I00105,S00720,5,ct,16.5
P030,C004035,T049384,I00075,S00246,10,cans,15.5
