payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P027,C007096,T088192,I00004,S00660,11,cans,6.75
P028,C003831,T099829,I00204,S00122,9,ct,17.0
P023,C005821,T014911,I00117,S00373,1,ct,46.0
P009,C003067,T057362,I00049,S0019,9,cans,8.0
P013,C004568,T051891,I00247,S00217,6,oz,15.0
P024,C001746,T033753,I00134,S00696,3,ct,16.0
P005,C001314,T010416,I00167,S00512,5,ct,14.0
P022,C000453,T019249,I00124,S00166,4,ct,15.0
P039,C008404,T025098,I00108,S00283,5,oz,15.0
P030,C005317,T031587,I00254,S00130,6,oz,13.0
P011,C003823,T013110,I00022,S00137,3,cans,16.25
P029,C005605,T095651,I00092,S00557,6,bottles,$10.0
P021,C003945,T062431,I00131,S0021,3,ct,14.0
P031,C007849,T06644,I00248,S00650,5,rolls,26.0
P019,C004444,T090421,I00018,S00142,8,cans,6.75
P015,C005934,T023678,I00078,S00449,9,bottles,17.0
P003,C004634,T040563,I00158,S00460,1,,17.0
P004,C007954,T055571,I00101,S00352,7,tubs,15.0
P034,C001021,T025658,I00094,S00454,8,bottles,11.0
P004,C008677,T011294,I00250,S00171,3,pack,19.5
P027,C002746,T02811,I00109,S00549,10,oz,17.0
P018,C002988,T062523,I00178,S00538,8,ct,26.0
P019,C003955,T037829,I00169,S00383,8,ct,17.0
P005,C007782,T024263,I00030,S00622,10,cans,16.0
P018,C008249,T00664,I00093,S0015,4,bottles,13.0
P039,C008118,T030922,I00254,S00544,7,oz,13.0
P019,C005965,T043022,I00211,S00544,8,ct.,15.0
P005,C004671,T070024,I00198,S00268,3,ct,12.0
P015,C001059,T011022,I00160,S00269,1,bags,17.0
P033,C003483,T051590,I00069,S00484,4,bottles,17.5
P003,C006347,T025152,I00156,S00622,9,bags,17.0
P035,C000551,T02876,I00227,S00620,7,pk,15.0
P002,C006900,T085231,I00096,S00513,7,bottles,20.0
P030,C005292,T029877,I00169,S00529,3,ct,17.0
P019,C006635,T031720,I00166,S00392,7,bags,$17.0
P019,C003134,T075097,I00193,S00234,5,ct,18.0
P014,C006195,T088243,I00221,S00693,4,ct,$14.0
P037,C003242,T051205,I00164,S00431,7,ct,16.0
P036,C001073,T056736,I00228,S00659,11,pk,$14.0
P024,C008085,T035043,I00197,S00457,7,bars,15.0
P023,C008471,T068027,I00250,S00412,11,pack,19.5
P010,C001628,T00415,I00068,S0013,4,bottles,20.0
P003,C003839,T05954,I00131,S00234,4,ct,14.0
P038,C007530,T099829,I00122,S0051,10,ct,15.0
P024,C003267,T040398,I00099,S00531,2,oz,$6.0
P038,C004013,T051089,I00149,S00716,5,ct,$15.0
P008,C003579,T022104,I00169,S0036,6,ct,17.0
P032,C002074,T038810,I00220,S00526,10,ct,14.0
P013,C003814,T08973,I00195,S00388,3,ct,12.5
P035,C005099,T03068,I00123,S00266,7,ct,45.0
P030,C007184,T055933,I00117,S00337,8,ct,46.0
P039,C001115,T015262,I00215,S00265,5,ct.,14.0
P036,C007486,T070964,I00090,S00140,10,bottles,9.0
P014,C002116,T059268,I00250,S00711,10,pack,19.5
P002,C006149,T084129,I00116,S0046,7,ct,48.0
P002,C008283,T046129,I00264,S00177,3,Ct,15.0
P026,C001403,T056285,I00140,S0064,7,ct,29.0
P026,C001461,T020055,I00189,S00205,2,ct.,13.0
P024,C008643,T035789,I00040,S00160,3,bottles,22.0
P018,C008007,T038235,I00083,S00512,11,bottles,14.0
P026,C002218,T072294,I00132,S00630,9,ct,$14.0
P001,C003184,T014382,I00076,S00362,9,cans,6.75
P013,C008134,T051753,I00010,S00153,7,cans,6.75
P020,C002073,T065643,I00236,S00397,9,tins,12.0
P014,C008192,T062523,I00246,S00232,3,ct,20.0
P018,C008724,T019180,I00098,S00465,4,oz,10.0
P032,C007038,T035319,I00232,S0057,8,ct,$12.0
P018,C002005,T070886,I00208,S00466,7,ct,14.0
P020,C005177,T042240,I00033,S00351,4,cans,16.0
P031,C003336,T051971,I00258,S00192,9,pk,21.0
P009,C001983,T032064,I00083,S00560,9,bottles,14.0
P021,C003380,T091778,I00007,S00511,4,cans,6.75
P001,C006075,T040398,I00260,S00418,10,ct,15.0
P022,C000235,T050395,I00202,S00604,2,ct.,12.0
P005,C001778,T027768,I00082,S00512,1,ct,15.0
P030,C002755,T02235,I00070,S0094,2,bottles,$17.5
P011,C003526,T084402,I00261,S00564,3,ct,33.0
P033,C004374,T081487,I00133,S00253,2,ct,$15.0
P006,C004113,T010959,I00239,S00616,3,pk,$14.0
P001,C005657,T01419,I00025,S00143,7,cans,$11.5
P025,C007152,T063153,I00011,S00110,9,cans,6.75
P014,C000526,T095260,I00174,S00531,7,oz,18.0
P037,C007334,T091205,I00055,S00388,10,cans,40.0
P015,C004259,T035018,I00210,S00330,4,ct,15.0
P023,C004365,T054398,I00210,S00283,6,ct,15.0
P032,C006004,T044321,I00213,S00120,10,ct,12.0
P029,C000227,T043286,I00023,S00407,6,cans,6.75
P001,C002027,T036580,I00026,S00151,3,cans,6.75
P005,C007593,T028752,I00011,S00371,8,cans,$6.75
P015,C004802,T063153,I00041,S0098,11,bottles,23.0
P023,C003597,T069682,I00229,S00186,3,ct,13.0
P037,C007423,T058662,I00153,S00455,2,bags,$15.0
P026,C006117,T081487,I00057,S00378,3,bottles,24.0
P036,C004332,T071298,I00191,S00587,9,bars,24.0
P019,C003720,T08453,I00056,S0043,1,bottles,24.0
P003,C002124,T07432,I00223,S00723,4,ct,13.5
P031,C005333,T036888,I00154,S00387,3,Bags,15.0
P036,C000341,T056343,I00082,S00279,11,ct,15.0
P023,C008565,T073296,I00143,S00665,3,ct,16.0
P029,C002615,T015279,I00190,S00293,3,ct,$16.0
P013,C000894,T066703,I00030,S00343,10,cans,16.0
P024,C004225,T09125,I00176,S00561,4,ct,19.0
P022,C001764,T083000,I00198,S00179,4,ct,12.0
P021,C006471,T082675,I00052,S00258,6,cans,40.0
P035,C006709,T026322,I00239,S00487,8,pk,14.0
P020,C002914,T045476,I00072,S00186,5,bottles,20.0
P035,C005944,T038235,I00181,S00391,7,ct,26.0
P018,C002304,T065041,I00010,S00517,6,cans,6.75
P039,C001529,T086971,I00108,S00450,8,oz,15.0
P027,C008851,T060713,I00048,S00181,4,cans,8.0
P032,C002884,T067129,I00002,S00209,4,cans,6.75
P002,C007248,T055579,I00228,S00601,9,pk,14.0
P010,C008794,T033647,I00020,S00574,10,cans,6.75
P024,C000347,T069782,I00004,S00297,6,cans,6.75
P033,C003159,T031720,I00203,S00192,4,ct,18.0
P034,C000993,T032383,I00241,S00686,2,ct,12.0
P030,C008067,T012461,I00106,S00695,1,oz,$17.0
P022,C006493,T071189,I00134,S00532,11,ct,16.0
P031,C005380,T037075,I00246,S00640,1,ct,20.0
P023,C006515,T064471,I00043,S00343,6,bottles,$24.0
P028,C002931,T040090,I00022,S0099,2,cans,16.25
P023,C008477,T075126,I00090,S00450,2,bottles,9.0
P010,C003039,T029033,I00100,S00215,8,oz.,10.0
P005,C000184,T04603,I00120,S00357,7,ct,$9.0
P009,C007637,T063051,I00216,S00170,7,ct,16.5
P017,C005497,T068265,I00135,S00346,1,ct.,14.0
P015,C002824,T065548,I00218,S00408,9,ct,6.0
P006,C001592,T028557,I00264,S00187,5,Ct,15.0
P028,C009037,T065041,I00264,S00448,11,Ct,15.0
P039,C000950,T032245,I00200,S00721,3,bars,20.0
P005,C001939,T069544,I00025,S00606,7,cans,11.5
P017,C005101,T047773,I00241,S0091,6,ct,12.0
P026,C004716,T01381,I00102,S00527,4,tubs,16.0
P023,C007712,T010489,I00068,S0085,3,bottles,20.0
P010,C004893,T06270,I00041,S0099,1,bottles,23.0
P034,C005481,T029033,I00109,S00113,7,oz,17.0
P025,C002825,T048553,I00073,S0090,2,bottles,20.0
P032,C002703,T053952,I00193,S00706,9,ct,18.0
P011,C003547,T099137,I00206,S00341,10,ct,15.0
P014,C002917,T057370,I00022,S00707,8,cans,16.25
P039,C003892,T059158,I00072,S00598,9,bottles,20.0
P013,C001833,T01419,I00013,S0065,11,cans,6.75
P023,C001980,T026237,I00094,S00220,11,bottles,11.0
P003,C001177,T090425,I00212,S00624,7,ct,$12.0
P010,C005428,T092963,I00185,S00682,7,ct,14.0
P011,C001378,T010915,I00128,S00479,7,pk,16.0
P001,C006754,T05319,I00006,S00575,3,cans,16.25
P037,C001150,T041436,I00152,S00353,7,bags,15.0
P014,C003855,T045574,I00079,S00491,6,bottles,17.0
P013,C003713,T053952,I00163,S0033,2,bags,15.0
P021,C002900,T076917,I00159,S00370,2,bags,17.0
P030,C003113,T081612,I00006,S00106,7,cans,16.25
P010,C001810,T089997,I00086,S00717,5,cans,18.0
P004,C005003,T088975,I00126,S00192,5,ct,25.0
P008,C009176,T048184,I00223,S00213,8,ct,13.5
P001,C002927,T02811,I00240,S00651,11,ct,$14.0
P032,C003540,T097117,I00253,S00269,2,bags,21.0
P030,C007329,T089686,I00234,S00392,3,ct,13.0
P012,C004723,T091542,I00238,S00266,8,ct,12.0
P021,C002876,T028558,I00035,S00697,6,cans,$16.0
P008,C000226,T072708,I00192,S00169,6,ct,24.0
P010,C002503,T022149,I00264,S00214,5,Ct,15.0
P016,C000536,T053939,I00033,S00512,2,cans,16.0
P031,C008887,T048808,I00004,S00521,2,cans,6.75
P009,C000517,T053952,I00237,S00718,10,ct,16.0
P006,C005913,T091423,I00214,S0062,3,oz,19.5
P012,C002100,T011319,I00190,S00663,5,ct,16.0
P027,C002682,T058751,I00218,S00715,3,ct,6.0
P017,C004125,T039007,I00252,S00578,5,ct,11.0
P001,C006081,T068341,I00200,S00204,1,bars,20.0
P011,C001712,T061236,I00257,S00452,6,ct,21.0
P022,C000978,T079313,I00064,S00286,1,cans,$40.0
P008,C006385,T04967,I00010,S00307,4,cans,$6.75
P004,C004265,T034204,I00106,S00403,6,oz,17.0
P019,C004746,T043914,I00257,S00355,5,ct,21.0
P034,C001806,T07666,I00164,S00173,3,ct,16.0
P009,C001517,T089997,I00050,S00261,7,cans,8.0
P034,C002450,T037829,I00108,S00215,11,oz,15.0
P039,C009038,T090421,I00189,S00631,6,ct.,$13.0
P032,C004481,T035890,I00178,S00240,2,ct,26.0
P015,C007119,T081821,I00257,S0002,9,ct,21.0
P020,C008154,T015287,I00136,S00637,1,ct,19.5
P001,C005279,T076528,I00001,S00575,5,cans,11.5
P009,C002361,T039425,I00083,S00155,5,bottles,14.0
P036,C002960,T010023,I00225,S00615,5,ct,17.0
P002,C002810,T055145,I00220,S00526,8,ct,14.0
P025,C008221,T046866,I00008,S00404,11,cans,16.25
P027,C006726,T067401,I00257,S00164,5,ct,21.0
P002,C009189,T047793,I00170,S00324,2,ct.,15.0
P017,C003749,T019766,I00249,S00278,11,pack,16.0
P007,C004846,T017838,I00217,S00102,2,oz,20.5
P030,C001262,T084339,I00111,S00259,5,ct,16.0
P037,C006032,T040090,I00107,S0019,9,oz,20.0
P020,C007990,T010412,I00152,S00552,5,bags,15.0
P015,C001965,T010825,I00048,S00223,4,cans,8.0
P010,C005469,T08031,I00067,S00167,1,bottles,8.0
P029,C008987,T056644,I00152,S00119,5,bags,15.0
P003,C006104,T043023,I00195,S00171,8,ct,12.5
P037,C005522,T076103,I00030,S00186,5,cans,16.0
P033,C002725,T079461,I00250,S00436,10,pack,19.5
P010,C004934,T046916,I00230,S0089,8,pk,15.0
P005,C000913,T031720,I00217,S00161,10,oz,20.5
