payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price
P017,C002169,T058083,I00002,S00388,2,cans,6.75
P002,C000910,T046733,I00163,S00574,7,bags,$15.0
P014,C003113,T045351,I00098,S00463,9,oz,10.0
P020,C008447,T041079,I00161,S00126,7,Bags,17.0
P036,C008201,T09775,I00185,S00613,1,ct,14.0
P006,C003534,T097661,I00053,S00206,7,cans,40.0
P009,C006383,T043165,I00210,S00331,6,ct,15.0
P009,C004418,T042814,I00001,S0060,3,cans,11.5
P011,C008161,T039967,I00005,S0048,7,cans,6.75
P029,C009104,T040855,I00137,S00353,6,ct,24.0
P003,C006495,T090807,I00164,S00420,6,ct,16.0
P032,C002775,T032711,I00086,S00375,7,cans,18.0
P001,C003194,T099089,I00115,S0026,6,ct,53.0
P024,C000147,T03127,I00144,S00138,2,ct,20.0
P030,C005620,T072149,I00200,S00676,5,bars,20.0
P036,C002730,T013343,I00249,S00711,10,pack,16.0
P009,C005860,T054284,I00112,S00162,7,ct.,$14.0
P014,C003608,T038513,I00086,S0055,11,cans,18.0
P015,C006335,T010279,I00119,S00621,7,ct,53.0
P009,C003316,T030807,I00242,S00278,6,pk,$12.0
P037,C007612,T03627,I00001,S00634,1,cans,11.5
P007,C005221,T071158,I00105,S00320,10,ct,16.5
P035,C006891,T038387,I00028,S00311,5,cans,6.75
P002,C001046,T010279,I00130,S0070,6,ct,14.0
P034,C001590,T071206,I00234,S00164,5,ct,13.0
P034,C001584,T04629,I00109,S00658,11,oz,17.0
P006,C008310,T028510,I00111,S00562,7,ct,16.0
P035,C001183,T07510,I00006,S00644,11,cans,16.25
P037,C001739,T029166,I00023,S0036,1,cans,6.75
P026,C004271,T010563,I00197,S00288,5,bars,15.0
P036,C008975,T025349,I00258,S00254,7,pk,21.0
P027,C008825,T04438,I00262,S00321,11,ct,14.0
P012,C002152,T081818,I00145,S00240,11,ct,17.0
P018,C004407,T096691,I00048,S00456,10,cans,8.0
P030,C003514,T041031,I00251,S00120,7,oz,13.0
P013,C008853,T046997,I00216,S00651,10,ct,16.5
P012,C004707,T06715,I00130,S00636,4,ct,14.0
P015,C001449,T099469,I00080,S00664,9,bottles,22.0
P022,C004201,T090752,I00223,S00149,6,ct,13.5
P019,C002415,T060722,I00207,S00383,11,ct,14.0
P004,C002761,T013885,I00180,S00713,7,ct,19.0
P005,C006031,T042611,I00051,S00279,1,cans,$23.0
P008,C008080,T033220,I00019,S00278,10,cans,6.75
P034,C002931,T066423,I00251,S0004,8,oz,13.0
P016,C003994,T040365,I00172,S00666,8,oz,19.0
P036,C007743,T069324,I00095,S0087,9,botlltes,16.0
P011,C007994,T077074,I00038,S00189,4,bottles,23.0
P027,C002054,T015443,I00094,S00557,4,bottles,$11.0
P022,C000029,T036905,I00199,S00252,9,ct,15.0
P018,C007473,T086348,I00099,S00381,5,oz,6.0
P010,C006190,T035114,I00085,S00314,2,bottles,18.0
P024,C006396,T074127,I00107,S00575,6,oz,20.0
P016,C005309,T090807,I00208,S00181,10,ct,14.0
P039,C006708,T079109,I00093,S00117,7,bottles,13.0
P004,C000796,T04644,I00212,S00608,8,ct,12.0
P038,C002245,T068191,I00194,S00147,2,bars,$23.0
P003,C008443,T01077,I00153,S00261,9,bags,15.0
P014,C000022,T04629,I00196,S00385,7,ct,16.0
P013,C003489,T068700,I00047,S00301,7,cans,8.0
P005,C005485,T050207,I00119,S00719,11,ct,53.0
P010,C004661,T030671,I00169,S00702,8,ct,17.0
P006,C001394,T048918,I00077,S00392,7,cans,6.75
P018,C003617,T093250,I00252,S00462,1,ct,11.0
P025,C000483,T077512,I00251,S00476,5,oz,13.0
P007,C006838,T060651,I00109,S00456,6,oz,17.0
P035,C007453,T056766,I00085,S00255,10,bottles,18.0
P039,C008287,T097496,I00216,S0029,4,ct,16.5
P026,C006089,T01128,I00144,S00213,6,ct,20.0
P018,C007749,T029621,I00146,S00569,2,ct,$21.0
P018,C000669,T075857,I00163,S00168,5,bags,15.0
P014,C006129,T038612,I00084,S00677,10,bottles,18.0
P032,C006273,T037930,I00243,S0017,6,oz,16.0
P017,C001115,T077064,I00061,S00288,11,cans,55.0
P032,C003458,T083479,I00032,S0041,1,cans,16.0
P039,C002815,T015872,I00179,S00409,3,ct,19.0
P005,C005068,T042814,I00221,S0020,1,ct,14.0
P020,C003443,T099150,I00067,S00191,3,bottles,8.0
P017,C005287,T071158,I00236,S00367,5,tins,12.0
P026,C005136,T04214,I00149,S00395,2,ct,15.0
P022,C004659,T068569,I00096,S00134,4,bottles,20.0
P032,C000779,T077344,I00259,S00139,6,pack,26.0
P026,C003679,T062209,I00158,S00462,2,,17.0
P023,C008109,T010279,I00153,S0052,1,bags,15.0
P013,C006905,T072766,I00039,S00267,3,bottles,$26.0
P001,C008389,T03127,I00041,S00185,8,bottles,23.0
P023,C006087,T046823,I00017,S00315,9,cans,6.75
P005,C006506,T048824,I00230,S00174,10,pk,15.0
P022,C004565,T076124,I00096,S00366,10,bottles,20.0
P013,C002102,T072630,I00046,S00537,7,cans,8.0
P013,C001469,T060722,I00179,S00424,9,ct,19.0
P012,C003478,T092748,I00047,S00625,10,cans,8.0
P020,C006733,T00432,I00209,S00430,1,ct,13.0
P039,C001626,T012533,I00220,S00295,4,ct,14.0
P021,C007145,T032161,I00024,S00299,2,cans,16.25
P006,C003761,T082166,I00013,S0080,9,cans,6.75
P027,C004567,T060880,I00008,S00628,1,cans,16.25
P023,C009032,T021973,I00094,S00118,4,bottles,11.0
P006,C001508,T093896,I00180,S00705,1,ct,19.0
P037,C005457,T055779,I00091,S0015,10,bottles,7.5
P002,C007260,T061930,I00191,S00191,3,bars,24.0
P018,C002959,T012367,I00062,S00501,10,cans,37.0
P016,C002586,T035661,I00138,S00115,10,ct,32.0
P014,C004359,T020695,I00175,S0033,4,oz,19.0
P030,C000288,T095972,I00182,S00609,4,oz,15.0
P014,C000732,T025244,I00240,S00651,2,ct,14.0
P037,C001673,T013419,I00249,S00626,2,pack,16.0
P026,C008203,T031107,I00075,S00464,2,cans,15.5
P039,C004700,T050529,I00181,S00323,7,ct,26.0
P003,C003738,T040973,I00193,S00452,1,ct,18.0
P021,C001345,T064164,I00146,S00345,2,ct,21.0
P024,C001303,T015049,I00239,S00319,2,pk,14.0
P018,C001273,T02024,I00114,S00522,9,ct,44.0
P039,C007660,T094442,I00046,S0087,1,cans,8.0
P028,C008205,T04755,I00096,S00538,7,bottles,20.0
P003,C000823,T030497,I00236,S00472,9,tins,12.0
P014,C000782,T076019,I00152,S0099,4,bags,$15.0
P039,C002932,T038335,I00168,S00616,10,ct,18.0
P030,C006234,T019569,I00070,S00608,1,bottles,17.5
